sessionId,kwhTotal,dollars,created,ended,chargeTimeHrs,weekday,platform,distance,userId,stationId,locationId,managerVehicle,facilityType,Mon,Tues,Wed,Thurs,Fri,Sat,Sun,reportedZip,created_year_part,charge_duration_hrs,created_hour,ended_hour
7860223,6.65,0.0,2015-09-23 09:03:28,2015-09-23 12:35:09,3.528055556,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1,15,3.5280555555555555,9,12
8522652,7.11,0.0,2015-09-23 12:47:25,2015-09-23 16:00:12,3.213055556,Wed,android,24.8566214,97867440,369001,493904,1,1,0,0,1,0,0,0,0,1,15,3.2130555555555556,12,16
4152980,2.93,0.0,2015-09-23 17:20:03,2015-09-23 18:30:20,1.171388889,Wed,ios,5.135871,81375624,369001,493904,0,1,0,0,1,0,0,0,0,1,15,1.1713888888888888,17,18
5712517,6.73,0.0,2015-09-24 08:59:02,2015-09-24 11:08:06,2.151111111,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1,15,2.151111111111111,8,11
4469933,6.73,0.0,2015-09-24 12:49:50,2015-09-24 15:57:09,3.121944444,Thu,android,24.8566214,97867440,369001,493904,1,1,0,0,0,1,0,0,0,1,15,3.1219444444444444,12,15
3709561,6.75,0.0,2015-09-25 09:03:47,2015-09-25 11:21:06,2.288611111,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1,15,2.288611111111111,9,11
1534187,6.73,0.0,2015-09-26 10:01:49,2015-09-26 12:33:05,2.521111111,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1,15,2.5211111111111113,10,12
4232060,2.06,0.0,2015-09-26 14:47:00,2015-09-26 15:29:07,0.701944444,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1,15,0.7019444444444445,14,15
8828224,4.04,0.0,2015-09-26 15:33:04,2015-09-26 18:10:09,2.618055556,Sat,ios,3.9844168,66233970,369001,493904,1,1,0,0,0,0,0,1,0,1,15,2.6180555555555554,15,18
7541830,6.72,0.0,2015-09-28 08:59:45,2015-09-28 11:07:06,2.1225,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1,15,2.1225,8,11
6991114,6.84,0.0,2015-09-28 13:12:44,2015-09-28 16:19:06,3.106111111,Mon,android,24.8566214,97867440,369001,493904,1,1,1,0,0,0,0,0,0,1,15,3.1061111111111113,13,16
8421214,6.43,0.0,2015-09-29 09:03:18,2015-09-29 11:04:07,2.013611111,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1,15,2.013611111111111,9,11
7817917,6.94,0.0,2015-09-29 12:49:30,2015-09-29 15:34:09,2.744166667,Tue,android,24.8566214,97867440,369001,493904,1,1,0,1,0,0,0,0,0,1,15,2.744166666666666,12,15
1242456,1.43,0.0,2015-09-29 16:18:55,2015-09-29 18:52:08,2.553611111,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1,15,2.553611111111111,16,18
1197148,6.43,0.0,2015-09-30 09:03:04,2015-09-30 11:03:07,2.000833333,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1,15,2.0008333333333335,9,11
5045622,6.74,0.0,2015-09-30 13:00:09,2015-09-30 16:07:07,3.116111111,Wed,android,24.8566214,97867440,369001,493904,1,1,0,0,1,0,0,0,0,1,15,3.116111111111111,13,16
8456236,2.93,0.0,2015-09-30 17:32:14,2015-09-30 18:29:06,0.947777778,Wed,ios,5.135871,81375624,369001,493904,0,1,0,0,1,0,0,0,0,1,15,0.9477777777777778,17,18
6510137,6.7,0.0,2015-10-01 12:10:19,2015-10-01 14:20:08,2.163611111,Thu,ios,3.9844168,66233970,369001,493904,1,1,0,0,0,1,0,0,0,1,15,2.163611111111111,12,14
7614796,0.0,0.0,2015-10-01 15:11:43,2015-10-01 15:13:08,0.023611111,Thu,android,,97867440,369001,493904,1,1,0,0,0,1,0,0,0,1,15,0.0236111111111111,15,15
5357155,6.95,0.0,2015-10-01 15:15:44,2015-10-01 18:02:07,2.773055556,Thu,android,24.8566214,97867440,369001,493904,1,1,0,0,0,1,0,0,0,1,15,2.7730555555555556,15,18
2775340,6.62,0.0,2015-10-02 09:01:43,2015-10-02 11:15:08,2.223611111,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1,15,2.223611111111111,9,11
2323371,6.94,0.0,2015-10-02 13:14:56,2015-10-02 15:46:06,2.519444444,Fri,android,24.8566214,97867440,369001,493904,1,1,0,0,0,0,1,0,0,1,15,2.5194444444444444,13,15
8383410,0.94,0.0,2015-10-02 17:59:50,2015-10-02 18:19:06,0.321111111,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1,15,0.3211111111111111,17,18
5487447,6.2,0.0,2015-10-03 09:58:32,2015-10-03 11:53:05,1.909166667,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1,15,1.909166666666667,9,11
2951259,6.08,0.0,2015-10-03 12:37:24,2015-10-03 15:37:06,2.995,Sat,ios,5.135871,81375624,369001,493904,0,1,0,0,0,0,0,1,0,1,15,2.995,12,15
8483022,1.12,0.0,2015-10-03 15:49:09,2015-10-03 17:49:06,1.999166667,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1,15,1.9991666666666668,15,17
2518203,6.55,0.0,2015-10-04 12:44:59,2015-10-04 15:54:06,3.151944444,Sun,ios,5.135871,81375624,369001,493904,0,1,0,0,0,0,0,0,1,1,15,3.1519444444444447,12,15
3286927,6.91,0.0,2015-04-20 11:20:07,2015-04-20 14:43:05,3.382777778,Mon,android,,30464676,474204,481066,1,2,1,0,0,0,0,0,0,0,15,3.3827777777777777,11,14
5250930,6.9,0.0,2015-04-20 20:30:52,2015-04-20 22:57:09,2.438055556,Mon,ios,31.5938402,92283246,474204,481066,0,2,1,0,0,0,0,0,0,1,15,2.4380555555555556,20,22
4643861,6.9,1.0,2015-04-21 11:13:43,2015-04-21 16:14:06,5.006388889,Tue,android,,30464676,474204,481066,1,2,0,1,0,0,0,0,0,0,15,5.006388888888889,11,16
7610637,6.6,0.0,2015-04-21 21:48:51,2015-04-21 23:52:06,2.054166667,Tue,ios,31.5938402,92283246,474204,481066,0,2,0,1,0,0,0,0,0,1,15,2.0541666666666667,21,23
4889562,6.82,0.0,2015-04-22 11:04:12,2015-04-22 14:08:06,3.065,Wed,android,,30464676,474204,481066,1,2,0,0,1,0,0,0,0,0,15,3.065,11,14
5486328,6.94,0.0,2015-04-22 16:48:17,2015-04-22 19:31:05,2.713333333,Wed,ios,31.5938402,92283246,474204,481066,0,2,0,0,1,0,0,0,0,1,15,2.713333333333334,16,19
8474823,6.98,0.0,2015-04-23 11:10:18,2015-04-23 14:04:06,2.896666667,Thu,android,,30464676,474204,481066,1,2,0,0,0,1,0,0,0,0,15,2.8966666666666665,11,14
9611784,6.84,0.0,2015-04-23 18:47:02,2015-04-23 22:27:06,3.667777778,Thu,ios,31.5938402,92283246,474204,481066,0,2,0,0,0,1,0,0,0,1,15,3.667777777777778,18,22
4668064,6.85,0.0,2015-04-24 11:06:45,2015-04-24 14:05:17,2.975555556,Fri,android,,30464676,474204,481066,1,2,0,0,0,0,1,0,0,0,15,2.9755555555555557,11,14
5867082,6.92,0.0,2015-04-27 11:04:48,2015-04-27 13:41:06,2.605,Mon,android,,30464676,474204,481066,1,2,1,0,0,0,0,0,0,0,15,2.605,11,13
9407899,6.94,0.0,2015-04-27 17:25:10,2015-04-27 20:35:06,3.165555556,Mon,ios,31.5938402,92283246,474204,481066,0,2,1,0,0,0,0,0,0,1,15,3.1655555555555557,17,20
2521708,6.59,0.0,2015-04-28 12:04:09,2015-04-28 14:17:06,2.215833333,Tue,android,,30464676,474204,481066,1,2,0,1,0,0,0,0,0,0,15,2.2158333333333333,12,14
5696645,4.46,0.0,2015-04-28 14:35:04,2015-04-28 16:29:05,1.900277778,Tue,ios,30.4131802,50725917,474204,481066,1,2,0,1,0,0,0,0,0,1,15,1.9002777777777775,14,16
3872911,6.79,0.0,2015-04-28 16:32:03,2015-04-28 18:59:06,2.450833333,Tue,android,,94947534,474204,481066,1,2,0,1,0,0,0,0,0,0,15,2.450833333333333,16,18
8544265,6.34,0.0,2015-04-29 10:52:36,2015-04-29 13:03:10,2.176111111,Wed,ios,30.4131802,50725917,474204,481066,1,2,0,0,1,0,0,0,0,1,15,2.176111111111111,10,13
1589137,6.72,0.0,2015-04-29 13:04:06,2015-04-29 15:53:06,2.816666667,Wed,android,,30464676,474204,481066,1,2,0,0,1,0,0,0,0,0,15,2.816666666666667,13,15
1848005,6.81,0.0,2015-04-29 16:07:51,2015-04-29 19:25:11,3.288888889,Wed,android,,94947534,474204,481066,1,2,0,0,1,0,0,0,0,0,15,3.2888888888888888,16,19
2269189,6.77,0.0,2015-04-30 10:48:19,2015-04-30 13:05:08,2.280277778,Thu,ios,30.4131802,50725917,474204,481066,1,2,0,0,0,1,0,0,0,1,15,2.2802777777777776,10,13
9431640,6.65,0.0,2015-04-30 13:14:49,2015-04-30 15:52:07,2.621666667,Thu,android,,30464676,474204,481066,1,2,0,0,0,1,0,0,0,0,15,2.6216666666666666,13,15
8991404,6.49,0.0,2015-04-30 17:17:20,2015-04-30 20:58:06,3.679444444,Thu,android,,94947534,474204,481066,1,2,0,0,0,1,0,0,0,0,15,3.679444444444445,17,20
1794355,3.61,0.0,2015-05-01 18:07:03,2015-05-01 19:18:06,1.184166667,Fri,ios,30.4131802,50725917,474204,481066,1,2,0,0,0,0,1,0,0,1,15,1.1841666666666666,18,19
1294546,7.03,0.0,2015-05-01 19:45:59,2015-05-01 22:38:06,2.868611111,Fri,ios,31.5938402,92283246,474204,481066,0,2,0,0,0,0,1,0,0,1,15,2.868611111111111,19,22
1516577,5.51,0.0,2015-05-04 10:59:39,2015-05-04 12:54:09,1.908333333,Mon,ios,30.4131802,50725917,474204,481066,1,2,1,0,0,0,0,0,0,1,15,1.9083333333333337,10,12
4895752,4.87,0.0,2015-05-04 19:34:48,2015-05-04 21:09:07,1.571944444,Mon,android,,94947534,474204,481066,1,2,1,0,0,0,0,0,0,0,15,1.5719444444444444,19,21
6536149,5.58,0.0,2015-05-05 11:16:49,2015-05-05 14:06:06,2.821388889,Tue,ios,30.4131802,50725917,474204,481066,1,2,0,1,0,0,0,0,0,1,15,2.821388888888889,11,14
1344718,6.96,0.0,2015-05-05 15:10:43,2015-05-05 17:43:06,2.539722222,Tue,ios,31.5938402,92283246,474204,481066,0,2,0,1,0,0,0,0,0,1,15,2.539722222222222,15,17
9259544,6.43,0.0,2015-05-05 17:47:32,2015-05-05 21:13:06,3.426111111,Tue,android,,94947534,474204,481066,1,2,0,1,0,0,0,0,0,0,15,3.426111111111111,17,21
6815375,6.58,0.0,2015-05-06 10:47:30,2015-05-06 13:00:09,2.210833333,Wed,ios,30.4131802,50725917,474204,481066,1,2,0,0,1,0,0,0,0,1,15,2.2108333333333334,10,13
3017822,6.71,0.0,2015-05-06 13:04:04,2015-05-06 15:33:07,2.484166667,Wed,android,,30464676,474204,481066,1,2,0,0,1,0,0,0,0,0,15,2.484166666666667,13,15
9967241,6.66,0.0,2015-05-06 15:36:46,2015-05-06 18:31:06,2.905555556,Wed,android,,94947534,474204,481066,1,2,0,0,1,0,0,0,0,0,15,2.905555555555555,15,18
1705501,7.06,0.0,2015-05-06 18:30:52,2015-05-06 21:20:10,2.821666667,Wed,ios,31.5938402,92283246,474204,481066,0,2,0,0,1,0,0,0,0,1,15,2.8216666666666668,18,21
3395055,6.68,0.0,2015-05-07 10:49:44,2015-05-07 13:06:07,2.273055556,Thu,ios,30.4131802,50725917,474204,481066,1,2,0,0,0,1,0,0,0,1,15,2.2730555555555556,10,13
7488500,6.3,0.0,2015-05-07 13:08:44,2015-05-07 15:25:13,2.274722222,Thu,android,,30464676,474204,481066,1,2,0,0,0,1,0,0,0,0,15,2.274722222222222,13,15
1741851,7.01,0.0,2015-05-07 15:26:40,2015-05-07 18:44:07,3.290833333,Thu,ios,31.5938402,92283246,474204,481066,0,2,0,0,0,1,0,0,0,1,15,3.2908333333333335,15,18
5277013,6.81,0.0,2015-05-07 18:44:05,2015-05-07 21:12:07,2.467222222,Thu,android,,94947534,474204,481066,1,2,0,0,0,1,0,0,0,0,15,2.4672222222222224,18,21
7152935,6.52,0.0,2015-05-08 10:54:13,2015-05-08 13:08:06,2.231388889,Fri,ios,30.4131802,50725917,474204,481066,1,2,0,0,0,0,1,0,0,1,15,2.231388888888889,10,13
9498130,6.3,0.0,2015-05-08 13:08:21,2015-05-08 15:23:07,2.246111111,Fri,android,,30464676,474204,481066,1,2,0,0,0,0,1,0,0,0,15,2.246111111111111,13,15
8002854,6.86,0.0,2015-05-08 16:01:33,2015-05-08 18:48:07,2.776111111,Fri,ios,31.5938402,92283246,474204,481066,0,2,0,0,0,0,1,0,0,1,15,2.776111111111111,16,18
6508738,6.63,0.0,2015-05-08 18:48:19,2015-05-08 21:10:09,2.363888889,Fri,android,,94947534,474204,481066,1,2,0,0,0,0,1,0,0,0,15,2.363888888888889,18,21
1294194,6.29,0.0,2015-05-11 11:03:01,2015-05-11 13:10:09,2.118888889,Mon,ios,30.4131802,50725917,474204,481066,1,2,1,0,0,0,0,0,0,1,15,2.118888888888889,11,13
3594176,6.75,0.0,2015-05-11 13:14:45,2015-05-11 15:40:09,2.423333333,Mon,android,,30464676,474204,481066,1,2,1,0,0,0,0,0,0,0,15,2.4233333333333333,13,15
3480862,6.53,0.0,2015-05-11 15:39:56,2015-05-11 19:25:13,3.754722222,Mon,android,,94947534,474204,481066,1,2,1,0,0,0,0,0,0,0,15,3.754722222222222,15,19
1150884,6.78,0.0,2015-05-12 13:39:43,2015-05-12 16:00:12,2.341388889,Tue,ios,30.4131802,50725917,474204,481066,1,2,0,1,0,0,0,0,0,1,15,2.341388888888889,13,16
1129199,6.66,0.0,2015-05-12 16:41:58,2015-05-12 19:20:08,2.636111111,Tue,ios,31.5938402,92283246,474204,481066,0,2,0,1,0,0,0,0,0,1,15,2.636111111111111,16,19
7393162,4.95,0.0,2015-05-12 19:22:06,2015-05-12 20:55:08,1.550555556,Tue,android,,94947534,474204,481066,1,2,0,1,0,0,0,0,0,0,15,1.5505555555555557,19,20
2895477,6.13,0.0,2015-05-13 11:03:48,2015-05-13 13:06:06,2.038333333,Wed,ios,30.4131802,50725917,474204,481066,1,2,0,0,1,0,0,0,0,1,15,2.0383333333333336,11,13
1679738,7.0,0.0,2015-05-13 13:08:34,2015-05-13 15:33:06,2.408888889,Wed,android,,30464676,474204,481066,1,2,0,0,1,0,0,0,0,0,15,2.408888888888889,13,15
8556176,6.54,0.0,2015-05-13 15:43:38,2015-05-13 19:31:07,3.791388889,Wed,android,,94947534,474204,481066,1,2,0,0,1,0,0,0,0,0,15,3.7913888888888887,15,19
6751760,7.44,0.0,2015-05-14 10:53:33,2015-05-14 13:25:07,2.526111111,Thu,ios,30.4131802,50725917,474204,481066,1,2,0,0,0,1,0,0,0,1,15,2.526111111111111,10,13
4977688,6.95,0.0,2015-05-14 14:04:03,2015-05-14 16:37:06,2.550833333,Thu,ios,31.5938402,92283246,474204,481066,0,2,0,0,0,1,0,0,0,1,15,2.5508333333333333,14,16
4545810,6.26,0.0,2015-05-14 17:07:05,2015-05-14 19:34:06,2.450277778,Thu,android,,94947534,474204,481066,1,2,0,0,0,1,0,0,0,0,15,2.450277777777778,17,19
8519067,2.83,0.0,2015-05-14 19:39:34,2015-05-14 22:07:05,2.458611111,Thu,ios,31.5938402,92283246,474204,481066,0,2,0,0,0,1,0,0,0,1,15,2.4586111111111113,19,22
2365028,3.62,0.0,2015-05-15 12:01:30,2015-05-15 13:15:16,1.229444444,Fri,android,,30464676,474204,481066,1,2,0,0,0,0,1,0,0,0,15,1.2294444444444443,12,13
2680911,6.8,0.0,2015-05-15 13:14:58,2015-05-15 16:10:08,2.919444444,Fri,ios,31.5938402,92283246,474204,481066,0,2,0,0,0,0,1,0,0,1,15,2.9194444444444443,13,16
7026105,3.01,0.0,2015-05-15 16:12:35,2015-05-15 17:30:13,1.293888889,Fri,android,,30464676,474204,481066,1,2,0,0,0,0,1,0,0,0,15,1.2938888888888889,16,17
3029012,6.43,0.0,2015-05-18 11:04:30,2015-05-18 13:24:05,2.326388889,Mon,ios,30.4131802,50725917,474204,481066,1,2,1,0,0,0,0,0,0,1,15,2.326388888888889,11,13
6614451,5.77,0.0,2015-05-18 13:26:19,2015-05-18 15:40:11,2.231111111,Mon,android,,30464676,474204,481066,1,2,1,0,0,0,0,0,0,0,15,2.2311111111111113,13,15
1353688,6.61,0.0,2015-05-18 15:40:27,2015-05-18 19:21:07,3.677777778,Mon,android,,94947534,474204,481066,1,2,1,0,0,0,0,0,0,0,15,3.6777777777777776,15,19
1120310,6.35,0.0,2015-05-19 11:18:18,2015-05-19 14:00:08,2.697222222,Tue,ios,30.4131802,50725917,474204,481066,1,2,0,1,0,0,0,0,0,1,15,2.6972222222222224,11,14
7263665,6.26,0.0,2015-05-19 15:00:05,2015-05-19 17:25:08,2.4175,Tue,android,,94947534,474204,481066,1,2,0,1,0,0,0,0,0,0,15,2.4175,15,17
3753920,6.49,0.0,2015-05-20 11:05:24,2015-05-20 13:46:06,2.678333333,Wed,ios,30.4131802,50725917,474204,481066,1,2,0,0,1,0,0,0,0,1,15,2.6783333333333332,11,13
1237491,6.88,0.0,2015-05-20 13:49:40,2015-05-20 16:16:06,2.440555556,Wed,android,,30464676,474204,481066,1,2,0,0,1,0,0,0,0,0,15,2.4405555555555556,13,16
4380207,6.92,0.0,2015-05-20 16:51:32,2015-05-20 20:49:06,3.959444444,Wed,ios,31.5938402,92283246,474204,481066,0,2,0,0,1,0,0,0,0,1,15,3.959444444444444,16,20
9513127,6.95,0.0,2015-05-21 12:23:58,2015-05-21 15:37:06,3.218888889,Thu,ios,31.5938402,92283246,474204,481066,0,2,0,0,0,1,0,0,0,1,15,3.218888888888889,12,15
7466899,6.95,0.0,2015-05-21 15:37:18,2015-05-21 18:05:08,2.463888889,Thu,android,,30464676,474204,481066,1,2,0,0,0,1,0,0,0,0,15,2.463888888888889,15,18
4800962,6.51,0.0,2015-05-21 18:05:45,2015-05-21 20:44:07,2.639444444,Thu,android,,94947534,474204,481066,1,2,0,0,0,1,0,0,0,0,15,2.6394444444444445,18,20
8633701,6.42,0.0,2015-05-22 10:16:53,2015-05-22 12:59:07,2.703888889,Fri,ios,30.4131802,50725917,474204,481066,1,2,0,0,0,0,1,0,0,1,15,2.703888888888889,10,12
5749267,6.53,0.0,2015-05-22 13:31:40,2015-05-22 16:57:06,3.423888889,Fri,android,,94947534,474204,481066,1,2,0,0,0,0,1,0,0,0,15,3.423888888888889,13,16
7269772,6.47,0.5,2015-05-26 11:17:29,2015-05-26 15:21:06,4.060277778,Tue,ios,30.4131802,50725917,474204,481066,1,2,0,1,0,0,0,0,0,1,15,4.060277777777777,11,15
7256856,6.47,0.67,2015-05-26 16:13:22,2015-05-26 20:56:06,4.712222222,Tue,android,,94947534,474204,481066,1,2,0,1,0,0,0,0,0,0,15,4.7122222222222225,16,20
9126793,6.93,0.0,2015-05-27 11:00:13,2015-05-27 13:23:06,2.381388889,Wed,ios,30.4131802,50725917,474204,481066,1,2,0,0,1,0,0,0,0,1,15,2.381388888888889,11,13
9105289,6.86,0.0,2015-05-27 13:25:11,2015-05-27 16:02:06,2.615277778,Wed,android,,30464676,474204,481066,1,2,0,0,1,0,0,0,0,0,15,2.6152777777777776,13,16
2617757,6.8,0.0,2015-05-28 11:05:16,2015-05-28 13:34:06,2.480555556,Thu,android,,30464676,474204,481066,1,2,0,0,0,1,0,0,0,0,15,2.4805555555555556,11,13
4051090,3.67,0.0,2015-05-28 13:33:18,2015-05-28 16:36:05,3.046388889,Thu,ios,30.4131802,50725917,474204,481066,1,2,0,0,0,1,0,0,0,1,15,3.046388888888889,13,16
4175200,6.9,0.0,2015-05-28 16:54:10,2015-05-28 19:50:13,2.934166667,Thu,ios,31.5938402,92283246,474204,481066,0,2,0,0,0,1,0,0,0,1,15,2.9341666666666666,16,19
3761789,4.85,0.0,2015-05-28 19:50:02,2015-05-28 21:23:06,1.551111111,Thu,android,,94947534,474204,481066,1,2,0,0,0,1,0,0,0,0,15,1.551111111111111,19,21
9098385,6.86,0.0,2015-05-29 11:10:57,2015-05-29 13:43:07,2.536111111,Fri,android,,30464676,474204,481066,1,2,0,0,0,0,1,0,0,0,15,2.536111111111111,11,13
9544466,4.16,0.0,2015-05-29 13:44:46,2015-05-29 15:05:12,1.340555556,Fri,ios,30.4131802,50725917,474204,481066,1,2,0,0,0,0,1,0,0,1,15,1.3405555555555555,13,15
1388465,6.6,1.08,2015-05-29 16:13:38,2015-05-29 20:17:15,4.060277778,Fri,android,,94947534,474204,481066,1,2,0,0,0,0,1,0,0,0,15,4.060277777777777,16,20
3531598,7.11,0.0,2015-06-01 11:02:02,2015-06-01 13:34:04,2.533888889,Mon,ios,30.4131802,50725917,474204,481066,1,2,1,0,0,0,0,0,0,1,15,2.533888888888889,11,13
1329566,6.57,0.0,2015-06-01 14:04:48,2015-06-01 16:20:11,2.256388889,Mon,android,,30464676,474204,481066,1,2,1,0,0,0,0,0,0,0,15,2.256388888888889,14,16
3603949,6.9,0.0,2015-06-01 16:21:57,2015-06-01 19:42:04,3.335277778,Mon,ios,31.5938402,92283246,474204,481066,0,2,1,0,0,0,0,0,0,1,15,3.335277777777778,16,19
8646261,4.59,0.0,2015-06-01 19:44:50,2015-06-01 21:12:05,1.454166667,Mon,android,,94947534,474204,481066,1,2,1,0,0,0,0,0,0,0,15,1.4541666666666666,19,21
4943324,6.73,0.0,2015-06-02 11:06:31,2015-06-02 13:38:05,2.526111111,Tue,android,,30464676,474204,481066,1,2,0,1,0,0,0,0,0,0,15,2.526111111111111,11,13
8532980,6.34,0.0,2015-06-02 13:39:41,2015-06-02 15:54:05,2.24,Tue,ios,30.4131802,50725917,474204,481066,1,2,0,1,0,0,0,0,0,1,15,2.24,13,15
4700323,6.57,0.0,2015-06-02 16:44:48,2015-06-02 19:27:06,2.705,Tue,android,,94947534,474204,481066,1,2,0,1,0,0,0,0,0,0,15,2.705,16,19
3261354,6.88,0.0,2015-06-03 11:08:40,2015-06-03 13:27:06,2.307222222,Wed,ios,30.4131802,50725917,474204,481066,1,2,0,0,1,0,0,0,0,1,15,2.3072222222222223,11,13
5635480,6.92,0.0,2015-06-04 20:27:15,2015-06-04 22:44:05,2.280555556,Thu,ios,31.5938402,92283246,474204,481066,0,2,0,0,0,1,0,0,0,1,15,2.280555555555555,20,22
9867998,6.92,0.0,2015-06-05 10:59:48,2015-06-05 13:21:06,2.355,Fri,ios,30.4131802,50725917,474204,481066,1,2,0,0,0,0,1,0,0,1,15,2.355,10,13
5584660,6.2,0.0,2015-06-08 11:13:57,2015-06-08 13:30:06,2.269166667,Mon,ios,30.4131802,50725917,474204,481066,1,2,1,0,0,0,0,0,0,1,15,2.2691666666666666,11,13
3770817,7.02,0.0,2015-06-08 13:30:13,2015-06-08 17:08:07,3.631666667,Mon,ios,31.5938402,92283246,474204,481066,0,2,1,0,0,0,0,0,0,1,15,3.631666666666667,13,17
7260639,6.12,0.0,2015-06-09 11:06:25,2015-06-09 13:13:06,2.111388889,Tue,ios,30.4131802,50725917,474204,481066,1,2,0,1,0,0,0,0,0,1,15,2.111388888888889,11,13
6750272,0.0,0.0,2015-06-09 19:35:42,2015-06-09 23:11:06,3.59,Tue,ios,,92283246,474204,481066,0,2,0,1,0,0,0,0,0,1,15,3.59,19,23
2743782,6.95,0.0,2015-06-10 11:25:45,2015-06-10 14:31:07,3.089444444,Wed,android,,30464676,474204,481066,1,2,0,0,1,0,0,0,0,0,15,3.0894444444444447,11,14
2435176,7.06,0.0,2015-06-10 14:53:08,2015-06-10 17:48:06,2.916111111,Wed,ios,31.5938402,92283246,474204,481066,0,2,0,0,1,0,0,0,0,1,15,2.9161111111111113,14,17
8169570,6.8,0.0,2015-06-11 10:58:15,2015-06-11 13:22:06,2.3975,Thu,android,,30464676,474204,481066,1,2,0,0,0,1,0,0,0,0,15,2.3975,10,13
4709494,6.44,0.0,2015-06-11 13:22:31,2015-06-11 16:34:06,3.193055556,Thu,ios,30.4131802,50725917,474204,481066,1,2,0,0,0,1,0,0,0,1,15,3.1930555555555555,13,16
8957261,7.08,0.0,2015-06-12 10:07:50,2015-06-12 12:40:14,2.54,Fri,android,,30464676,474204,481066,1,2,0,0,0,0,1,0,0,0,15,2.54,10,12
6925226,6.2,0.5,2015-06-12 14:51:18,2015-06-12 19:04:05,4.213055556,Fri,ios,31.5938402,92283246,474204,481066,0,2,0,0,0,0,1,0,0,1,15,4.213055555555556,14,19
6848231,6.21,0.0,2015-06-15 11:06:45,2015-06-15 13:18:14,2.191388889,Mon,ios,30.4131802,50725917,474204,481066,1,2,1,0,0,0,0,0,0,1,15,2.191388888888889,11,13
9093150,6.27,0.0,2015-06-15 13:19:32,2015-06-15 16:10:20,2.846666667,Mon,android,,30464676,474204,481066,1,2,1,0,0,0,0,0,0,0,15,2.8466666666666667,13,16
2201430,6.42,0.0,2015-06-16 11:05:25,2015-06-16 13:29:06,2.394722222,Tue,android,,30464676,474204,481066,1,2,0,1,0,0,0,0,0,0,15,2.394722222222222,11,13
3270653,5.89,0.0,2015-06-16 13:28:37,2015-06-16 15:54:07,2.425,Tue,ios,30.4131802,50725917,474204,481066,1,2,0,1,0,0,0,0,0,1,15,2.425,13,15
2635979,0.96,0.0,2015-06-16 16:54:16,2015-06-16 17:59:11,1.081944444,Tue,ios,30.4131802,50725917,474204,481066,1,2,0,1,0,0,0,0,0,1,15,1.0819444444444444,16,17
3521956,6.51,0.0,2015-06-17 11:06:53,2015-06-17 13:22:06,2.253611111,Wed,ios,30.4131802,50725917,474204,481066,1,2,0,0,1,0,0,0,0,1,15,2.2536111111111112,11,13
2130277,6.25,0.0,2015-06-17 17:29:15,2015-06-17 19:29:05,1.997222222,Wed,ios,31.5938402,92283246,474204,481066,0,2,0,0,1,0,0,0,0,1,15,1.9972222222222225,17,19
7377282,6.69,0.0,2015-06-18 11:02:16,2015-06-18 13:25:07,2.380833333,Thu,android,,30464676,474204,481066,1,2,0,0,0,1,0,0,0,0,15,2.380833333333334,11,13
3718749,6.57,0.0,2015-06-18 13:24:26,2015-06-18 16:36:05,3.194166667,Thu,ios,30.4131802,50725917,474204,481066,1,2,0,0,0,1,0,0,0,1,15,3.194166666666667,13,16
5405448,6.6,0.0,2015-06-18 16:44:12,2015-06-18 20:27:05,3.714722222,Thu,android,,94947534,474204,481066,1,2,0,0,0,1,0,0,0,0,15,3.714722222222222,16,20
1244869,6.83,0.0,2015-06-19 11:02:21,2015-06-19 13:35:21,2.55,Fri,android,,30464676,474204,481066,1,2,0,0,0,0,1,0,0,0,15,2.55,11,13
6829189,6.57,0.0,2015-06-19 13:34:17,2015-06-19 17:30:09,3.931111111,Fri,ios,30.4131802,50725917,474204,481066,1,2,0,0,0,0,1,0,0,1,15,3.931111111111111,13,17
1685453,6.39,0.0,2015-06-22 11:13:19,2015-06-22 13:36:06,2.379722222,Mon,ios,30.4131802,50725917,474204,481066,1,2,1,0,0,0,0,0,0,1,15,2.379722222222222,11,13
1798225,7.01,0.0,2015-06-22 16:18:21,2015-06-22 20:14:07,3.929444444,Mon,ios,31.5938402,92283246,474204,481066,0,2,1,0,0,0,0,0,0,1,15,3.929444444444445,16,20
