sessionId,kwhTotal,dollars,created,ended,startTime,endTime,chargeTimeHrs,weekday,platform,distance,userId,stationId,locationId,managerVehicle,facilityType,Mon,Tues,Wed,Thurs,Fri,Sat,Sun,reportedZip,isOutlier,hour,isWeekend,dayOfWeek,timestamp_missing
8601621,2.87,0.0,,,20,21,0.8875,Fri,android,21.0238262,78908148,664306,868085,0,3,0,0,0,0,1,0,0,0,False,,False,,True
3738844,22.14,0.0,,,5,9,3.518333333,Sat,android,21.0238262,78908148,730023,878393,0,1,0,0,0,0,0,1,0,0,False,,False,,True
5172247,19.47,0.0,,,12,15,3.331111111,Wed,android,21.0238262,78908148,664306,868085,0,3,0,0,1,0,0,0,0,0,False,,False,,True
6410992,11.33,0.0,,,4,6,1.765833333,Sun,android,21.0238262,78908148,730023,878393,0,1,0,0,0,0,0,0,1,0,False,,False,,True
3798253,17.9,0.0,,,19,22,2.967777778,Wed,android,21.0238262,78908148,664306,868085,0,3,0,0,1,0,0,0,0,0,False,,False,,True
4718933,10.47,0.0,,,17,19,2.016111111,Fri,android,21.0238262,78908148,995505,868085,0,3,0,0,0,0,1,0,0,0,False,,False,,True
5991072,18.15,0.0,,,23,2,2.682777778,Sat,android,21.0238262,78908148,730023,878393,0,1,0,0,0,0,0,1,0,0,False,,False,,True
1282283,20.24,0.0,,,12,16,3.499722222,Thu,android,21.0238262,78908148,638536,868085,0,3,0,0,0,1,0,0,0,0,False,,False,,True
5533488,3.92,0.0,,,20,22,1.566666667,Fri,android,21.0238262,78908148,664306,868085,0,3,0,0,0,0,1,0,0,0,False,,False,,True
2124425,20.37,0.0,,,1,4,3.1625,Sun,android,21.0238262,78908148,730023,878393,0,1,0,0,0,0,0,0,1,0,False,,False,,True
9130727,17.8,0.0,,,12,15,3.224166667,Tue,android,21.0238262,78908148,569886,868085,0,3,0,1,0,0,0,0,0,0,False,,False,,True
6900922,3.92,0.0,,,20,21,0.928055556,Fri,android,21.0238262,78908148,664306,868085,0,3,0,0,0,0,1,0,0,0,False,,False,,True
8020746,12.91,0.0,,,3,5,1.974444444,Sun,android,21.0238262,78908148,730023,878393,0,1,0,0,0,0,0,0,1,0,False,,False,,True
5240328,4.54,0.0,,,0,1,0.711944444,Wed,android,21.0238262,78908148,730023,878393,0,1,0,0,1,0,0,0,0,0,False,,False,,True
2682332,22.07,0.0,,,13,17,3.911944444,Wed,android,21.0238262,78908148,995505,868085,0,3,0,0,1,0,0,0,0,0,False,,False,,True
9676846,5.26,0.0,,,20,21,1.146111111,Fri,android,21.0238262,78908148,569886,868085,0,3,0,0,0,0,1,0,0,0,False,,False,,True
2473111,21.14,0.5,,,13,18,4.485833333,Wed,android,21.0238262,78908148,932939,868085,0,3,0,0,1,0,0,0,0,0,False,,False,,True
1188651,4.59,0.0,,,20,21,0.983611111,Fri,android,21.0238262,78908148,664306,868085,0,3,0,0,0,0,1,0,0,0,False,,False,,True
7635846,20.37,0.0,,,16,19,3.236111111,Sat,android,21.0238262,78908148,730023,878393,0,1,0,0,0,0,0,1,0,0,False,,False,,True
7088986,18.42,0.0,,,13,16,3.4025,Tue,android,21.0238262,78908148,932939,868085,0,3,0,1,0,0,0,0,0,0,False,,False,,True
3818216,9.02,0.0,,,21,22,1.614166667,Fri,android,21.0238262,78908148,569886,868085,0,3,0,0,0,0,1,0,0,0,False,,False,,True
7302059,11.93,0.0,,,4,6,1.815,Sun,android,21.0238262,78908148,730023,878393,0,1,0,0,0,0,0,0,1,0,False,,False,,True
4502998,20.6,0.0,,,16,19,3.618611111,Wed,android,21.0238262,78908148,664306,868085,0,3,0,0,1,0,0,0,0,0,False,,False,,True
1785859,6.56,0.0,,,17,19,1.348888889,Fri,android,21.0238262,78908148,489543,868085,0,3,0,0,0,0,1,0,0,0,False,,False,,True
4254473,10.63,0.0,,,1,3,1.600555556,Sun,android,21.0238262,78908148,730023,878393,0,1,0,0,0,0,0,0,1,0,False,,False,,True
4473237,21.2,0.0,,,16,20,3.821388889,Wed,android,21.0238262,78908148,664306,868085,0,3,0,0,1,0,0,0,0,0,False,,False,,True
4926737,23.68,0.5,,,7,11,4.106666667,Sat,android,21.0238262,78908148,730023,878393,0,1,0,0,0,0,0,1,0,0,False,,False,,True
5523637,6.77,0.0,,,20,23,3.360277778,Wed,ios,32.0648614,36768303,355208,976902,1,3,0,0,1,0,0,0,0,1,False,,False,,True
3652619,1.51,0.0,,,22,22,0.4925,Wed,ios,18.651321,72512154,987396,978130,1,2,0,0,1,0,0,0,0,1,False,,False,,True
7558702,6.44,0.0,,,16,20,3.918611111,Wed,ios,18.651321,72512154,987396,978130,1,2,0,0,1,0,0,0,0,1,False,,False,,True
6757331,1.32,0.0,,,17,19,1.634444444,Wed,ios,21.1319498,72512154,981639,572514,1,3,0,0,1,0,0,0,0,1,False,,False,,True
7097415,5.58,0.0,,,14,16,2.013888889,Thu,ios,18.4630368,72512154,540225,648339,1,2,0,0,0,1,0,0,0,1,False,,False,,True
5652471,3.87,0.0,,,18,19,1.215555556,Fri,ios,18.4630368,72512154,540225,648339,1,2,0,0,0,0,1,0,0,1,False,,False,,True
8716731,0.19,0.0,,,17,21,3.844444444,Mon,ios,18.4630368,72512154,587514,648339,1,2,1,0,0,0,0,0,0,1,False,,False,,True
3391396,5.78,0.0,,,13,17,3.307222222,Tue,ios,18.4630368,72512154,914907,648339,1,2,0,1,0,0,0,0,0,1,False,,False,,True
3679640,0.78,0.5,,,17,21,4.148055556,Tue,ios,18.4630368,72512154,914907,648339,1,2,0,1,0,0,0,0,0,1,False,,False,,True
4496022,6.19,0.67,,,13,18,4.700833333,Wed,ios,18.4630368,72512154,884707,648339,1,2,0,0,1,0,0,0,0,1,False,,False,,True
9979636,0.52,0.0,,,16,16,0.178611111,Thu,ios,18.4630368,72512154,540225,648339,1,2,0,0,0,1,0,0,0,1,False,,False,,True
7654906,6.45,0.0,,,16,20,3.680555556,Thu,ios,18.4630368,72512154,914907,648339,1,2,0,0,0,1,0,0,0,1,False,,False,,True
4563263,6.49,0.0,,,17,19,2.519444444,Tue,ios,17.6887724,37392894,237105,948590,0,4,0,1,0,0,0,0,0,1,False,,False,,True
6423366,6.51,0.0,,,16,18,2.166666667,Thu,ios,17.6887724,37392894,237105,948590,0,4,0,0,0,1,0,0,0,1,False,,False,,True
4309791,8.7,4.25,,,12,20,8.268888889,Thu,ios,17.6887724,37392894,237105,948590,0,4,0,0,0,1,0,0,0,1,False,,False,,True
2953411,7.8,0.0,,,20,21,0.169722222,Mon,ios,17.6887724,37392894,237105,948590,0,4,1,0,0,0,0,0,0,1,False,,False,,True
7377023,8.31,0.0,,,18,21,3.043888889,Tue,ios,17.6887724,37392894,575971,948590,0,4,0,1,0,0,0,0,0,1,False,,False,,True
7575781,6.17,0.0,,,19,21,1.970833333,Wed,ios,17.6887724,37392894,575971,948590,0,4,0,0,1,0,0,0,0,1,False,,False,,True
5990347,6.56,0.5,,,11,15,4.171666667,Mon,ios,17.6887724,37392894,237105,948590,0,4,1,0,0,0,0,0,0,1,False,,False,,True
8423405,6.63,0.0,,,16,18,2.474722222,Tue,ios,17.6887724,37392894,575971,948590,0,4,0,1,0,0,0,0,0,1,False,,False,,True
8629284,7.08,0.0,,,17,19,2.604444444,Fri,ios,17.6887724,37392894,237105,948590,0,4,0,0,0,0,1,0,0,1,False,,False,,True
5091921,6.53,0.0,,,15,17,2.161111111,Thu,ios,17.6887724,37392894,575971,948590,0,4,0,0,0,1,0,0,0,1,False,,False,,True
1370205,6.48,0.0,,,15,19,3.963333333,Fri,ios,17.6887724,37392894,237105,948590,0,4,0,0,0,0,1,0,0,1,False,,False,,True
4324972,6.63,0.0,,,15,18,3.037777778,Mon,ios,17.6887724,37392894,237105,948590,0,4,1,0,0,0,0,0,0,1,False,,False,,True
8494503,6.64,0.0,,,15,19,3.770833333,Thu,ios,17.6887724,37392894,575971,948590,0,4,0,0,0,1,0,0,0,1,False,,False,,True
2988470,7.39,0.0,,,17,20,3.221111111,Wed,ios,17.6887724,37392894,237105,948590,0,4,0,0,1,0,0,0,0,1,False,,False,,True
6167497,6.64,0.0,,,15,18,2.856388889,Fri,ios,17.6887724,37392894,575971,948590,0,4,0,0,0,0,1,0,0,1,False,,False,,True
9144008,5.36,0.0,,,18,20,1.746111111,Mon,ios,17.6887724,37392894,237105,948590,0,4,1,0,0,0,0,0,0,1,False,,False,,True
1259418,6.77,0.0,,,15,18,2.591111111,Fri,ios,17.6887724,37392894,237105,948590,0,4,0,0,0,0,1,0,0,1,False,,False,,True
5650127,7.12,0.5,,,15,20,4.351388889,Thu,ios,17.6887724,37392894,237105,948590,0,4,0,0,0,1,0,0,0,1,False,,False,,True
4452828,5.27,0.0,,,18,20,1.856666667,Wed,ios,18.558111,37392894,507660,202527,0,3,0,0,1,0,0,0,0,1,False,,False,,True
5961736,7.06,0.0,,,18,21,3.450833333,Fri,android,21.0238262,37412595,568071,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
5462506,6.72,0.0,,,18,21,3.158888889,Wed,android,21.0238262,37412595,517464,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
2839306,6.91,0.0,,,14,17,3.1025,Mon,android,21.0238262,37412595,891421,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
5229883,6.75,0.0,,,19,22,2.243888889,Tue,android,21.0238262,37412595,572249,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
8441796,7.31,0.0,,,18,21,2.689722222,Tue,android,21.0238262,37412595,951880,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
1667840,6.87,0.0,,,14,17,2.683611111,Wed,android,21.0238262,37412595,517464,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
9241199,4.99,0.0,,,19,21,1.671944444,Fri,android,21.0238262,37412595,891421,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
1176746,6.25,0.5,,,12,16,4.109722222,Mon,android,21.0238262,37412595,568071,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
5598631,6.48,0.0,,,12,15,3.342777778,Tue,android,21.0238262,37412595,517464,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
3789801,7.35,0.0,,,17,21,3.72,Wed,android,21.0238262,37412595,572249,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
9604154,6.94,0.0,,,17,21,3.591666667,Fri,android,21.0238262,37412595,517464,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
8055607,5.69,0.0,,,17,20,2.702222222,Mon,android,21.0238262,37412595,891421,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
6401143,6.73,0.0,,,17,20,2.947222222,Tue,android,21.0238262,37412595,891421,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
4994078,2.06,0.0,,,19,20,0.692222222,Wed,android,21.0238262,37412595,517464,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
9893223,6.68,0.0,,,17,20,3.163611111,Thu,android,21.0238262,37412595,568071,144857,1,2,0,0,0,1,0,0,0,0,False,,False,,True
7373911,6.66,0.0,,,13,16,2.286666667,Fri,android,21.0238262,37412595,891421,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
4192050,6.88,0.0,,,17,20,2.459722222,Mon,android,21.0238262,37412595,891421,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
2738120,0.0,0.0,,,18,18,0.031388889,Tue,android,21.0238262,37412595,891421,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
6453245,6.82,0.0,,,13,15,2.45,Wed,android,21.0238262,37412595,568071,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
3527730,0.0,0.0,,,15,15,0.0175,Thu,android,21.0238262,37412595,568071,144857,1,2,0,0,0,1,0,0,0,0,False,,False,,True
2259811,6.92,0.0,,,14,16,2.401944444,Fri,android,21.0238262,37412595,572249,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
6101489,6.53,0.0,,,18,20,2.313888889,Mon,android,21.0238262,37412595,951880,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
4707040,5.77,0.0,,,15,17,1.939444444,Tue,android,21.0238262,37412595,568071,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
4618400,6.36,0.0,,,17,19,2.206388889,Wed,android,21.0238262,37412595,572249,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
9468478,5.91,0.0,,,17,19,2.06,Thu,android,21.0238262,37412595,517464,144857,1,2,0,0,0,1,0,0,0,0,False,,False,,True
7041650,6.66,0.0,,,18,20,2.344166667,Mon,android,21.0238262,37412595,568071,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
1937148,6.75,0.0,,,17,20,3.334166667,Wed,android,21.0238262,37412595,572249,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
3773618,5.69,0.0,,,18,20,2.593055556,Fri,android,21.0238262,37412595,572249,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
1525152,5.47,0.0,,,13,17,3.903888889,Mon,android,21.0238262,37412595,572249,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
8342268,6.75,0.0,,,17,21,3.643888889,Tue,android,21.0238262,37412595,568071,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
1702308,4.48,0.0,,,19,20,1.493333333,Wed,android,21.0238262,37412595,517464,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
8119987,5.81,0.0,,,14,16,2.765833333,Thu,android,21.0238262,37412595,517464,144857,1,2,0,0,0,1,0,0,0,0,False,,False,,True
3338989,4.68,0.0,,,14,17,3.306111111,Fri,android,21.0238262,37412595,517464,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
5018261,6.14,0.0,,,14,17,2.605,Mon,android,21.0238262,37412595,517464,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
8707001,6.39,0.0,,,18,21,2.936944444,Tue,android,21.0238262,37412595,517464,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
9015332,6.91,0.0,,,18,21,2.6025,Wed,android,21.0238262,37412595,517464,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
3828686,6.25,0.0,,,14,17,3.423055556,Thu,android,21.0238262,37412595,891421,144857,1,2,0,0,0,1,0,0,0,0,False,,False,,True
3486658,6.4,0.0,,,14,16,2.866111111,Fri,android,21.0238262,37412595,568071,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
1560394,5.31,0.0,,,12,16,3.403333333,Mon,android,21.0238262,37412595,568071,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
9260427,5.08,0.0,,,14,17,3.1325,Wed,android,21.0238262,37412595,891421,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
3388567,5.91,0.0,,,14,16,2.628055556,Thu,android,21.0238262,37412595,568071,144857,1,2,0,0,0,1,0,0,0,0,False,,False,,True
7147543,2.0,0.0,,,18,18,0.663611111,Fri,android,21.0238262,37412595,568071,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
6547779,5.44,0.0,,,17,21,3.835555556,Mon,android,21.0238262,37412595,951880,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
4732543,5.83,0.0,,,13,16,2.313611111,Tue,android,21.0238262,37412595,568071,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
2476938,5.81,0.0,,,17,20,2.301666667,Wed,android,21.0238262,37412595,891421,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
3049748,5.77,0.0,,,18,20,2.498333333,Fri,android,21.0238262,37412595,951880,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
8882531,4.96,0.0,,,16,19,3.082777778,Mon,android,21.0238262,37412595,891421,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
7169642,5.51,0.0,,,12,16,3.351666667,Tue,android,21.0238262,37412595,568071,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
1882785,5.45,0.0,,,18,21,2.0925,Wed,android,21.0238262,37412595,891421,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
1522034,5.58,0.0,,,13,17,3.439722222,Thu,android,21.0238262,37412595,891421,144857,1,2,0,0,0,1,0,0,0,0,False,,False,,True
5592430,3.45,0.0,,,19,21,1.136111111,Fri,android,21.0238262,37412595,568071,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
9647623,4.74,0.0,,,19,21,2.127777778,Tue,android,21.0238262,37412595,568071,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
4722553,6.09,0.0,,,14,17,2.750555556,Wed,android,21.0238262,37412595,517464,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
5335618,5.23,0.0,,,18,21,2.545,Thu,android,21.0238262,37412595,517464,144857,1,2,0,0,0,1,0,0,0,0,False,,False,,True
1931708,4.05,0.0,,,21,22,1.298611111,Tue,android,21.0238262,37412595,568071,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
8093393,6.73,0.0,,,17,21,3.276111111,Fri,android,21.0238262,37412595,572249,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
1771257,5.43,0.5,,,13,17,4.127222222,Mon,android,21.0238262,37412595,568071,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
8835732,4.77,0.0,,,13,14,1.5975,Tue,android,21.0238262,37412595,891421,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
8722416,5.2,0.0,,,15,17,2.085555556,Wed,android,21.0238262,37412595,951880,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
9823595,5.28,0.0,,,13,16,2.815555556,Fri,android,21.0238262,37412595,951880,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
9500005,4.64,0.0,,,18,22,3.36,Mon,android,21.0238262,37412595,568071,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
9546064,5.15,0.0,,,14,16,2.064444444,Mon,android,21.0238262,37412595,517464,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
3652743,5.54,0.0,,,18,21,2.6275,Wed,android,21.0238262,37412595,568071,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
7674161,5.16,0.0,,,18,20,1.87,Fri,android,21.0238262,37412595,572249,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
4807955,5.44,0.0,,,15,17,2.066666667,Mon,android,21.0238262,37412595,568071,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
5801353,4.75,0.0,,,14,16,2.5,Tue,android,21.0238262,37412595,803398,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
3608695,6.75,0.0,,,18,21,2.709722222,Wed,android,21.0238262,37412595,572249,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
2422173,3.0,0.0,,,20,21,0.988611111,Thu,android,21.0238262,37412595,891421,144857,1,2,0,0,0,1,0,0,0,0,False,,False,,True
8563849,5.42,0.0,,,18,20,1.945833333,Fri,android,21.0238262,37412595,568071,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
8906924,5.36,0.0,,,13,16,2.775555556,Mon,android,21.0238262,37412595,572249,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
9837972,5.05,0.0,,,19,21,2.423333333,Tue,android,21.0238262,37412595,572249,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
4260658,5.1,0.0,,,13,16,3.470555556,Wed,android,21.0238262,37412595,891421,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
2902581,4.56,0.0,,,14,15,1.47,Tue,android,21.0238262,37412595,572249,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
8196613,5.34,0.0,,,13,16,2.711111111,Wed,android,21.0238262,37412595,803398,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
4900387,5.43,0.0,,,19,21,2.495555556,Fri,android,21.0238262,37412595,517464,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
7890093,5.34,0.0,,,18,21,2.7475,Mon,android,21.0238262,37412595,517464,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
7498622,5.81,0.0,,,18,21,3.395277778,Tue,android,21.0238262,37412595,568071,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
7737051,5.34,0.0,,,19,21,1.811388889,Wed,android,21.0238262,37412595,803398,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
7906023,2.4,0.0,,,20,21,0.800555556,Thu,android,21.0238262,37412595,517464,144857,1,2,0,0,0,1,0,0,0,0,False,,False,,True
7167026,1.72,0.0,,,18,19,0.568888889,Fri,android,21.0238262,37412595,568071,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
6606545,4.46,0.0,,,13,17,3.970833333,Fri,android,21.0238262,37412595,803398,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
3827046,3.63,0.0,,,20,21,1.245555556,Mon,android,21.0238262,37412595,951880,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
2681193,4.78,0.0,,,13,17,3.927777778,Wed,android,21.0238262,37412595,517464,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
7664535,6.98,0.5,,,16,20,4.207777778,Thu,android,21.0238262,37412595,568071,144857,1,2,0,0,0,1,0,0,0,0,False,,False,,True
9564438,5.08,0.58,,,13,17,4.533333333,Mon,android,21.0238262,37412595,568071,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
6416495,7.0,0.0,,,13,16,3.533333333,Tue,android,21.0238262,37412595,891421,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
8480427,5.64,0.0,,,13,17,3.969444444,Wed,android,21.0238262,37412595,517464,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
6260147,5.43,0.0,,,18,20,1.776666667,Thu,android,21.0238262,37412595,572249,144857,1,2,0,0,0,1,0,0,0,0,False,,False,,True
9538898,6.91,0.67,,,13,18,4.688333333,Fri,android,21.0238262,37412595,572249,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
2721339,4.83,0.0,,,12,15,2.814444444,Mon,android,21.0238262,37412595,568071,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
3387884,5.4,0.0,,,13,17,3.966944444,Tue,android,21.0238262,37412595,891421,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
2372033,5.33,0.0,,,18,21,3.139444444,Wed,android,21.0238262,37412595,568071,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
3004619,6.81,0.0,,,17,21,3.952777778,Thu,android,21.0238262,37412595,568071,144857,1,2,0,0,0,1,0,0,0,0,False,,False,,True
7999768,4.6,0.0,,,18,21,3.328333333,Fri,android,21.0238262,37412595,803398,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
6823776,6.88,0.0,,,19,21,2.755555556,Mon,android,21.0238262,37412595,568071,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
3040466,5.72,0.0,,,18,21,2.928333333,Tue,android,21.0238262,37412595,517464,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
8286505,5.06,0.5,,,17,21,4.045,Wed,android,21.0238262,37412595,517464,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
1475991,6.76,0.0,,,17,20,3.168888889,Thu,android,21.0238262,37412595,572249,144857,1,2,0,0,0,1,0,0,0,0,False,,False,,True
9671426,5.19,0.0,,,12,16,3.971388889,Mon,android,21.0238262,37412595,891421,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
1854047,4.82,0.83,,,17,22,4.866388889,Tue,android,21.0238262,37412595,568071,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
5002136,6.38,0.0,,,15,19,3.722222222,Wed,android,21.0238262,37412595,572249,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
5871364,6.71,0.0,,,16,20,3.490277778,Thu,android,21.0238262,37412595,568071,144857,1,2,0,0,0,1,0,0,0,0,False,,False,,True
3850578,5.1,0.0,,,13,16,3.6075,Wed,android,21.0238262,37412595,951880,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
4830155,1.48,0.0,,,13,14,0.515,Thu,android,21.0238262,37412595,517464,144857,1,2,0,0,0,1,0,0,0,0,False,,False,,True
1977323,6.59,0.0,,,17,20,2.491111111,Thu,android,21.0238262,37412595,951880,144857,1,2,0,0,0,1,0,0,0,0,False,,False,,True
7417804,5.18,2.08,,,13,19,5.785,Fri,android,21.0238262,37412595,517464,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
8814597,5.05,0.0,,,18,21,2.408055556,Tue,android,21.0238262,37412595,568071,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
4369384,6.71,0.0,,,13,17,3.984166667,Mon,android,21.0238262,37412595,568071,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
8343957,4.79,0.58,,,17,21,4.6275,Thu,android,21.0238262,37412595,951880,144857,1,2,0,0,0,1,0,0,0,0,False,,False,,True
8360802,6.53,0.0,,,17,21,3.6725,Fri,android,21.0238262,37412595,517464,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
8817335,5.06,0.5,,,16,21,4.439166667,Mon,android,21.0238262,37412595,517464,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
7044425,5.1,0.0,,,19,22,2.887222222,Tue,android,21.0238262,37412595,517464,144857,1,2,0,1,0,0,0,0,0,0,False,,False,,True
5320147,5.75,0.0,,,13,16,3.589444444,Wed,android,21.0238262,37412595,951880,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
2586169,5.02,0.0,,,13,16,2.630277778,Thu,android,21.0238262,37412595,572249,144857,1,2,0,0,0,1,0,0,0,0,False,,False,,True
9636248,5.39,0.0,,,17,20,2.858333333,Fri,android,21.0238262,37412595,803398,144857,1,2,0,0,0,0,1,0,0,0,False,,False,,True
4309323,4.99,0.0,,,18,19,1.708333333,Mon,android,21.0238262,37412595,951880,144857,1,2,1,0,0,0,0,0,0,0,False,,False,,True
2545770,6.36,0.5,,,16,21,4.191944444,Wed,android,21.0238262,37412595,803398,144857,1,2,0,0,1,0,0,0,0,0,False,,False,,True
8187948,6.68,0.0,,,16,20,3.9375,Thu,android,21.0238262,37412595,572249,144857,1,2,0,0,0,1,0,0,0,0,False,,False,,True
2881139,8.56,0.0,,,14,18,3.537222222,Thu,ios,20.5509408,48585042,207262,928191,0,3,0,0,0,1,0,0,0,1,False,,False,,True
1127982,7.28,0.0,,,19,22,3.461388889,Thu,ios,20.5509408,48585042,728918,928191,0,3,0,0,0,1,0,0,0,1,False,,False,,True
8636708,9.32,0.0,,,14,17,3.5525,Tue,ios,20.5509408,48585042,728918,928191,0,3,0,1,0,0,0,0,0,1,False,,False,,True
4531024,6.71,0.0,,,15,19,3.781388889,Thu,ios,20.5509408,48585042,207262,928191,0,3,0,0,0,1,0,0,0,1,False,,False,,True
9045803,6.59,0.0,,,18,21,3.380555556,Tue,ios,20.5509408,48585042,728918,928191,0,3,0,1,0,0,0,0,0,1,False,,False,,True
8027734,6.41,0.0,,,15,18,3.530555556,Thu,ios,20.5509408,48585042,425476,928191,0,3,0,0,0,1,0,0,0,1,False,,False,,True
2135455,6.52,0.0,,,17,21,3.716111111,Mon,ios,20.5509408,48585042,425476,928191,0,3,1,0,0,0,0,0,0,1,False,,False,,True
2741644,6.52,0.0,,,17,19,2.271944444,Tue,ios,20.5509408,48585042,425476,928191,0,3,0,1,0,0,0,0,0,1,False,,False,,True
7756218,6.66,0.0,,,17,19,2.199166667,Thu,ios,20.5509408,48585042,207262,928191,0,3,0,0,0,1,0,0,0,1,False,,False,,True
5405093,4.38,0.0,,,13,15,1.589722222,Tue,ios,20.5509408,48585042,728918,928191,0,3,0,1,0,0,0,0,0,1,False,,False,,True
6720566,6.65,0.0,,,15,17,2.268611111,Thu,ios,20.5509408,48585042,944575,928191,0,3,0,0,0,1,0,0,0,1,False,,False,,True
