InfrastructureID,RatePerHour,MaxTime,Latitude,Longitude,TAVG,PRCP,TMAX,TMIN,OBJECTID,OBJECTID,Type,STYLE,MeterNumber,MapSymbol,Description,LifecycleStatus,Condition,HoursInEffect,Length_m,Width_m,AccessAisle,AccessAisleWidth_m,LoadingSide,DistanceToNearestLetdown_m,CrossSlope_percent,MeetsSDC16,NewSignageInstalled,CurbPainted,Location,CivicAddress,Comments,Owner,OwnerNotes,Custodian,CustodianNotes,geometry,geometry,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP_ATTRIBUTES,TAVG_ATTRIBUTES,TMAX_ATTRIBUTES,TMIN_ATTRIBUTES,OBJECTID,OBJECTID,Label,Direction,SHAPE_Length,Year,PDF,geometry,geometry
PSP002222,Free,,48.45067201749831,-123.33736595662718,11.7,0.0,17.8,6.6,2201,114,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall Rooftop (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33509406229457 48.44693882708769),"LINESTRING (-123.34637271388755 48.44279674337134, -123.34665469260375 48.442956447860745)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,24/04/2022,",,a","H,,S",",,a",",,a",2201,114,1860(93),one,27.38643546225653,1993,,POINT (-123.33509406229457 48.44693882708769),"LINESTRING (-123.34637271388755 48.44279674337134, -123.34665469260375 48.442956447860745)"
PSP002227,Free,,48.44623939465293,-123.33838520701963,14.8,0.0,23.0,7.1,2213,115,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall parking lot (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33475053174266 48.447470401886896),"LINESTRING (-123.345766355413 48.441271476343246, -123.34622178945764 48.44127073323006)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,25/04/2022,",,a","H,,S",",,a",",,a",2213,115,10310(89),one,33.68297190858653,1989,,POINT (-123.33475053174266 48.447470401886896),"LINESTRING (-123.345766355413 48.441271476343246, -123.34622178945764 48.44127073323006)"
PSP000337,$3.00,90 MIN,48.427369357774204,-123.36655735440561,16.9,0.0,22.1,7.5,2330,116,metered,ELECTRIC VEHICLE,2915.0,ELECTRIC VEHICLE,"$3.00/HR  90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36599714521391 48.42748423601881),"LINESTRING (-123.34461239859691 48.44070544756375, -123.34468563507659 48.440589350432305)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,26/04/2022,",,a","H,,S",",,a",",,a",2330,116,3560(92),one,13.995437767180608,1992,,POINT (-123.36599714521391 48.42748423601881),"LINESTRING (-123.34461239859691 48.44070544756375, -123.34468563507659 48.440589350432305)"
PSP002216,Regular parking fees apply.,,48.42487304549349,-123.36589463047137,17.7,0.0,22.3,12.3,19,117,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-272 View Street Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.3638054044696 48.42511956618813),"LINESTRING (-123.35915033350165 48.43854113495985, -123.3590659379098 48.438251859740234)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,27/04/2022,",,a","H,,S",",,a",",,a",19,117,8960(89),one,32.754754661953655,1989,,POINT (-123.3638054044696 48.42511956618813),"LINESTRING (-123.35915033350165 48.43854113495985, -123.3590659379098 48.438251859740234)"
PSP002223,Free,,48.44245628974127,-123.33402880980475,17.9,0.0,20.9,15.0,197,118,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall Rooftop (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33506163541432 48.44690464482426),"LINESTRING (-123.35676312482389 48.435350009202935, -123.35701213142622 48.43535872020445)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,28/04/2022,",,a","H,,S",",,a",",,a",197,118,9970(91),one,18.44354701154963,1991,,POINT (-123.33506163541432 48.44690464482426),"LINESTRING (-123.35676312482389 48.435350009202935, -123.35701213142622 48.43535872020445)"
PSP002225,Free,,48.443082154601704,-123.3304846086317,15.9,0.0,19.8,16.3,430,119,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall Rooftop (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33499999346992 48.44683484227543),"LINESTRING (-123.35362226976453 48.43517890671343, -123.35389722121202 48.43518924057079)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,29/04/2022,",,a","H,,S",",,a",",,a",430,119,9000(92),one,20.369636217862347,1992,,POINT (-123.33499999346992 48.44683484227543),"LINESTRING (-123.35362226976453 48.43517890671343, -123.35389722121202 48.43518924057079)"
PSP000511,$3.00,90 MIN,48.430085321230294,-123.37026040992869,13.1,22.4,17.2,9.6,529,120,metered,ELECTRIC VEHICLE,2518.0,ELECTRIC VEHICLE,"$3.00/HR  90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36636785301413 48.425932381530174),"LINESTRING (-123.345555898466 48.43464564639691, -123.34586797485767 48.43466004614537)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,30/04/2022,",,a","H,,S",",,a",",,a",529,120,6090(92),one,23.13888759334756,1992,,POINT (-123.36636785301413 48.425932381530174),"LINESTRING (-123.345555898466 48.43464564639691, -123.34586797485767 48.43466004614537)"
PSP000629,$3.00,40 MIN,48.42878171323941,-123.37276195137608,14.9,0.0,19.5,9.7,778,121,metered,ELECTRIC VEHICLE,4001.0,ELECTRIC VEHICLE,"$3.00/HR 40 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36964991148943 48.42796548598136),"LINESTRING (-123.36011560020533 48.43104437656439, -123.36046220712171 48.431062614130425)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,1/05/2022,",,a","H,,S",",,a",",,a",778,121,3940(92),one,25.719437026789933,1992,,POINT (-123.36964991148943 48.42796548598136),"LINESTRING (-123.36011560020533 48.43104437656439, -123.36046220712171 48.431062614130425)"
PSP002221,Free,,48.44510695202285,-123.33028395707835,15.2,0.0,21.4,11.7,897,122,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall Rooftop (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33512756626244 48.44697372052767),"LINESTRING (-123.34944767449689 48.4271949958225, -123.34970933402211 48.427205819965835)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2/05/2022,",,a","H,,S",",,a",",,a",897,122,14000(90),one,19.394449056686398,1990,,POINT (-123.33512756626244 48.44697372052767),"LINESTRING (-123.34944767449689 48.4271949958225, -123.34970933402211 48.427205819965835)"
PSP000594,$3.00,90 MIN,48.42687729259975,-123.36463303990182,14.6,0.0,20.3,10.0,911,123,metered,ELECTRIC VEHICLE,2760.0,ELECTRIC VEHICLE,"$3.00/HR 90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36616827797128 48.426593037050914),"LINESTRING (-123.3512155349825 48.42499232460498, -123.35145729091866 48.42501438101806)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,3/05/2022,",,a","H,,S",",,a",",,a",911,123,13950(89),one,18.05268710432459,1989,,POINT (-123.36616827797128 48.426593037050914),"LINESTRING (-123.3512155349825 48.42499232460498, -123.35145729091866 48.42501438101806)"
PSP002217,Regular parking fees apply.,,48.42235588217478,-123.3677445557172,9.8,0.0,15.1,10.6,964,124,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-314 View Street Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36383062854003 48.425124276197295),"LINESTRING (-123.35255502353932 48.421990615000716, -123.35291399398336 48.422029887523856)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,4/05/2022,",,a","H,,S",",,a",",,a",964,124,2720(81),one,26.91505007727317,1981,,POINT (-123.36383062854003 48.425124276197295),"LINESTRING (-123.35255502353932 48.421990615000716, -123.35291399398336 48.422029887523856)"
PSP002219,$1.00,,48.42468726597219,-123.36439496014056,8.6,0.8,14.0,4.9,1160,125,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-266 Broughton Street Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36423665391007 48.42352540742386),"LINESTRING (-123.35488198019145 48.42106557256163, -123.35490402559556 48.420966081042685)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,5/05/2022,",,a","H,,S",",,a",",,a",1160,125,9770(90),one,11.178611943812426,1990,,POINT (-123.36423665391007 48.42352540742386),"LINESTRING (-123.35488198019145 48.42106557256163, -123.35490402559556 48.420966081042685)"
PSP000512,$3.00,90 MIN,48.430183230671226,-123.36648757234047,10.8,0.0,14.7,3.5,1241,126,metered,ELECTRIC VEHICLE,2517.0,ELECTRIC VEHICLE,"$3.00/HR  90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36637550222666 48.42590056610452),"LINESTRING (-123.35681070464956 48.41449538970874, -123.3569199437512 48.4142643432237)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,6/05/2022,",,a","H,,S",",,a",",,a",1241,126,7732(97),one,26.924009814157102,1997,,POINT (-123.36637550222666 48.42590056610452),"LINESTRING (-123.35681070464956 48.41449538970874, -123.3569199437512 48.4142643432237)"
PSP002213,Regular parking fees apply.,,48.429907967184235,-123.36939370963094,11.6,1.8,16.1,8.1,1295,127,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-311 Centennial Square Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36523880035865 48.42928492068114),"LINESTRING (-123.35730027949658 48.416584597924256, -123.35754735234045 48.41660678517932)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,7/05/2022,",,a","H,,S",",,a",",,a",1295,127,2500(91),one,18.44740378133988,1991,,POINT (-123.36523880035865 48.42928492068114),"LINESTRING (-123.35730027949658 48.416584597924256, -123.35754735234045 48.41660678517932)"
PSP002224,Free,,48.44960179735708,-123.3378204611956,11.2,0.2,14.7,7.6,1347,128,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall Rooftop (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33503134187147 48.44686831337391),"LINESTRING (-123.36320317350878 48.415233554036604, -123.36324529612561 48.41507694667114)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,8/05/2022,",,a","H,,S",",,a",",,a",1347,128,1360(92),one,17.684517908117485,1992,,POINT (-123.33503134187147 48.44686831337391),"LINESTRING (-123.36320317350878 48.415233554036604, -123.36324529612561 48.41507694667114)"
PSP002215,Regular parking fees apply.,,48.431184019772495,-123.35937760611323,10.1,0.0,16.5,5.4,1352,129,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-282 Johnson Street Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36311291185856 48.42718754138419),"LINESTRING (-123.36404927511123 48.412988957858616, -123.36404732440104 48.41271569532571)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,9/05/2022,",,a","H,,S",",,a",",,a",1352,129,680(92),one,30.374800000339743,1992,,POINT (-123.36311291185856 48.42718754138419),"LINESTRING (-123.36404927511123 48.412988957858616, -123.36404732440104 48.41271569532571)"
PSP000628,$3.00,40 MIN,48.42854655019136,-123.37192792607564,12.6,0.0,18.9,4.5,1366,130,metered,ELECTRIC VEHICLE,4002.0,ELECTRIC VEHICLE,"$3.00/HR 40 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36965113732748 48.42798782134413),"LINESTRING (-123.35776298569664 48.41097719557657, -123.35780105487781 48.41070455424271)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,10/05/2022,",,a","H,,S",",,a",",,a",1366,130,2770(91),one,30.436049534685207,1991,,POINT (-123.36965113732748 48.42798782134413),"LINESTRING (-123.35776298569664 48.41097719557657, -123.35780105487781 48.41070455424271)"
PSP002230,Free,,48.442674836442066,-123.33873790691544,14.3,0.0,17.9,8.5,1472,131,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall parking lot (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33485679963307 48.44747080705489),"LINESTRING (-123.36937531585542 48.40961111648438, -123.3694367827557 48.40943413033843)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,11/05/2022,",,a","H,,S",",,a",",,a",1472,131,820(89),one,20.19190509631381,1989,,POINT (-123.33485679963307 48.44747080705489),"LINESTRING (-123.36937531585542 48.40961111648438, -123.3694367827557 48.40943413033843)"
PSP002218,$1.00,,48.42847304932566,-123.36150574173337,14.8,0.0,19.3,11.2,1512,132,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-275 Broughton Street Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36421862669972 48.42352067382447),"LINESTRING (-123.36898912157268 48.410385133502345, -123.36905587483643 48.410194392878914)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,12/05/2022,",,a","H,,S",",,a",",,a",1512,132,2120(89),one,21.769628873473213,1989,,POINT (-123.36421862669972 48.42352067382447),"LINESTRING (-123.36898912157268 48.410385133502345, -123.36905587483643 48.410194392878914)"
PSP002229,Free,,48.45073252249471,-123.33842175963365,16.3,0.6,17.8,12.6,1654,133,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall parking lot (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33482030106688 48.44747019892521),"LINESTRING (-123.37617838179824 48.41148175323835, -123.37644859474574 48.411608639623886)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,13/05/2022,",,a","H,,S",",,a",",,a",1654,133,3270(90),one,24.469676063358484,1990,,POINT (-123.33482030106688 48.44747019892521),"LINESTRING (-123.37617838179824 48.41148175323835, -123.37644859474574 48.411608639623886)"
PSP000336,$3.00,90 MIN,48.4259998142605,-123.36101258374357,15.1,0.0,18.1,13.9,1674,134,metered,ELECTRIC VEHICLE,2916.0,ELECTRIC VEHICLE,"$3.00/HR  90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.365989449514 48.42751623148886),"LINESTRING (-123.37399692110529 48.41313983411884, -123.37424081690196 48.413253175102554)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,14/05/2022,",,a","H,,S",",,a",",,a",1674,134,1250(93),one,22.01018253913145,1993,,POINT (-123.365989449514 48.42751623148886),"LINESTRING (-123.37399692110529 48.41313983411884, -123.37424081690196 48.413253175102554)"
PSP002214,Regular parking fees apply.,,48.428023176638746,-123.36969539044064,15.3,1.6,20.9,11.1,1767,135,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-332 Bastion Square Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36887795320854 48.426628480316126),"LINESTRING (-123.37494797563821 48.41461635278135, -123.37513314638865 48.414455659994296)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,15/05/2022,",,a","H,,S",",,a",",,a",1767,135,2090(93),one,22.51197514012095,1993,,POINT (-123.36887795320854 48.426628480316126),"LINESTRING (-123.37494797563821 48.41461635278135, -123.37513314638865 48.414455659994296)"
PSP000595,$3.00,90 MIN,48.42826391338212,-123.36355821265221,10.9,0.6,16.8,9.2,1771,136,metered,ELECTRIC VEHICLE,2761.0,ELECTRIC VEHICLE,"$3.00/HR  90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36615993680712 48.42662772725535),"LINESTRING (-123.3689480747829 48.41372290581772, -123.3691317452923 48.41345640635463)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,16/05/2022,",,a","H,,S",",,a",",,a",1771,136,100(91),one,32.59183333407071,1991,,POINT (-123.36615993680712 48.42662772725535),"LINESTRING (-123.3689480747829 48.41372290581772, -123.3691317452923 48.41345640635463)"
PSP002228,Free,,48.44694625414512,-123.3389061939786,11.6,1.4,15.7,6.3,1843,137,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall parking lot (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33478487955135 48.44747030197307),"LINESTRING (-123.36860862871312 48.41456577917475, -123.36897525677219 48.414664034987915)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,17/05/2022,",,a","H,,S",",,a",",,a",1843,137,100(91),one,29.24508396485341,1991,,POINT (-123.33478487955135 48.44747030197307),"LINESTRING (-123.36860862871312 48.41456577917475, -123.36897525677219 48.414664034987915)"
PSP002226,Free,,48.45101141472097,-123.33639959086278,9.9,0.0,15.3,8.5,1896,138,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall parking lot (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33471403182557 48.447469793727436),"LINESTRING (-123.36904708147816 48.41695079750233, -123.36906324005821 48.41680218468033)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,18/05/2022,",,a","H,,S",",,a",",,a",1896,138,5400(90),one,16.562264538804218,1990,,POINT (-123.33471403182557 48.447469793727436),"LINESTRING (-123.36904708147816 48.41695079750233, -123.36906324005821 48.41680218468033)"
PSP002214,$1.00,,48.43014796443743,-123.37256655848333,11.6,0.6,14.3,6.0,1944,139,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-332 Bastion Square Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.3690247088614 48.426456369317435),"LINESTRING (-123.36591062510122 48.417929935201734, -123.3659313088757 48.41767836091246)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,19/05/2022,",,a","H,,S",",,a",",,a",1944,139,5580(83),one,28.00557843025941,1983,,POINT (-123.3690247088614 48.426456369317435),"LINESTRING (-123.36591062510122 48.417929935201734, -123.3659313088757 48.41767836091246)"
