latitude,longitude,charging_points,power_output,operational_score,accessibility_score,station_density,station_density_normalized,operator,connection_type,current_type,charging_capacity,station_score
-33.9488297,150.90026,2,0.0,0.5,0.5,222.0,0.7366666666666667,Evie Networks,CHAdeMO,Unknown,0.0,0.3973333333333333
-33.7666354,151.2644147,4,0.0,0.5,0.5,222.0,0.7366666666666667,"Tesla, Inc.",Unknown,Unknown,0.0,0.3973333333333333
-29.022055,134.7584779,1,0.0,0.5,0.5,2.0,0.0033333333333333335,"Tesla, Inc.",Unknown,Unknown,0.0,0.25066666666666665
-33.9021318,151.1999188,2,0.0,0.5,0.5,222.0,0.7366666666666667,AmpCharge,Unknown,Unknown,0.0,0.3973333333333333
-32.1790682,152.5136654,1,0.0,0.5,0.5,39.0,0.12666666666666668,Unknown,Unknown,Unknown,0.0,0.2753333333333333
-37.7637113,145.023233,2,0.0,0.5,0.5,301.0,1.0,Unknown,Type 2 (Socket Only),Unknown,0.0,0.45
-35.2954975,149.1869737,1,0.0,0.5,0.5,54.0,0.17666666666666667,Unknown,Unknown,Unknown,0.0,0.2853333333333333
-26.4004166,153.0644501,1,0.0,0.5,0.5,29.0,0.09333333333333334,Evie Networks,Unknown,Unknown,0.0,0.26866666666666666
-33.9492389,151.081218,1,0.0,0.5,0.5,222.0,0.7366666666666667,Jolt,Unknown,Unknown,0.0,0.3973333333333333
-33.8300902,151.0860347,2,0.0,0.5,0.5,222.0,0.7366666666666667,Chargefox,Unknown,Unknown,0.0,0.3973333333333333
-33.787764,150.9946067,1,0.0,0.5,0.5,222.0,0.7366666666666667,AmpCharge,CHAdeMO,Unknown,0.0,0.3973333333333333
-33.9701906,151.0801412,1,0.0,0.5,0.5,222.0,0.7366666666666667,Jolt,Unknown,Unknown,0.0,0.3973333333333333
-33.8256295,151.0790514,3,0.0,0.5,0.5,222.0,0.7366666666666667,Unknown,Type 2 (Socket Only),Unknown,0.0,0.3973333333333333
-33.7296798,151.0065082,3,0.0,0.5,0.5,222.0,0.7366666666666667,"Tesla, Inc.",Type 2 (Socket Only),Unknown,0.0,0.3973333333333333
-38.1438691,145.1227188,2,0.0,0.5,0.5,301.0,1.0,Jetcharge,Type 2 (Socket Only),Unknown,0.0,0.45
-28.8659126,153.0483802,1,0.0,0.5,0.5,103.0,0.34,NRMA,Unknown,Unknown,0.0,0.318
-35.7096667,150.173894,2,0.0,0.5,0.5,54.0,0.17666666666666667,NRMA,CHAdeMO,Unknown,0.0,0.2853333333333333
-33.7036198,151.2128688,1,0.0,0.5,0.5,222.0,0.7366666666666667,Evie Networks,CHAdeMO,Unknown,0.0,0.3973333333333333
-37.5647424,143.934527,4,0.0,0.5,0.5,301.0,1.0,Evie Networks,CHAdeMO,Unknown,0.0,0.45
-31.5643351,147.1969608,1,0.0,0.5,0.5,11.0,0.03333333333333333,NRMA,Unknown,Unknown,0.0,0.25666666666666665
-37.8347592,140.8026216,1,0.0,0.5,0.5,19.0,0.06,Tesla Supercharger,Unknown,Unknown,0.0,0.262
-33.8359626,151.0848349,4,0.0,0.5,0.5,222.0,0.7366666666666667,Unknown,Type 2 (Socket Only),Unknown,0.0,0.3973333333333333
-33.9678598,151.1060452,1,0.0,0.5,0.5,222.0,0.7366666666666667,Jolt,Unknown,Unknown,0.0,0.3973333333333333
-33.948437,151.0710625,1,0.0,0.5,0.5,222.0,0.7366666666666667,Jolt,Unknown,Unknown,0.0,0.3973333333333333
-33.807399,151.0858151,1,0.0,0.5,0.5,222.0,0.7366666666666667,Jolt,Unknown,Unknown,0.0,0.3973333333333333
-33.8130165,151.1694068,1,0.0,0.5,0.5,222.0,0.7366666666666667,"Tesla, Inc.",Unknown,Unknown,0.0,0.3973333333333333
-12.4307902,130.860126,1,0.0,0.5,0.5,6.0,0.016666666666666666,Unknown,Unknown,Unknown,0.0,0.25333333333333335
-12.4663857,130.8466989,1,0.0,0.5,0.5,6.0,0.016666666666666666,Unknown,Unknown,Unknown,0.0,0.25333333333333335
-33.7755511,151.1094379,6,0.0,0.5,0.5,222.0,0.7366666666666667,Unknown,Type 2 (Socket Only),Unknown,0.0,0.3973333333333333
-37.9001349,145.0069973,6,0.0,0.5,0.5,301.0,1.0,BP Pulse,Unknown,Unknown,0.0,0.45
-34.7464753,146.5498937,1,0.0,0.5,0.5,7.0,0.02,NRMA,CHAdeMO,Unknown,0.0,0.254
-43.0708845,147.2343632,1,0.0,0.5,0.5,47.0,0.15333333333333332,Unknown,Type 2 (Socket Only),Unknown,0.0,0.2806666666666667
-33.8140858,151.1706842,4,0.0,0.5,0.5,222.0,0.7366666666666667,Unknown,Unknown,Unknown,0.0,0.3973333333333333
-33.8848452,151.1492145,1,0.0,0.5,0.5,222.0,0.7366666666666667,Evie Networks,Unknown,Unknown,0.0,0.3973333333333333
-37.8631061,145.0268501,1,0.0,0.5,0.5,301.0,1.0,Evie Networks,CHAdeMO,Unknown,0.0,0.45
-37.7117289,142.8409671,1,0.0,0.5,0.5,19.0,0.06,EVup,Unknown,Unknown,0.0,0.262
-36.1135121,144.757421,1,0.0,0.5,0.5,61.0,0.2,Unknown,Unknown,Unknown,0.0,0.29000000000000004
-33.9815934,151.0815506,1,0.0,0.5,0.5,222.0,0.7366666666666667,Jolt,Unknown,Unknown,0.0,0.3973333333333333
-41.251906,147.2166221,1,0.0,0.5,0.5,5.0,0.013333333333333334,Chargefox,Type 2 (Socket Only),Unknown,0.0,0.25266666666666665
-42.8484746,147.2968239,1,0.0,0.5,0.5,47.0,0.15333333333333332,Unknown,Unknown,Unknown,0.0,0.2806666666666667
-28.0353151,153.4275587,4,0.0,0.5,0.5,103.0,0.34,Evie Networks,Unknown,Unknown,0.0,0.318
-33.9195544,151.0669461,1,0.0,0.5,0.5,222.0,0.7366666666666667,BP Pulse,CHAdeMO,Unknown,0.0,0.3973333333333333
-37.8808068,145.0225411,1,0.0,0.5,0.5,301.0,1.0,Foxcharger,Unknown,Unknown,0.0,0.45
-27.2290784,152.9908938,2,0.0,0.5,0.5,103.0,0.34,Woolworths,CHAdeMO,Unknown,0.0,0.318
-42.092485,148.2422011,1,0.0,0.5,0.5,47.0,0.15333333333333332,Unknown,Unknown,Unknown,0.0,0.2806666666666667
-42.8870084,147.8145103,1,0.0,0.5,0.5,47.0,0.15333333333333332,Unknown,Unknown,Unknown,0.0,0.2806666666666667
-29.0560795,152.017583,4,0.0,0.5,0.5,19.0,0.06,Tesla Supercharger,Unknown,Unknown,0.0,0.262
-34.7184231,150.0006494,1,0.0,0.5,0.5,42.0,0.13666666666666666,BP Pulse,CHAdeMO,Unknown,0.0,0.2773333333333333
-26.6589037,150.1869854,1,0.0,0.5,0.5,3.0,0.006666666666666667,Yurika,Unknown,Unknown,0.0,0.25133333333333335
-34.0678179,150.7889593,2,0.0,0.5,0.5,222.0,0.7366666666666667,Chargefox,Unknown,Unknown,0.0,0.3973333333333333
-31.8778574,118.1491738,1,0.0,0.5,0.5,23.0,0.07333333333333333,Unknown,Unknown,Unknown,0.0,0.26466666666666666
-36.3843671,145.4009851,6,0.0,0.5,0.5,61.0,0.2,Tesla Supercharger,Unknown,Unknown,0.0,0.29000000000000004
-38.228002,144.3398434,1,0.0,0.5,0.5,301.0,1.0,Unknown,Type 2 (Socket Only),Unknown,0.0,0.45
-41.426075,146.1800703,1,0.0,0.5,0.5,21.0,0.06666666666666667,Unknown,Type 2 (Socket Only),Unknown,0.0,0.2633333333333333
-34.0532156,150.8236391,1,0.0,0.5,0.5,222.0,0.7366666666666667,BP Pulse,Unknown,Unknown,0.0,0.3973333333333333
-34.8885406,138.6731222,1,0.0,0.5,0.5,95.0,0.31333333333333335,Jolt,Unknown,Unknown,0.0,0.31266666666666665
-37.908123,145.1319018,2,0.0,0.5,0.5,301.0,1.0,Unknown,Unknown,Unknown,0.0,0.45
-33.7955368,151.2559187,1,0.0,0.5,0.5,222.0,0.7366666666666667,BP Pulse,Unknown,Unknown,0.0,0.3973333333333333
-33.9388196,151.0177286,1,0.0,0.5,0.5,222.0,0.7366666666666667,BP Pulse,Unknown,Unknown,0.0,0.3973333333333333
-32.7833007,151.7371187,2,0.0,0.5,0.5,39.0,0.12666666666666668,BP Pulse,CHAdeMO,Unknown,0.0,0.2753333333333333
-33.713676,151.298355,1,0.0,0.5,0.5,222.0,0.7366666666666667,Jolt,Unknown,Unknown,0.0,0.3973333333333333
-33.6899794,151.1061283,2,0.0,0.5,0.5,222.0,0.7366666666666667,BP Pulse,Unknown,Unknown,0.0,0.3973333333333333
-26.6312341,152.9607488,1,0.0,0.5,0.5,29.0,0.09333333333333334,BP Pulse,Unknown,Unknown,0.0,0.26866666666666666
-28.8613732,153.5159181,2,0.0,0.5,0.5,103.0,0.34,BP Pulse,Unknown,Unknown,0.0,0.318
-33.8591188,151.2077898,2,0.0,0.5,0.5,222.0,0.7366666666666667,City of Sydney,Unknown,Unknown,0.0,0.3973333333333333
-27.4221557,153.0344427,2,0.0,0.5,0.5,103.0,0.34,Evie Networks,Unknown,Unknown,0.0,0.318
-33.8755065,151.1993723,1,0.0,0.5,0.5,222.0,0.7366666666666667,NRMA,Unknown,Unknown,0.0,0.3973333333333333
-35.319776,149.1389146,1,0.0,0.5,0.5,54.0,0.17666666666666667,Evie Networks,CHAdeMO,Unknown,0.0,0.2853333333333333
-36.4400211,146.2497942,1,0.0,0.5,0.5,61.0,0.2,BP Pulse,Unknown,Unknown,0.0,0.29000000000000004
-37.8467311,144.8092326,4,0.0,0.5,0.5,301.0,1.0,AmpCharge,CHAdeMO,Unknown,0.0,0.45
-36.354976,146.3224917,1,0.0,0.5,0.5,61.0,0.2,Evie Networks,CHAdeMO,Unknown,0.0,0.29000000000000004
-37.8126532,145.0102415,4,0.0,0.5,0.5,301.0,1.0,Unknown,Unknown,Unknown,0.0,0.45
-37.8252377,144.6830044,1,0.0,0.5,0.5,301.0,1.0,Unknown,"Type 2 (Socket Only), CHAdeMO",Unknown,0.0,0.45
-37.8755074,145.1645031,1,0.0,0.5,0.5,301.0,1.0,Engie,CHAdeMO,Unknown,0.0,0.45
-35.1582148,147.4595905,1,0.0,0.5,0.5,42.0,0.13666666666666666,"Tesla, Inc.",Unknown,Unknown,0.0,0.2773333333333333
-33.7620961,151.2725439,1,0.0,0.5,0.5,222.0,0.7366666666666667,Jolt,Unknown,Unknown,0.0,0.3973333333333333
-33.7194247,151.2986321,1,0.0,0.5,0.5,222.0,0.7366666666666667,Jolt,Unknown,Unknown,0.0,0.3973333333333333
-37.8323149,140.7933056,1,0.0,0.5,0.5,19.0,0.06,Unknown,Type 2 (Socket Only),Unknown,0.0,0.262
-42.9031473,147.3365246,1,0.0,0.5,0.5,47.0,0.15333333333333332,Kempower,CHAdeMO,Unknown,0.0,0.2806666666666667
-37.5302783,144.8805475,2,0.0,0.5,0.5,301.0,1.0,EVlink,Unknown,Unknown,0.0,0.45
-33.869384,151.1077617,1,0.0,0.5,0.5,222.0,0.7366666666666667,Jolt,Unknown,Unknown,0.0,0.3973333333333333
-34.4033184,150.8914532,1,0.0,0.5,0.5,222.0,0.7366666666666667,BP Pulse,Unknown,Unknown,0.0,0.3973333333333333
-19.2439428,146.8092559,2,0.0,0.5,0.5,8.0,0.023333333333333334,EVUp,Unknown,Unknown,0.0,0.25466666666666665
-33.9027063,138.6577314,1,0.0,0.5,0.5,95.0,0.31333333333333335,Unknown,Unknown,Unknown,0.0,0.31266666666666665
-33.8196728,151.0212095,2,0.0,0.5,0.5,222.0,0.7366666666666667,BP Pulse,Unknown,Unknown,0.0,0.3973333333333333
-37.5811281,144.7243495,1,0.0,0.5,0.5,301.0,1.0,Get Electric,Unknown,Unknown,0.0,0.45
-35.4161685,149.0642995,6,0.0,0.5,0.5,54.0,0.17666666666666667,Tesla Supercharger,Unknown,Unknown,0.0,0.2853333333333333
-27.4995659,152.9723139,9,0.0,0.5,0.5,103.0,0.34,Tesla Supercharger,Unknown,Unknown,0.0,0.318
-33.7309136,150.9735895,1,0.0,0.5,0.5,222.0,0.7366666666666667,"Tesla, Inc.",Unknown,Unknown,0.0,0.3973333333333333
-34.4143916,150.8999909,4,0.0,0.5,0.5,222.0,0.7366666666666667,"Tesla, Inc.",Unknown,Unknown,0.0,0.3973333333333333
-35.675634,137.0674367,1,0.0,0.5,0.5,22.0,0.07,"Tesla, Inc.",Unknown,Unknown,0.0,0.264
-37.9420423,145.1679215,1,0.0,0.5,0.5,301.0,1.0,Unknown,Unknown,Unknown,0.0,0.45
-27.5778291,153.1139672,6,0.0,0.5,0.5,103.0,0.34,Tesla Supercharger,Unknown,Unknown,0.0,0.318
-33.9205413,151.1911399,2,0.0,0.5,0.5,222.0,0.7366666666666667,Jolt,Unknown,Unknown,0.0,0.3973333333333333
-27.0420869,152.9754203,2,0.0,0.5,0.5,103.0,0.34,AmpCharge,Unknown,Unknown,0.0,0.318
-33.8747893,151.2463108,1,0.0,0.5,0.5,222.0,0.7366666666666667,Unknown,Unknown,Unknown,0.0,0.3973333333333333
-42.832093,147.2717452,2,0.0,0.5,0.5,47.0,0.15333333333333332,Unknown,Unknown,Unknown,0.0,0.2806666666666667
-37.5345631,144.898136,1,0.0,0.5,0.5,301.0,1.0,BP Pulse,Unknown,Unknown,0.0,0.45
-33.9563337,151.2265681,1,0.0,0.5,0.5,222.0,0.7366666666666667,Jolt,Unknown,Unknown,0.0,0.3973333333333333
-38.2204701,145.0612892,1,0.0,0.5,0.5,301.0,1.0,Unknown,Type 2 (Socket Only),Unknown,0.0,0.45
-38.3683136,144.9044702,1,0.0,0.5,0.5,301.0,1.0,Unknown,CHAdeMO,Unknown,0.0,0.45
-37.1827215,143.3996537,1,0.0,0.5,0.5,32.0,0.10333333333333333,Unknown,Unknown,Unknown,0.0,0.27066666666666667
-37.7404408,142.0245584,2,0.0,0.5,0.5,19.0,0.06,Evie Networks,CHAdeMO,Unknown,0.0,0.262
-37.9191889,147.7230181,2,0.0,0.5,0.5,17.0,0.05333333333333334,Evie Networks,CHAdeMO,Unknown,0.0,0.26066666666666666
-36.784243,145.154243,1,0.0,0.5,0.5,61.0,0.2,Evie Networks,CHAdeMO,Unknown,0.0,0.29000000000000004
-37.9132563,145.2184081,1,0.0,0.5,0.5,301.0,1.0,Chargefox,Unknown,Unknown,0.0,0.45
-37.8986283,145.2304685,1,0.0,0.5,0.5,301.0,1.0,Jolt,CHAdeMO,Unknown,0.0,0.45
-38.4744469,145.0187073,1,0.0,0.5,0.5,301.0,1.0,Evie Networks,CHAdeMO,Unknown,0.0,0.45
-33.9610334,151.2309416,1,0.0,0.5,0.5,222.0,0.7366666666666667,Jolt,Unknown,Unknown,0.0,0.3973333333333333
-37.7039707,145.1603959,1,0.0,0.5,0.5,301.0,1.0,BP Pulse,Unknown,Unknown,0.0,0.45
-37.881819,145.2948225,1,0.0,0.5,0.5,301.0,1.0,Jolt,CHAdeMO,Unknown,0.0,0.45
-35.0849323,137.7480411,1,0.0,0.5,0.5,95.0,0.31333333333333335,Unknown,Unknown,Unknown,0.0,0.31266666666666665
-38.1975552,144.3210427,1,0.0,0.5,0.5,301.0,1.0,Unknown,CHAdeMO,Unknown,0.0,0.45
-33.9887792,150.8593146,2,0.0,0.5,0.5,222.0,0.7366666666666667,BP Pulse,Unknown,Unknown,0.0,0.3973333333333333
-32.5305019,115.7205327,1,0.0,0.5,0.5,177.0,0.5866666666666667,Unknown,Unknown,Unknown,0.0,0.36733333333333335
-33.7505332,151.0650786,1,0.0,0.5,0.5,222.0,0.7366666666666667,Jolt,Unknown,Unknown,0.0,0.3973333333333333
-33.8521007,150.9955859,2,0.0,0.5,0.5,222.0,0.7366666666666667,Evie Networks,CHAdeMO,Unknown,0.0,0.3973333333333333
-34.8695824,138.5130494,1,0.0,0.5,0.5,95.0,0.31333333333333335,Unknown,Unknown,Unknown,0.0,0.31266666666666665
-33.8885103,151.2375612,2,0.0,0.5,0.5,222.0,0.7366666666666667,Evie Networks,Unknown,Unknown,0.0,0.3973333333333333
-34.8610146,138.5134782,1,0.0,0.5,0.5,95.0,0.31333333333333335,Jolt,Unknown,Unknown,0.0,0.31266666666666665
-37.4232451,144.5624714,1,0.0,0.5,0.5,301.0,1.0,Evie Networks,CHAdeMO,Unknown,0.0,0.45
-38.1862324,144.4645623,2,0.0,0.5,0.5,301.0,1.0,Chargefox,Unknown,Unknown,0.0,0.45
-37.9858932,145.218728,1,0.0,0.5,0.5,301.0,1.0,Tesla Supercharger,Unknown,Unknown,0.0,0.45
-37.9071507,145.0111517,4,0.0,0.5,0.5,301.0,1.0,Tesla Supercharger,Unknown,Unknown,0.0,0.45
-37.2775677,144.7350086,1,0.0,0.5,0.5,301.0,1.0,Evie Networks,CHAdeMO,Unknown,0.0,0.45
-38.2730919,145.0409495,1,0.0,0.5,0.5,301.0,1.0,Unknown,Unknown,Unknown,0.0,0.45
-37.6538335,145.5140998,2,0.0,0.5,0.5,301.0,1.0,Evie Networks,CHAdeMO,Unknown,0.0,0.45
-37.9082794,145.3534525,1,0.0,0.5,0.5,301.0,1.0,Evie Networks,CHAdeMO,Unknown,0.0,0.45
-33.9047467,151.0646034,2,0.0,0.5,0.5,222.0,0.7366666666666667,AmpCharge,Unknown,Unknown,0.0,0.3973333333333333
-37.5429448,143.784678,1,0.0,0.5,0.5,301.0,1.0,Tesla Supercharger,Unknown,Unknown,0.0,0.45
-28.4137758,151.0840316,1,0.0,0.5,0.5,103.0,0.34,Ezy Charger,Unknown,Unknown,0.0,0.318
-37.9103331,145.0860961,1,0.0,0.5,0.5,301.0,1.0,Evie Networks,CHAdeMO,Unknown,0.0,0.45
-12.5064456,131.0084993,1,0.0,0.5,0.5,6.0,0.016666666666666666,Evie Networks,CHAdeMO,Unknown,0.0,0.25333333333333335
-33.4275068,151.3214629,1,0.0,0.5,0.5,222.0,0.7366666666666667,AmpCharge,Unknown,Unknown,0.0,0.3973333333333333
-33.6777006,151.2933539,1,0.0,0.5,0.5,222.0,0.7366666666666667,Pittwater RSL,Unknown,Unknown,0.0,0.3973333333333333
-37.7794587,145.032662,1,0.0,0.5,0.5,301.0,1.0,Evie Networks,CHAdeMO,Unknown,0.0,0.45
-34.2817965,150.6399463,1,0.0,0.5,0.5,222.0,0.7366666666666667,AmpCharge,Unknown,Unknown,0.0,0.3973333333333333
-34.2821859,150.6364305,1,0.0,0.5,0.5,222.0,0.7366666666666667,AmpCharge,Unknown,Unknown,0.0,0.3973333333333333
-34.4880018,150.4138196,6,0.0,0.5,0.5,222.0,0.7366666666666667,"Tesla, Inc.",Unknown,Unknown,0.0,0.3973333333333333
-37.7985627,145.2541767,1,0.0,0.5,0.5,301.0,1.0,BP Pulse,Unknown,Unknown,0.0,0.45
-37.8232059,145.2963129,1,0.0,0.5,0.5,301.0,1.0,AmpCharge,Unknown,Unknown,0.0,0.45
-37.6940479,144.7554035,1,0.0,0.5,0.5,301.0,1.0,AmpCharge,Unknown,Unknown,0.0,0.45
-33.6832925,150.9165225,1,0.0,0.5,0.5,222.0,0.7366666666666667,Jolt,Unknown,Unknown,0.0,0.3973333333333333
-37.3090229,144.1403106,1,0.0,0.5,0.5,301.0,1.0,Chargefox,CHAdeMO,Unknown,0.0,0.45
-37.4224534,143.8945183,1,0.0,0.5,0.5,301.0,1.0,Chargefox,CHAdeMO,Unknown,0.0,0.45
-37.6770375,144.9222367,1,0.0,0.5,0.5,301.0,1.0,Evie Networks,CHAdeMO,Unknown,0.0,0.45
-31.2553855,136.8033794,1,0.0,0.5,0.5,10.0,0.03,Chargefox,Unknown,Unknown,0.0,0.256
-30.9677042,135.7496446,1,0.0,0.5,0.5,1.0,0.0,Unknown,Unknown,Unknown,0.0,0.25
-38.5773347,146.0128144,1,0.0,0.5,0.5,301.0,1.0,Charging the Regions,CHAdeMO,Unknown,0.0,0.45
-37.8683054,144.9807906,1,0.0,0.5,0.5,301.0,1.0,Tesla Supercharger,Unknown,Unknown,0.0,0.45
-37.7869143,145.1281439,1,0.0,0.5,0.5,301.0,1.0,Bunnings,Type 2 (Socket Only),Unknown,0.0,0.45
-34.4857516,150.8064303,1,0.0,0.5,0.5,222.0,0.7366666666666667,AmpCharge,Unknown,Unknown,0.0,0.3973333333333333
-37.2490363,144.4522173,1,0.0,0.5,0.5,61.0,0.2,Evie Networks,CHAdeMO,Unknown,0.0,0.29000000000000004
-36.3580999,146.6870107,2,0.0,0.5,0.5,61.0,0.2,Evie Networks,CHAdeMO,Unknown,0.0,0.29000000000000004
-37.0899146,143.4745278,1,0.0,0.5,0.5,32.0,0.10333333333333333,Evie Networks,Unknown,Unknown,0.0,0.27066666666666667
-38.1674817,145.953366,1,0.0,0.5,0.5,301.0,1.0,Evie Networks,CHAdeMO,Unknown,0.0,0.45
-37.9369598,145.0502541,6,0.0,0.5,0.5,301.0,1.0,EVlink,Unknown,Unknown,0.0,0.45
-33.7355105,150.8513323,2,0.0,0.5,0.5,222.0,0.7366666666666667,Jolt,Unknown,Unknown,0.0,0.3973333333333333
-34.8063865,145.8804055,1,0.0,0.5,0.5,7.0,0.02,Unknown,Unknown,Unknown,0.0,0.254
-36.7569325,144.2766532,1,0.0,0.5,0.5,61.0,0.2,Evie Networks,Unknown,Unknown,0.0,0.29000000000000004
-36.3530438,146.3265843,1,0.0,0.5,0.5,61.0,0.2,Tesla Supercharger,Unknown,Unknown,0.0,0.29000000000000004
-35.7226725,147.317546,9,0.0,0.5,0.5,54.0,0.17666666666666667,Tesla Supercharger,Unknown,Unknown,0.0,0.2853333333333333
-33.8355095,138.614269,1,0.0,0.5,0.5,95.0,0.31333333333333335,RAA,Unknown,Unknown,0.0,0.31266666666666665
-37.900927,145.1436383,1,0.0,0.5,0.5,301.0,1.0,AmpCharge,Unknown,Unknown,0.0,0.45
-33.7655858,150.6218055,1,0.0,0.5,0.5,222.0,0.7366666666666667,AmpCharge,Unknown,Unknown,0.0,0.3973333333333333
-33.7209721,150.4520408,1,0.0,0.5,0.5,222.0,0.7366666666666667,AmpCharge,Unknown,Unknown,0.0,0.3973333333333333
-34.597429,138.7502878,2,0.0,0.5,0.5,95.0,0.31333333333333335,Chargefox,Unknown,Unknown,0.0,0.31266666666666665
-34.029301,151.1220937,4,0.0,0.5,0.5,222.0,0.7366666666666667,Evie Networks,Unknown,Unknown,0.0,0.3973333333333333
-38.3312269,144.3249846,1,0.0,0.5,0.5,301.0,1.0,Evie Networks,CHAdeMO,Unknown,0.0,0.45
-36.923434,144.7099486,1,0.0,0.5,0.5,61.0,0.2,Evie Networks,Unknown,Unknown,0.0,0.29000000000000004
-38.3837032,142.2386167,2,0.0,0.5,0.5,19.0,0.06,Evie Networks,Unknown,Unknown,0.0,0.262
-34.4467455,150.43701,1,0.0,0.5,0.5,222.0,0.7366666666666667,Evie Networks,CHAdeMO,Unknown,0.0,0.3973333333333333
-33.775792,150.9330041,1,0.0,0.5,0.5,222.0,0.7366666666666667,Evie Networks,Unknown,Unknown,0.0,0.3973333333333333
-33.7127533,150.9591384,1,0.0,0.5,0.5,222.0,0.7366666666666667,BP Pulse,Unknown,Unknown,0.0,0.3973333333333333
-36.1216586,146.8865974,1,0.0,0.5,0.5,61.0,0.2,Evie Networks,CHAdeMO,Unknown,0.0,0.29000000000000004
-33.0265422,137.5314002,1,0.0,0.5,0.5,10.0,0.03,Chargefox,Unknown,Unknown,0.0,0.256
-34.1860685,138.1462203,1,0.0,0.5,0.5,95.0,0.31333333333333335,Chargefox,Unknown,Unknown,0.0,0.31266666666666665
-35.0195836,138.6146999,1,0.0,0.5,0.5,95.0,0.31333333333333335,Chargefox,Unknown,Unknown,0.0,0.31266666666666665
-34.4747077,138.9943901,1,0.0,0.5,0.5,95.0,0.31333333333333335,Chargefox,Unknown,Unknown,0.0,0.31266666666666665
-32.490268,137.7599939,1,0.0,0.5,0.5,10.0,0.03,Chargefox,Unknown,Unknown,0.0,0.256
-32.7975963,134.1989642,2,0.0,0.5,0.5,10.0,0.03,Chargefox,Unknown,Unknown,0.0,0.256
-36.8391079,139.8438335,1,0.0,0.5,0.5,22.0,0.07,Chargefox,Unknown,Unknown,0.0,0.264
-35.2610559,140.9087627,1,0.0,0.5,0.5,32.0,0.10333333333333333,Chargefox,Unknown,Unknown,0.0,0.27066666666666667
-34.1817125,139.9870005,1,0.0,0.5,0.5,95.0,0.31333333333333335,Chargefox,Unknown,Unknown,0.0,0.31266666666666665
-34.0366131,139.6709899,1,0.0,0.5,0.5,95.0,0.31333333333333335,Chargefox,Unknown,Unknown,0.0,0.31266666666666665
-34.7187434,138.6668488,1,0.0,0.5,0.5,95.0,0.31333333333333335,Chargefox,Unknown,Unknown,0.0,0.31266666666666665
-36.1956744,147.9063048,1,0.0,0.5,0.5,54.0,0.17666666666666667,Tritium,CHAdeMO,Unknown,0.0,0.2853333333333333
-33.7004394,150.9281721,2,0.0,0.5,0.5,222.0,0.7366666666666667,Jolt,Unknown,Unknown,0.0,0.3973333333333333
-38.6942826,146.082548,1,0.0,0.5,0.5,301.0,1.0,Charging the Regions,CHAdeMO,Unknown,0.0,0.45
-38.6532191,146.2008759,1,0.0,0.5,0.5,301.0,1.0,Charging the Regions,CHAdeMO,Unknown,0.0,0.45
-37.8244565,147.632675,1,0.0,0.5,0.5,17.0,0.05333333333333334,Tesla Supercharger,Unknown,Unknown,0.0,0.26066666666666666
-37.7366668,144.8928132,1,0.0,0.5,0.5,301.0,1.0,Evie Networks,CHAdeMO,Unknown,0.0,0.45
-32.973401,138.8335411,1,0.0,0.5,0.5,10.0,0.03,Chargefox,Unknown,Unknown,0.0,0.256
-36.9570803,140.7429382,1,0.0,0.5,0.5,32.0,0.10333333333333333,Chargefox,Unknown,Unknown,0.0,0.27066666666666667
-38.0473092,144.170628,1,0.0,0.5,0.5,301.0,1.0,Evie Networks,CHAdeMO,Unknown,0.0,0.45
-37.7907099,145.2622369,1,0.0,0.5,0.5,301.0,1.0,Evie Networks,CHAdeMO,Unknown,0.0,0.45
-37.7808512,145.6132606,1,0.0,0.5,0.5,301.0,1.0,Evie Networks,CHAdeMO,Unknown,0.0,0.45
-37.9101188,145.3542395,6,0.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Socket Only),Unknown,0.0,0.45
-35.2632634,141.1829709,1,0.0,0.5,0.5,32.0,0.10333333333333333,Evie Networks,CHAdeMO,Unknown,0.0,0.27066666666666667
-34.0720222,150.8051711,1,0.0,0.5,0.5,222.0,0.7366666666666667,Evie Networks,CHAdeMO,Unknown,0.0,0.3973333333333333
-33.9555586,150.8651092,1,0.0,0.5,0.5,222.0,0.7366666666666667,AmpCharge,Unknown,Unknown,0.0,0.3973333333333333
-33.792786,150.9995054,1,0.0,0.5,0.5,222.0,0.7366666666666667,Chargefox,Type 2 (Socket Only),Unknown,0.0,0.3973333333333333
-28.1737957,153.5443699,1,0.0,0.5,0.5,103.0,0.34,Tesla Supercharger,Unknown,Unknown,0.0,0.318
-33.745528,150.7408388,1,0.0,0.5,0.5,222.0,0.7366666666666667,AmpCharge,CHAdeMO,Unknown,0.0,0.3973333333333333
-33.7435121,150.6922171,1,0.0,0.5,0.5,222.0,0.7366666666666667,BP Pulse,Unknown,Unknown,0.0,0.3973333333333333
-31.4573909,152.8271948,6,0.0,0.5,0.5,39.0,0.12666666666666668,Tesla Supercharger,Unknown,Unknown,0.0,0.2753333333333333
-37.8452917,145.0419354,12,0.0,0.5,0.5,301.0,1.0,Tesla Supercharger,Unknown,Unknown,0.0,0.45
-37.8391816,144.99606,1,0.0,0.5,0.5,301.0,1.0,Tesla Supercharger,Unknown,Unknown,0.0,0.45
-37.686614,144.8665448,1,0.0,0.5,0.5,301.0,1.0,Unknown,CHAdeMO,Unknown,0.0,0.45
