Cost,ChargingPoints,PayAtLocation,MembershipRequired,AccessKeyRequired,IsOperational,Latitude,Longitude,Operator,ConnectionType,PowerOutput,CurrentType,ChargingPoints_Flag
Free,2,Unknown,Unknown,Unknown,True,-38.22890721146294,144.3389741604601,(Unknown Operator),Type 2 (Socket Only),7.0,AC (Single-Phase),0
$0.50 per kWh,1,False,False,False,True,-33.94303012312629,118.92107406503692,(Unknown Operator),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0
Free,1,False,False,False,True,-22.376952822011987,118.69077381915235,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),11.0,AC (Three-Phase),0
60c/kWh,2,False,True,True,True,-42.700694,147.250937,Evie,CCS (Type 2),350.0,DC,0
"$0.60/kWh, 20% discount for NRMA members",2,Unknown,Unknown,Unknown,True,-31.463751231214047,152.82172752510883,Chargefox,CCS (Type 2),350.0,DC,0
Free,2,Unknown,Unknown,Unknown,True,-31.458281139153392,152.8274557327511,NRMA,CCS (Type 2),50.0,DC,0
$0.45 - $0.60/kWh,3,False,True,True,True,-32.654035826022145,151.96245572258226,Chargefox,CCS (Type 2),350.0,DC,0
Free,1,Unknown,Unknown,Unknown,True,-41.580407,145.938367,(Business Owner at Location),Type 2 (Socket Only),11.0,AC (Three-Phase),0
Free,2,False,False,False,True,-41.442649,145.526853,(Business Owner at Location),Type 2 (Socket Only),7.2,AC (Single-Phase),0
$0.60/kWh,2,Unknown,Unknown,Unknown,True,-30.31779254465217,153.08970357206374,Chargefox,CCS (Type 2),350.0,DC,0
,1,False,False,False,True,-27.9130134499947,153.30421447000026,Queensland Electric Super Highway,Type I (AS 3112),2.4,AC (Single-Phase),0
$0.30 per kWh,1,Unknown,Unknown,Unknown,True,-27.637474767788774,153.13549712588133,Queensland Electric Super Highway,CHAdeMO,50.0,DC,0
$0.60/kWh,4,False,True,True,True,-31.94324179696902,152.4706408423865,Evie,CCS (Type 2),350.0,DC,0
25c/kWh + 25c/min,2,Unknown,Unknown,Unknown,True,-42.123706,148.075201,Electric Highway Tasmania,CCS (Type 2),50.0,DC,0
Free,2,Unknown,Unknown,Unknown,True,-26.704325392220312,153.13172509725268,Chargefox,Type 2 (Tethered Connector) ,7.0,AC (Single-Phase),0
$0.30 per kWh,1,Unknown,Unknown,Unknown,True,-27.923656750179823,153.33893758482532,Queensland Electric Super Highway,CHAdeMO,50.0,DC,0
20c/kWh,1,Unknown,Unknown,Unknown,True,-26.6871348,153.0042754,Queensland Electric Super Highway,CHAdeMO,50.0,DC,0
0.40 per kWh,3,True,False,False,True,-26.6628832,153.0503206,Evie,CHAdeMO,50.0,DC,0
Unknown,2,Unknown,Unknown,Unknown,True,-33.650757506043476,115.34189703524089,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,32.0,AC (Three-Phase),0
Free,1,Unknown,Unknown,Unknown,True,-42.881781,147.333368,(Business Owner at Location),Type 2 (Socket Only),22.0,AC (Three-Phase),0
Free,1,Unknown,Unknown,Unknown,True,-42.88166757453731,147.33553637293267,(Business Owner at Location),Type 2 (Socket Only),22.0,AC (Three-Phase),0
25c/kWh + 25c/min,2,Unknown,Unknown,Unknown,True,-41.322949,148.248273,Electric Highway Tasmania,CCS (Type 2),50.0,DC,0
Unknown,1,Unknown,Unknown,Unknown,True,-32.667453883476426,118.15772042453,(Unknown Operator),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0
Ask at site ,1,Unknown,True,Unknown,True,-25.795073267849816,113.71896975818015,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),1
As at site,1,Unknown,Unknown,Unknown,True,-25.980244900682365,113.55941698472748,(Business Owner at Location),Type 2 (Tethered Connector) ,5.5,AC (Single-Phase),0
free,2,False,True,True,True,-28.55487684402341,153.502193985046,(Unknown Operator),Type 2 (Socket Only),22.0,AC (Three-Phase),0
$0.40/kWh ($0.32/kWh for NRMA),2,Unknown,Unknown,Unknown,True,-34.588308117930936,150.86592718102042,Chargefox,CCS (Type 2),350.0,DC,0
$0.69/kWh,6,False,True,True,True,-34.43797320339262,150.8633622012107,Tesla (including non-tesla),CCS (Type 2),250.0,DC,0
Unknown,1,Unknown,Unknown,Unknown,True,-17.982599265398918,122.2046047380004,(Business Owner at Location),Type 2 (Socket Only),22.0,AC (Three-Phase),0
Unknown,1,False,False,False,True,-17.928467796464545,122.21282563816374,(Business Owner at Location),Tesla (Model S/X),22.0,AC (Three-Phase),0
$10 / hour,1,True,False,False,True,-25.77005241895108,114.29396280909054,(Unknown Operator),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0
As agreed with management,1,Unknown,Unknown,Unknown,True,-22.54312510773856,115.5011769289556,Chargefox,Three Phase 5-Pin (AS/NZ 3123),22.0,Unknown,0
AUD 0.42/kWh;other tariffs for older cars,4,False,True,True,True,-29.427083,153.239167,Tesla (Tesla-only charging),CCS (Type 2),120.0,DC,0
$0.30 per kWh,1,Unknown,Unknown,Unknown,True,-23.810718434831855,150.98006963498256,Queensland Electric Super Highway,CHAdeMO,50.0,DC,0
Free,1,Unknown,Unknown,Unknown,True,-34.486377904198555,150.88795170004096,(Unknown Operator),Type 2 (Socket Only),22.0,AC (Three-Phase),0
Free,1,Unknown,Unknown,Unknown,True,-30.7629727825542,121.4561855701744,Unknown,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Unknown,2,False,True,True,Unknown,-33.7168011,115.0462745,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,7.0,AC (Single-Phase),0
Currently free but will be fee at some point.,1,Unknown,Unknown,Unknown,True,-30.511645241125954,151.66954542599308,NRMA,CCS (Type 2),50.0,DC,0
$0.40,1,Unknown,Unknown,Unknown,True,-32.44812974278317,118.86719516419817,Unknown,Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0
Free for customers ,2,False,False,False,True,-34.39798497010463,119.38183267909346,(Business Owner at Location),Type 2 (Tethered Connector) ,22.0,Unknown,0
Free,1,Unknown,Unknown,Unknown,True,-35.02317787640003,117.8822800393666,Tesla (Tesla-only charging),Tesla (Model S/X),22.0,AC (Three-Phase),0
"$1.00 per kWh, $10 minimum",2,True,False,False,True,-33.578686168911844,120.05342847525014,(Unknown Operator),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0
$.50 per kWh,1,Unknown,Unknown,Unknown,True,-33.70473909585485,120.86050338886241,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0
Free,2,Unknown,Unknown,Unknown,True,-33.84413484580914,121.88301724075569,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
$0.60 per kWh,2,False,True,True,True,-33.767099,150.954883,Evie,CCS (Type 2),350.0,DC,0
25c/kWh + 25c/min,2,Unknown,Unknown,Unknown,True,-41.177518,146.359337,Electric Highway Tasmania,CCS (Type 2),50.0,DC,0
$0.40 per kWh,2,Unknown,Unknown,Unknown,True,-31.899460299819353,115.97636233048627,Chargefox,CCS (Type 2),60.0,DC,0
Unknown,1,False,False,False,True,-28.779676952665696,114.5831110346918,(Unknown Operator),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0
Unknown,1,Unknown,Unknown,Unknown,True,-29.53657432320555,115.76446092461606,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),22.0,Unknown,0
Free,1,Unknown,Unknown,Unknown,True,-30.63817666322631,116.00532228746147,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0
Unknown,1,Unknown,Unknown,Unknown,True,-28.379669676588207,114.42956999049034,Unknown,Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0
Unknown,1,Unknown,Unknown,Unknown,True,-28.347688225868524,114.63099451578319,(Business Owner at Location),Type 2 (Socket Only),22.0,AC (Three-Phase),0
$0.55 per kwh,1,False,True,True,True,-33.837992744500305,117.16047275133701,Chargefox,CCS (Type 2),50.0,DC,0
Unknown,2,Unknown,Unknown,Unknown,True,-35.31521412066143,149.1392363890359,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,22.0,AC (Single-Phase),0
Unknown,1,False,True,True,True,-36.907455381858675,145.23986428379703,Evie,CCS (Type 2),350.0,DC,0
Unknown,1,Unknown,Unknown,Unknown,True,-21.937460298545503,114.130948765536,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),22.0,Unknown,0
Unknown,1,False,False,False,True,-24.865225066778365,113.68159048535733,(Unknown Operator),Unknown,3.0,Unknown,0
Unknown,1,Unknown,Unknown,Unknown,True,-26.81708566363524,114.61415587631006,(Unknown Operator),Type 2 (Tethered Connector) ,22.0,Unknown,0
Unknown,1,Unknown,Unknown,Unknown,True,-27.708897837519494,114.16633237124256,(Unknown Operator),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0
free,4,Unknown,Unknown,Unknown,True,-27.676924346409358,152.90360010448887,(Unknown Operator),Type 2 (Socket Only),22.0,AC (Three-Phase),0
Free,1,Unknown,Unknown,Unknown,True,-41.439888,147.137645,Electric Highway Tasmania,Type 2 (Socket Only),22.0,AC (Three-Phase),0
25c/kWh + 25c/min,1,Unknown,Unknown,Unknown,True,-41.050004,145.907665,Electric Highway Tasmania,CCS (Type 2),50.0,DC,0
$0.40 per kWh,2,False,True,True,True,-33.28328973601312,115.74169488487303,Chargefox,CHAdeMO,130.0,DC,0
Unknown,1,Unknown,Unknown,Unknown,True,-33.81195253512282,151.03587917803534,(Business Owner at Location),Unknown,,Unknown,0
Free,1,Unknown,Unknown,Unknown,False,-38.536539810459324,143.97423678265363,(Business Owner at Location),Type 1 (J1772),7.0,AC (Single-Phase),0
$50.00 flat fee,1,True,False,False,True,-30.302689512586518,115.04189255136049,(Business Owner at Location),CCS (Type 2),43.0,DC,0
Free,2,Unknown,Unknown,Unknown,True,-28.7745077,114.6095279,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0
40c/kWh,4,False,True,True,True,-38.184449,146.237563,Chargefox,CHAdeMO,50.0,DC,0
30c/kWh,1,True,False,False,True,-37.880698,147.981029,(Business Owner at Location),Type 2 (Socket Only),22.0,AC (Three-Phase),0
$0.40/kWh,2,Unknown,Unknown,Unknown,True,-38.66802433496106,145.60558849121276,Chargefox,CCS (Type 2),50.0,DC,0
Unknown,4,False,False,False,True,-35.29550797984516,149.18685336825467,(Business Owner at Location),Type 2 (Socket Only),22.0,Unknown,0
$0.40 / Kwh,1,False,True,True,True,-33.100724201932884,118.46234238122247,Chargefox,CCS (Type 2),50.0,DC,0
25c/kWh + 15c-25c/min,1,False,True,True,True,-43.1634,146.92688,Electric Highway Tasmania,CHAdeMO,50.0,DC,0
Usual parking fees apply,1,Unknown,Unknown,Unknown,True,-42.881339,147.332385,Unknown,CCS (Type 2),50.0,DC,0
25c/kWh + 25c/min,1,Unknown,Unknown,Unknown,True,-42.0787288537201,145.55549748240549,Electric Highway Tasmania,CCS (Type 2),50.0,DC,0
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.2834114334196,142.933869623691,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0
60c/kWh,2,False,True,True,True,-41.929229,147.494481,Evie,CCS (Type 2),350.0,DC,0
Free,2,Unknown,Unknown,Unknown,True,-42.902797,147.324839,(Business Owner at Location),Type 2 (Socket Only),22.0,AC (Three-Phase),0
25c/kWh + 25c/min,1,Unknown,Unknown,Unknown,True,-42.135775,146.229257,Electric Highway Tasmania,CCS (Type 2),50.0,DC,0
"Free currently, join NRMA as a thank you.",1,Unknown,Unknown,Unknown,False,-32.099110590575656,152.38136618875956,NRMA,CCS (Type 2),50.0,DC,0
0,4,Unknown,Unknown,Unknown,True,-27.38235199860268,153.03290081653495,ChargePoint,Type 1 (J1772),7.0,AC (Single-Phase),0
Currently free but will be fee at some point for non NRMA Members,1,Unknown,Unknown,Unknown,True,-34.77545880729145,150.7008397292857,NRMA,CCS (Type 2),50.0,DC,0
Currently free but will be fee at some point for non NRMA Members.,1,Unknown,Unknown,Unknown,True,-34.45002862260948,150.44244730477044,NRMA,CCS (Type 2),50.0,DC,0
Currently free but will be fee at some point,1,Unknown,Unknown,Unknown,True,-34.16820562741403,150.61093049806357,NRMA,CCS (Type 2),50.0,DC,0
Free,1,False,False,False,True,-32.990224952340206,151.1307728426591,(Business Owner at Location),Tesla (Model S/X),22.0,AC (Three-Phase),0
Currently free thanks to City of Newcastle,4,False,True,True,True,-32.9258511308391,151.7789208904985,Chargefox,Type 2 (Socket Only),22.0,AC (Single-Phase),0
Unknown,1,Unknown,Unknown,Unknown,True,-41.573658229581895,145.93531430528242,(Unknown Operator),Unknown,11.0,AC (Three-Phase),0
Free ,1,False,False,False,True,-23.697528894585588,133.87873433180766,(Unknown Operator),Type 2 (Socket Only),22.0,AC (Three-Phase),0
$0.32 per kWh,1,Unknown,Unknown,Unknown,True,-42.864154,147.36897,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Unknown,1,False,False,False,True,-31.99480469222531,115.75302677350828,Tesla (Tesla-only charging),Tesla (Model S/X),,AC (Three-Phase),0
45c/kWh,1,False,True,True,True,-33.69137986156912,117.55573870330295,Chargestar (AU),CCS (Type 2),50.0,DC,0
Unknown,1,False,False,False,True,-33.68594917013392,117.55878912722824,(Business Owner at Location),Tesla (Model S/X),22.0,AC (Three-Phase),0
0.30/kWh,2,Unknown,Unknown,Unknown,True,-27.179802780477594,151.2689719635373,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
"$0.65 per kwH, discount for RACV members",6,False,True,True,True,-37.71364567547256,144.88569078594128,Chargefox,CHAdeMO,50.0,DC,0
Free,2,Unknown,Unknown,Unknown,True,-41.38281497841444,146.32488863214598,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
"$0.50 per kWh 7am-10am/4pm-9pm Monday - Friday, $0.40 other times",1,False,True,True,True,-41.16207910064335,147.51460793852254,Chargefox,CHAdeMO,50.0,DC,0
Unknown,1,False,True,True,True,-42.779254,147.06114,Chargestar (AU),CHAdeMO,50.0,DC,0
Free,2,Unknown,Unknown,Unknown,False,-27.48968765181067,153.03922109290193,(Business Owner at Location),Type 2 (Socket Only),22.0,AC (Three-Phase),0
Free,5,Unknown,Unknown,Unknown,True,-27.44310701845047,153.0430958229631,(Business Owner at Location),Type I (AS 3112),2.4,AC (Single-Phase),0
Unknown,1,Unknown,Unknown,Unknown,True,-35.70850475831435,150.175530096314,NRMA,CCS (Type 2),50.0,DC,0
Unknown,2,False,False,False,True,-33.78702282277545,115.0311330653251,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,11.0,AC (Three-Phase),0
"Free charging but parking starts at $5/hr, with up to 20 minutes free.",1,Unknown,Unknown,Unknown,True,-27.44955360175527,153.0170891644923,(Business Owner at Location),CCS (Type 2),50.0,DC,0
Free,1,Unknown,Unknown,Unknown,True,-27.4532038075587,153.01703431115823,(Business Owner at Location),CCS (Type 2),50.0,DC,0
60c/kWh,2,False,True,True,True,-26.918077062069386,152.99684374211074,Evie,CCS (Type 2),350.0,DC,0
Free,4,Unknown,Unknown,Unknown,True,-27.45265445273077,153.03259115103697,(Business Owner at Location),Type I (AS 3112),2.4,AC (Single-Phase),0
Free,3,False,False,False,True,-27.48099182955807,153.0228264563243,(Business Owner at Location),Type I (AS 3112),2.4,AC (Single-Phase),0
Unknown,1,Unknown,Unknown,Unknown,True,-27.476902453035308,153.0269055356573,(Business Owner at Location),CHAdeMO,50.0,DC,0
Free,5,False,False,False,True,-27.482560362924623,153.02377995082816,(Business Owner at Location),Type I (AS 3112),3.6,AC (Single-Phase),0
$0.40 per kWh,3,False,True,True,True,-31.91527,115.819405,Chargefox,CCS (Type 2),50.0,DC,0
Free,2,Unknown,Unknown,Unknown,True,-33.90764109899798,151.1039129846189,EO Charging,Type 2 (Socket Only),7.0,AC (Single-Phase),0
Free,1,Unknown,Unknown,Unknown,True,-33.91148886722056,151.11746314177572,EO Charging,Type 2 (Socket Only),7.0,AC (Single-Phase),0
Free,1,Unknown,True,Unknown,True,-33.96493620946319,151.0,EO Charging,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Unknown,1,False,False,False,True,-30.50042161510722,115.06929335774998,Tesla (Tesla-only charging),Tesla (Model S/X),22.0,AC (Three-Phase),0
Unknown,1,Unknown,Unknown,Unknown,True,-33.8344831718447,117.15986299339417,Tesla (Tesla-only charging),Tesla (Model S/X),22.0,AC (Three-Phase),0
Unknown,1,Unknown,Unknown,Unknown,True,-31.835335801510958,116.02163921400734,Tesla (Tesla-only charging),Tesla (Model S/X),22.0,AC (Three-Phase),0
Unknown,2,Unknown,Unknown,Unknown,True,-31.83701675378689,116.01669764592862,Tesla (Tesla-only charging),Tesla (Model S/X),14.0,AC (Three-Phase),0
$0.39,1,Unknown,Unknown,Unknown,True,-31.982563566447936,115.9578823206225,Tesla (Tesla-only charging),CCS (Type 2),24.0,DC,0
Unknown,6,False,False,False,True,-32.215538271732825,115.77737736526483,(Business Owner at Location),Tesla (Model S/X),22.0,AC (Three-Phase),0
Unknown,4,False,False,False,True,-31.961098485121425,115.90120243027431,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Unknown,2,False,False,False,True,-31.94460074534195,115.8186954975713,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
$11 per hour,2,True,False,False,True,-31.48210033235818,118.2787933598956,(Business Owner at Location),Tesla (Model S/X),22.0,AC (Three-Phase),0
Unknown,1,False,False,False,True,-31.65111734318809,116.67845947514633,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),20.0,AC (Three-Phase),0
"Charging free, parking free for first hour and then $3 per hour",2,False,True,True,True,-31.939845427827045,115.94895311025994,Chargefox,Type 2 (Socket Only),7.0,AC (Single-Phase),0
$0.40 per kWh ,1,False,True,True,True,-33.358825170466076,116.15287413831442,Chargefox,CCS (Type 2),50.0,DC,0
Unknown,2,False,False,False,True,-32.881536,115.656798,(Business Owner at Location),Tesla (Model S/X),22.0,AC (Three-Phase),0
Unknown,1,False,True,True,True,-31.020574101465478,115.33270273431788,EO Charging,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Unknown,2,False,False,False,True,-31.905269149199228,115.80909029387806,(Business Owner at Location),Type 2 (Socket Only),7.0,AC (Single-Phase),0
Unknown,2,False,False,False,True,-31.90571781716487,115.81021062109228,(Business Owner at Location),Type 2 (Socket Only),22.0,AC (Three-Phase),0
Unknown,1,False,False,False,True,-31.902143395175678,115.90491020836465,(Business Owner at Location),Type 2 (Socket Only),22.0,AC (Three-Phase),0
Unknown,1,False,False,False,True,-31.90212051387122,115.90401325385636,(Business Owner at Location),Type 2 (Socket Only),7.0,AC (Single-Phase),0
Unknown,1,False,True,True,True,-31.95537674384358,115.84790300821453,(Business Owner at Location),Type I (AS 3112),22.0,AC (Three-Phase),0
Unknown,2,Unknown,Unknown,Unknown,True,-31.903624353028743,115.95016778457533,Chargestar (AU),Type 2 (Socket Only),22.0,AC (Three-Phase),0
Unknown,2,Unknown,Unknown,Unknown,True,-31.95857146833736,115.86358227192068,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0
Free,4,False,True,True,True,-32.016031144615816,115.8432043135993,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
nextcharge / chargestar website,2,False,True,True,True,-32.011964644149295,115.85021724873448,Chargestar (AU),Type 2 (Socket Only),22.0,AC (Three-Phase),0
Unknown,2,Unknown,Unknown,Unknown,True,-32.034642790058726,115.83481653094255,ChargePoint,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Normal parking rate,2,Unknown,Unknown,Unknown,True,-31.95299016062215,115.87730279047679,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0
Unknown,2,Unknown,Unknown,Unknown,True,-31.9474687574798,115.84121108698467,(Business Owner at Location),Type I (AS 3112),22.0,AC (Three-Phase),0
Unknown,1,Unknown,Unknown,Unknown,True,-31.90654180015615,115.82812853168308,Tesla (Tesla-only charging),Tesla (Model S/X),22.0,AC (Three-Phase),0
Unknown,1,False,True,True,True,-31.949523738615166,115.82315269868431,Elektrobay (UK),Type 2 (Socket Only),4.8,AC (Single-Phase),0
Unknown,1,False,False,False,True,-31.891951355458772,116.01811740022458,(Business Owner at Location),Type 2 (Socket Only),22.0,AC (Three-Phase),0
chargestar/nextcharge,1,False,True,True,True,-31.886353399634253,116.00339496519044,Chargestar (AU),CHAdeMO,50.0,DC,0
Unknown,2,False,False,False,True,-31.795210554294098,115.99853463481739,(Business Owner at Location),Tesla (Model S/X),8.0,AC (Single-Phase),0
Unknown,2,Unknown,Unknown,Unknown,True,-31.783066643431578,115.97051468688619,(Business Owner at Location),Type 2 (Socket Only),22.0,AC (Three-Phase),0
$0.40 / kWh + $0.33,2,False,True,True,True,-31.97294082811414,115.98907588052926,Chargefox,CCS (Type 2),120.0,DC,0
Unknown,1,False,False,False,True,-31.68809762511073,115.7161756692653,(Business Owner at Location),Type 2 (Socket Only),22.0,AC (Three-Phase),0
Unknown,1,Unknown,Unknown,Unknown,True,-33.834079627444765,148.6943533458998,NRMA,CCS (Type 2),50.0,DC,0
Unknown,1,Unknown,Unknown,Unknown,True,-31.742737409688292,115.76718203734212,(Business Owner at Location),Type 2 (Socket Only),22.0,Unknown,0
chargestar,1,False,True,True,True,-32.144116800000226,115.97396209999556,(Business Owner at Location),Type 2 (Socket Only),22.0,AC (Three-Phase),0
Unknown,1,Unknown,Unknown,Unknown,True,-32.27613083950689,115.73170060698915,(Business Owner at Location),Type 2 (Tethered Connector) ,22.0,Unknown,0
Unknown,1,Unknown,Unknown,Unknown,True,-31.89732867830553,115.7595320223254,(Business Owner at Location),Type 1 (J1772),7.0,Unknown,0
Unknown,1,False,False,False,True,-32.04627041090647,115.80933760680762,(Business Owner at Location),Type 2 (Socket Only),7.0,Unknown,0
Unknown,2,Unknown,Unknown,Unknown,True,-31.74549358265488,115.76561953721364,(Business Owner at Location),Type 2 (Socket Only),22.0,AC (Three-Phase),0
"free charge, pay park",2,False,True,True,True,-31.7424275967972,115.77324685429267,Chargestar (AU),Type 1 (J1772),7.0,AC (Single-Phase),0
free,2,Unknown,True,Unknown,True,-31.977032818415754,115.78304237287674,Chargestar (AU),Type 2 (Socket Only),7.0,AC (Single-Phase),0
see chargestar website ,1,False,True,True,True,-32.05759769024401,115.77214028673814,Chargestar (AU),Type 2 (Socket Only),,Unknown,0
Unknown,1,Unknown,Unknown,Unknown,True,-41.218329,146.412456,Unknown,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Unknown,1,Unknown,Unknown,Unknown,True,-41.527973,146.830558,(Business Owner at Location),Type 2 (Socket Only),22.0,AC (Three-Phase),0
$0.52/kWh,4,False,True,True,True,-26.188745,152.661613,Tesla (including non-tesla),CCS (Type 2),120.0,DC,0
See EO app,2,False,True,True,True,-31.475517326357796,118.27975016592279,EO Charging,Type 2 (Socket Only),22.0,AC (Three-Phase),0
AUD 0.42/kWh;other tariffs for older cars,6,False,True,True,True,-37.828482,145.056346,Tesla (Tesla-only charging),CCS (Type 2),120.0,DC,0
Free,1,Unknown,Unknown,Unknown,True,-31.89710003597446,115.75659494675551,EO Charging,Type 2 (Socket Only),11.0,AC (Three-Phase),0
"$0.35 per kWh, $5 minimum charge",1,Unknown,Unknown,Unknown,True,-32.522297898787784,115.9702834262232,EO Charging,Type 2 (Socket Only),11.0,AC (Three-Phase),0
60c / 54c for members of NRMA,2,Unknown,Unknown,Unknown,True,-33.477936640057756,150.1611263067623,NRMA,CCS (Type 2),50.0,DC,0
Unknown,1,False,True,True,True,-32.59016784631479,149.58522431603365,(Unknown Operator),Tesla (Model S/X),22.0,AC (Three-Phase),0
AUD 0.42/kWh;other tariffs for older cars,6,False,True,True,True,-37.765834,144.923586,Tesla (Tesla-only charging),CCS (Type 2),120.0,DC,0
AUD 0.42/kWh;other tariffs for older cars,10,False,True,True,True,-33.777782,151.12275,Tesla (Tesla-only charging),CCS (Type 2),150.0,DC,0
Free,1,Unknown,Unknown,Unknown,True,-33.902079196334896,151.215231409333,(Unknown Operator),Tesla (Model S/X),17.0,AC (Three-Phase),0
AUD 0.42/kWh;other tariffs for older cars,4,False,True,True,True,-27.578133,151.947179,Tesla (including non-tesla),CCS (Type 2),120.0,DC,0
Unknown,2,True,False,False,True,-36.105205,140.3619871,Chargefox,CHAdeMO,350.0,DC,0
Unknown,1,Unknown,Unknown,Unknown,True,-33.179316696241735,138.00736879304156,Unknown,Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0
"$0.45 per kWh, may vary. See chargehub app.",2,Unknown,Unknown,Unknown,True,-32.801926832445744,116.47539431242421,Chargehub,Type 2 (Socket Only),22.0,AC (Three-Phase),0
AUD 0.65 per kWh,2,True,False,False,True,-41.468256846135944,147.158722496525,Chargefox,CHAdeMO,100.0,DC,0
$0.20 per kWh,2,False,True,True,True,-32.15002076557034,116.01893455966706,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Currently free but will be fee at some point.,1,Unknown,Unknown,Unknown,True,-32.90294720367186,151.66968441053905,NRMA,CCS (Type 2),50.0,DC,0
$0.45/kWh,1,False,True,True,True,-33.959312716778186,116.13826934719259,Chargestar (AU),CCS (Type 2),50.0,DC,0
Free,2,Unknown,Unknown,Unknown,True,-32.10025888377409,115.78420217798998,(Unknown Operator),Unknown,7.0,AC (Single-Phase),0
$0.45 / kWh,1,Unknown,Unknown,Unknown,True,-32.36587280589187,117.00898342794426,Chargestar (AU),Type 2 (Socket Only),22.0,AC (Three-Phase),0
$0.50 / kWh for non Woolshed customers,1,False,False,False,False,-33.0251679447563,116.878630733403,Tesla (Tesla-only charging),Three Phase 5-Pin (AS/NZ 3123),11.0,AC (Three-Phase),0
$0.40/kWh [$0.32/kWh NRMA],3,True,False,False,True,-35.002333201992585,148.11040894247571,Chargefox,CCS (Type 2),50.0,DC,0
Free,2,Unknown,Unknown,Unknown,True,-28.631451697887982,153.5823891501135,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Free,1,False,True,True,True,-31.995196035136118,115.89250825694853,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Free,2,Unknown,Unknown,Unknown,True,-31.748960847062506,115.80648266974981,(Business Owner at Location),Type 2 (Socket Only),22.0,AC (Three-Phase),0
Unknown,1,False,False,False,True,-31.804428385948206,115.837026652119,(Business Owner at Location),Type 2 (Socket Only),7.2,AC (Single-Phase),0
Unknown,2,False,False,False,True,-31.795188,115.815028,(Business Owner at Location),Type 2 (Socket Only),7.2,AC (Single-Phase),0
$0.45 per kWh,1,False,True,True,True,-31.87637320132322,115.79758574847699,Chargefox,CCS (Type 2),50.0,DC,0
Unknown,1,Unknown,Unknown,Unknown,False,-31.297932355982823,116.82735840901171,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0
See EO app,2,False,True,True,True,-31.55077625511821,116.46758905677257,EO Charging,Type 2 (Socket Only),22.0,AC (Three-Phase),0
See EO app,2,False,True,True,True,-31.94026371815405,115.83768103158661,EO Charging,Type 2 (Socket Only),11.0,AC (Three-Phase),0
$0.28 per kWh,2,False,True,True,True,-31.929295412938984,115.75608933968465,Exploren,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Free,1,False,False,False,True,-31.9471073397873,115.82908593542061,(Business Owner at Location),Type 2 (Socket Only),3.8,AC (Single-Phase),0
Free,1,Unknown,Unknown,Unknown,True,-30.642316,153.003713,(Unknown Operator),Type 2 (Socket Only),22.0,AC (Three-Phase),0
