Timestamp,Station_Name,Longitude,Latitude,Address,Distance_km,ETA_min,Suburb_Location_Lat,Suburb_Location_Lon
2025-04-28T10:55:10.638720,Evie,144.922268,-37.676814,"1177-1183 Pascoe Vale Road, Melbourne, VIC, 3047",4.04,6.9,-37.6601922,144.9408062
2025-04-28T10:55:16.224418,bp pulse,144.739608,-37.756332,"Western Highway, Caroline Springs Boulevard, Melbourne, VIC, 3023",3.4,6.55,-37.7326399,144.733868
2025-04-28T10:55:17.344358,Evie,144.572248,-37.722813,"201 Exford Road, Weir Views, VIC, 3338",10.73,13.12,-37.7852115,144.5605697
2025-04-28T10:55:18.876590,Evie,144.572248,-37.722813,"201 Exford Road, Weir Views, VIC, 3338",10.61,12.93,-37.787905,144.5592084
2025-04-28T10:55:20.705557,ChargeFox,144.959594,-37.815888,"501 Bourke Street, Melbourne, VIC, 3000",0.4,2.47,-37.8142454,144.9631732
2025-04-28T10:55:22.040457,Evie,144.572248,-37.722813,"201 Exford Road, Weir Views, VIC, 3338",11.17,16.78,-37.7853138,144.5406661
2025-04-28T10:55:23.840336,AmpCharge,145.051589,-37.826615,"73 Camberwell Road, Melbourne, VIC, 3123",2.88,7.58,-37.8163364,145.0687942
2025-04-28T10:55:27.826537,Evie,145.213897,-37.831918,"401 Canterbury Road, Melbourne, VIC, 3134",1.11,4.2,-37.8379885,145.2121845
2025-04-28T10:55:31.558385,ChargeFox,144.827103,-37.832834,"494 Grieve Parade, Melbourne, VIC, 3025",3.59,8.02,-37.8119107,144.8154073
2025-04-28T10:55:33.381243,ChargeFox,145.342013,-38.093164,"Matterhorn Dr, Melbourne, VIC, 3978",2.77,4.3,-38.1028681,145.3302814
2025-04-28T10:55:36.147314,AmpCharge,145.23639,-37.90804,"940 Stud Road, Melbourne, VIC, 3178",2.63,4.33,-37.9239267,145.2447672
2025-04-28T10:55:37.297091,Evie,144.572248,-37.722813,"201 Exford Road, Weir Views, VIC, 3338",10.44,12.17,-37.7884948,144.5582739
2025-04-28T10:55:39.447743,ChargeFox,145.083057,-37.884293,"1341 Princes Highway, Melbourne, VIC, 3145",3.25,6.95,-37.876835,145.0658739
2025-04-28T10:55:41.532899,Evie,144.782132,-37.696554,"410 Melton Highway, Melbourne, VIC, 3038",6.06,6.1,-37.7205762,144.8047614
2025-04-28T10:55:45.776748,AmpCharge,145.073586,-37.659606,"377 Plenty Road, Melbourne, VIC, 3082",10.74,19.08,-37.5979507,145.0753657
2025-04-28T10:55:48.392986,bp pulse,145.264097,-38.110217,"1025 Cranbourne Frankston Road, Melbourne, VIC, 3977",2.28,7.33,-38.102241,145.2517182
2025-04-28T10:55:51.066744,Evie,144.729187,-37.581831,"98-122 O'Shanassy Street, Sunbury, VIC, 3429",1.51,4.42,-37.5772947,144.7161349
2025-04-28T10:55:53.404641,ChargeFox,145.135069,-38.151687,"47-49 Moorooduc Hwy, Melbourne, VIC, 3199",5.14,7.67,-38.1379689,145.1628252
2025-04-28T10:55:56.454766,ChargeFox,145.18965,-37.936361,"271 Police Road, Melbourne, VIC, 3170",1.88,5.6,-37.9359053,145.2051222
2025-04-28T10:55:58.803465,bp pulse,144.739608,-37.756332,"Western Highway, Caroline Springs Boulevard, Melbourne, VIC, 3023",11.67,18.38,-37.705345,144.6794568
2025-04-28T10:56:02.751375,Evie,144.89418,-37.802342,"38 Raleigh Street, Melbourne, VIC, 3011",1.76,4.25,-37.8054508,144.879879
2025-04-28T10:56:04.948756,bp pulse,144.993801,-37.647825,"1 Scanlon Drive, Melbourne, VIC, 3076",5.31,10.18,-37.6755673,144.9898056
2025-04-28T10:56:06.805401,ChargeFox,145.120516,-37.817982,"1 Main Street, Melbourne, VIC, 3128",2.03,6.68,-37.8148997,145.1062282
2025-04-28T10:56:08.902721,ChargeFox,145.050275,-37.936956,"488 South Road, Melbourne, VIC, 3189",6.6,13.65,-37.9502592,145.0043868
2025-04-28T10:56:11.063882,ChargeFox,144.614101,-37.909729,"104 Shipwright Parade, Melbourne, VIC, 3030",0.56,2.63,-37.9110402,144.6113082
2025-04-28T10:56:13.855136,ChargeFox,145.342013,-38.093164,"Matterhorn Dr, Melbourne, VIC, 3978",7.73,12.68,-38.0398297,145.3451089
2025-04-28T10:56:17.173666,ChargeFox,145.142444,-37.72293,"40 Brougham Street, Melbourne, VIC, 3095",1.71,5.35,-37.713736,145.147673
2025-04-28T10:56:19.740348,AmpCharge,145.296273,-37.823223,"Gatwick Rd, Melbourne, VIC, 3153",5.46,7.7,-37.8054372,145.3280915
2025-04-28T10:56:22.183565,Evie,145.182558,-38.088428,"1095 Frankston Dandenong Road, Melbourne, VIC, 3201",2.4,5.32,-38.1003312,145.1788657
2025-04-28T10:56:24.230891,Evie,144.993264,-37.804475,"7-11 Stanton Street, Melbourne, VIC, 3067",0.67,4.03,-37.8045508,144.9988542
2025-04-28T11:06:25.919971,bp pulse,144.898079,-37.534418,"470 Donnybrook Road, Melbourne, VIC, 3064",10.55,15.48,-37.5442344,145.0076408
2025-04-28T11:06:28.908354,JOLT,145.041463,-37.956312,"322 Bay Road, Melbourne, VIC, 3192",4.09,7.02,-37.9706564,145.0212822
