name,address,latitude,longitude,score
Exploren,"1145 Western Hwy, Melbourne, VIC, 3023",-37.757631,144.741023,1.0794668198
Tesla,"1280 Blackgate Road, Freshwater Creek, VIC, 3217",-38.277701,144.252901,1.0791350603
bp pulse,"34 Windsor Gardens, Melbourne, VIC, 3023",-37.7555,144.741119,1.0789300203
Tesla,"60 Fulton Drive, Melbourne, VIC, 3026",-37.809294,144.781323,1.0780848265
Evie,"20 Mount Derrimut Road, Melbourne, VIC, 3026",-37.784565,144.772413,1.0762410164
AmpCharge,"1 Horsburgh Drive, Melbourne, VIC, 3025",-37.846758,144.809225,1.0747847557
Evie,"475 Fitzgerald Road, Melbourne, VIC, 3020",-37.792922,144.789634,1.0727688074
ChargeFox,"1 Merrijig Drive, Torquay, VIC, 3228",-38.307031,144.321656,1.0717910528
ChargeFox,"115 Civic Parade, Melbourne, VIC, 3018",-37.86367,144.831039,1.0698151588
EVUp,"28-72 Neale Road, Melbourne, VIC, 3023",-37.751271,144.774194,1.0690009594
ChargeFox,"494 Grieve Parade, Melbourne, VIC, 3025",-37.832636,144.827123,1.0677098036
Evie,"2 Walker Street, Torquay, VIC, 3228",-38.331237,144.324983,1.062687397
ChargeFox,"50 Learmonth Street, Queenscliff, VIC, 3225",-38.267948,144.659061,1.0613788366
Exploren,"124-134 Millers Road, Melbourne, VIC, 3025",-37.828003,144.847255,1.0615543127
ChargeFox,"1-15 Banchory Avenue, Melbourne, VIC, 3037",-37.691938,144.749907,1.0614650249
ChargeFox,"134 Millers Road, Melbourne, VIC, 3025",-37.827293,144.847828,1.061322093
AmpCharge,"575 Melton Highway, Melbourne, VIC, 3037",-37.694021,144.755443,1.0607712269
ChargeFox,"145 Furlong Road, Melbourne, VIC, 3021",-37.761797,144.815583,1.0604672432
Tesla,"1 Great Ocean Rd, Torquay, VIC, 3228",-38.339646,144.311534,1.0592619181
ChargeFox,"1 Great Ocean Rd, Torquay, VIC, 3228",-38.340408,144.310669,1.0589680672
ChargeHub,"30 Industry Park Drive, Melbourne, VIC, 3012",-37.81405,144.852591,1.0585733652
Tesla,"399 Melton Highway, Melbourne, VIC, 3038",-37.699167,144.776103,1.057536006
JOLT,"431 Kings Road, Melbourne, VIC, 3038",-37.699351,144.780302,1.0566972494
Evie,"80 Taylors Road, Melbourne, VIC, 3038",-37.726422,144.808207,1.0559848547
Evie,"410 Melton Highway, Melbourne, VIC, 3038",-37.696554,144.782132,1.055744648
Evie,"53 Sunshine Avenue, Melbourne, VIC, 3021",-37.74916,144.830252,1.0549550056
EVUp,"90 Cranwell Street, Melbourne, VIC, 3019",-37.777846,144.856653,1.0531135798
ChargeFox,"31-69 McLister Street, Melbourne, VIC, 3015",-37.831621,144.883234,1.0527791977
Delta Electronics,"20 Willis Street, Winchelsea, VIC, 3241",-38.239645,143.992976,1.050840497
ChargeFox,"1B Willis Street, Winchelsea, VIC, 3241",-38.240421,143.991117,1.0503568649
ChargeFox,"1 Syme Street, Melbourne, VIC, 3016",-37.863119,144.904707,1.0500473976
AmpCharge,"2931 Princes Highway, Winchelsea, VIC, 3241",-38.245721,143.983611,1.0480127335
Evie,"38 Raleigh Street, Melbourne, VIC, 3011",-37.802428,144.894796,1.0474735498
Evie,"61 Napier Street, Melbourne, VIC, 3011",-37.804365,144.900883,1.046376586
Lorbek Luxury Cars,"30 Prohasky Street, Melbourne, VIC, 3207",-37.832052,144.919435,1.0447824001
EVERTY,"West Gate Fwy, Melbourne, VIC, 3207",-37.827995,144.925748,1.0432252884
ChargeFox,"189B South Centre Road, Melbourne, VIC, 3043",-37.704905,144.858019,1.0428335667
ChargeFox,"481 Plummer Street, Melbourne, VIC, 3207",-37.83076,144.930032,1.042571187
ChargeFox,"350 Bridge Street, Melbourne, VIC, 3207",-37.828431,144.934477,1.041560173
ChargeFox,"155 Bertie Street, Melbourne, VIC, 3207",-37.826266,144.935318,1.0412580967
ChargeFox,"3746 Point Nepean Road, Portsea, VIC, 3944",-38.319795,144.714649,1.0409901142
Exploren,"1 Lennon Street, Melbourne, VIC, 3003",-37.800608,144.927389,1.0408694744
Evie,"31 Dudley Street, Melbourne, VIC, 3041",-37.736701,144.892806,1.0408666134
ChargeFox,"72 Altona Street, Melbourne, VIC, 3031",-37.797015,144.92607,1.0408238173
ChargeFox,"106-112 Evans Street, Sunbury, VIC, 3429",-37.581337,144.726621,1.040730238
Evie,"66 The Parade, Melbourne, VIC, 3032",-37.772574,144.915231,1.0406492949
ChargeFox,"31-39 Kensington Road, Leopold, VIC, 3224",-38.18622,144.464413,1.2142950296
ChargeFox,"2-10 Homestead Avenue, Wallington, VIC, 3222",-38.2217,144.536264,1.20766294
Tesla,"71 Bellarine Highway, Geelong, VIC, 3219",-38.170584,144.392387,1.2068061829
ChargeFox,"Peninsula Dr, Drysdale, VIC, 3222",-38.189215,144.554658,1.2059998512
Tesla,"11 Coastal Boulevard, Ocean Grove, VIC, 3226",-38.246668,144.540083,1.2033538818
ChargeFox,"17-21 Palmerston Street, Drysdale, VIC, 3222",-38.174752,144.567191,1.2028881311
ChargeFox,"46-70 Central Boulevard, Geelong, VIC, 3217",-38.231641,144.369055,1.2004648447
Tesla,"6 Bellerine Street, Geelong, VIC, 3220",-38.147286,144.366238,1.1988663673
Tesla,"Myers St & Gheringhap St, Geelong, VIC, 3220",-38.151326,144.35656,1.1972495317
ChargeFox,"10 Western Foreshore Road, Geelong, VIC, 3220",-38.143228,144.361128,1.1970494986
ChargeFox,"17 Brougham Street, Geelong, VIC, 3220",-38.144026,144.357984,1.1964541674
Tesla,"99 Barrabool Road, Geelong, VIC, 3216",-38.16679,144.341445,1.1952009201
EVUp,"99 Barrabool Road, Geelong, VIC, 3216",-38.167049,144.339013,1.194565773
Evie,"95-103 Pakington Street, Geelong, VIC, 3218",-38.136841,144.348358,1.1928366423
Exploren,"25 Banks Rd, Mannerim, VIC, 3222",-38.194443,144.612538,1.1917631626
ChargePoint,"101 Unity Drive, Mount Duneed, VIC, 3217",-38.225341,144.328361,1.1909081936
ChargeFox,"110-120 Unity Dr, Mount Duneed, VIC, 3217",-38.224496,144.32692,1.1905801296
ChargeFox,"Weddell Rd, Geelong, VIC, 3215",-38.129341,144.345324,1.1905741692
ChargeFox,"240 Pioneer Road, Geelong, VIC, 3216",-38.197658,144.320229,1.1902146339
AmpCharge,"173-199 Pioneer Road, Geelong, VIC, 3216",-38.199149,144.316878,1.1891578436
Evie,"179-193 Colac Road, Geelong, VIC, 3216",-38.200663,144.312777,1.1878405809
Tesla,"29 Princes Highway, Geelong, VIC, 3214",-38.096811,144.355746,1.184589982
Evie,"36-46 Province Boulevard, Geelong, VIC, 3216",-38.160661,144.305912,1.184078455
ChargeFox,"1 Kings Way, Geelong, VIC, 3216",-38.19669,144.299274,1.1835255623
Tesla,"470-510 Princes Highway, Geelong, VIC, 3214",-38.065192,144.382451,1.1786295176
ChargeFox,"1 Merrijig Drive, Torquay, VIC, 3228",-38.307031,144.321656,1.1702570915
EVUp,"39-41 Fenwick Street, Portarlington, VIC, 3223",-38.115897,144.652297,1.1698902845
Tesla,"675 Anglesea Road, Freshwater Creek, VIC, 3217",-38.259647,144.276227,1.16885221
ChargeFox,"50 Learmonth Street, Queenscliff, VIC, 3225",-38.267948,144.659061,1.1680014133
Evie,"2 Walker Street, Torquay, VIC, 3228",-38.331237,144.324983,1.1623370647
EVUp,"Blackgate Road, Freshwater Creek, VIC, 3217",-38.276781,144.253739,1.1572628021
Tesla,"1280 Blackgate Road, Freshwater Creek, VIC, 3217",-38.277701,144.252901,1.1567521095
Tesla,"1 Great Ocean Rd, Torquay, VIC, 3228",-38.339646,144.311534,1.155634284
ChargeFox,"1 Great Ocean Rd, Torquay, VIC, 3228",-38.340408,144.310669,1.1551097631
ChargeFox,"3746 Point Nepean Road, Portsea, VIC, 3944",-38.319795,144.714649,1.1351101398
Evie,"860 Melbourne Road, Sorrento, VIC, 3943",-38.338561,144.737043,1.121871233
ChargeHub,"23 Constitution Hill Road, Sorrento, VIC, 3943",-38.339581,144.741711,1.1199880838
ChargeFox,"40 South Rd, Cocoroc, VIC, 3030",-37.95365,144.636585,1.1131358147
Evie,"29 High Street, Bannockburn, VIC, 3331",-38.047336,144.170667,1.1116987467
ChargeFox,"2 Bradfield St, Melbourne, VIC, 3030",-37.911206,144.615243,1.0975692272
ChargeFox,"1 McMillan Street, Anglesea, VIC, 3230",-38.409798,144.184705,1.0940965414
AmpCharge,"71 Perceval Place, Melbourne, VIC, 3024",-37.89597,144.59922,1.0928666592
ChargeFox,"22 Synnot Street, Melbourne, VIC, 3030",-37.901958,144.662341,1.0862982273
EVUp,"2415 Point Nepean Road, Rye, VIC, 3941",-38.370719,144.820535,1.0860726833
Tesla,"14 Nelson Street, Rye, VIC, 3941",-38.371155,144.820937,1.085845232
AmpCharge,"45 Cherry Street, Melbourne, VIC, 3030",-37.899707,144.664971,1.0849641562
bp pulse,"Point Nepean Road, Rye, VIC, 3941",-38.371435,144.827662,1.0837773085
ChargeFox,"45 Princes Highway, Melbourne, VIC, 3030",-37.897095,144.670608,1.0830066204
ChargeFox,"21 Cortland Street, Melbourne, VIC, 3024",-37.876373,144.627052,1.0810500383
EVUp,"445 Gum Flats Road, Wensleydale, VIC, 3241",-38.35946,144.089794,1.0804265738
EVUp,"300 Heaths Road, Melbourne, VIC, 3029",-37.876496,144.676114,1.0743349791
Porsche Smart Mobility,"Browns Rd, Fingal, VIC, 3939",-38.393668,144.844686,1.0737559795
Tesla,"Derrimut Rd & Heaths Rd, Melbourne, VIC, 3029",-37.875247,144.679639,1.0733561516
Exploren,"140 Springs Lane, Fingal, VIC, 3939",-38.408405,144.843329,1.0706698895
ChargeFox,"6 Congo Drive, Melbourne, VIC, 3029",-37.853375,144.64729,1.069704771
Exploren,"1 Tierra Blvd, Melbourne, VIC, 3029",-37.849871,144.636904,1.0696140528
ChargeFox,"59 Jamieson Way, Melbourne, VIC, 3030",-37.896352,144.747798,1.069137454
ChargeFox,"45 Peter Thomson Drive, Fingal, VIC, 3939",-38.405138,144.853464,1.0688675642
Tesla,"Murnong St, Melbourne, VIC, 3030",-37.883863,144.735884,1.0672841072
Delta Electronics,"20 Willis Street, Winchelsea, VIC, 3241",-38.239645,143.992976,1.065946579
ChargeFox,"1B Willis Street, Winchelsea, VIC, 3241",-38.240421,143.991117,1.0653632879
Porsche Smart Mobility,"160 Sandy Road, Fingal, VIC, 3939",-38.418999,144.860488,1.0640827417
EVERTY,"Cranston Ct, Rosebud, VIC, 3939",-38.36806,144.905142,1.0629402399
AmpCharge,"2931 Princes Highway, Winchelsea, VIC, 3241",-38.245721,143.983611,1.0629383326
EVERTY,"18 Great Ocean Road, Aireys Inlet, VIC, 3231",-38.457611,144.10689,1.0616270304
Tesla,"306 Jetty Road, Rosebud, VIC, 3939",-38.380924,144.912545,1.0589799881
Tesla,"123 Central Avenue, Melbourne, VIC, 3028",-37.871721,144.774901,1.0572776794
ChargeFox,"61 Polly Parade, Melbourne, VIC, 3029",-37.825378,144.683081,1.056276083
ChargeFox,"73 Alcock Road, Melbourne, VIC, 3029",-37.828939,144.720734,1.0530102253
Evie,"16-18 Pier Street, Dromana, VIC, 3936",-38.333528,144.965927,1.052696228
ChargeFox,"117 Alcock Road, Melbourne, VIC, 3029",-37.828926,144.724294,1.0525832176
ChargeFox,"4 Everton Road, Melbourne, VIC, 3029",-37.819138,144.721469,1.0502610207
Tesla,"Trent Jones Dr, Cape Schanck, VIC, 3939",-38.461803,144.892685,1.0487715006
Exploren,"46 Fitzgerald Road, Melbourne, VIC, 3026",-37.843402,144.782836,1.0488874912
ChargeFox,"Trent Jones Dr, Cape Schanck, VIC, 3939",-38.462106,144.893743,1.0485265255
EVUp,"11 Dalkeith Drive, Dromana, VIC, 3936",-38.334671,144.985056,1.0482970476
ChargeFox,"115 Civic Parade, Melbourne, VIC, 3018",-37.86367,144.831039,1.0467621088
EVUp,"133 Nepean Highway, Dromana, VIC, 3936",-38.330475,144.996107,1.0463423729
AmpCharge,"1 Horsburgh Drive, Melbourne, VIC, 3025",-37.846758,144.809225,1.0461359024
AmpCharge,"354A Robinsons Road, Melbourne, VIC, 3026",-37.805132,144.752026,1.043536067
EVUp,"392 Boundary Road, Melbourne, VIC, 3026",-37.811446,144.767015,1.0433820486
Evie,"42 Waterloo Place, Mornington, VIC, 3931",-38.224212,145.039703,1.0428284407
Tesla,"88 Craigie Road, Mount Martha, VIC, 3934",-38.256499,145.037711,1.0423535109
Porsche,"Harrisons Road, Dromana, VIC, 3936",-38.335797,145.018779,1.0414334536
Tesla,"60 Fulton Drive, Melbourne, VIC, 3026",-37.809294,144.781323,1.0413918495
ChargeFox,"494 Grieve Parade, Melbourne, VIC, 3025",-37.832636,144.827123,1.0409536362
Tesla,"1333 Mornington Flinders Road, Main Ridge, VIC, 3928",-38.394317,144.994243,1.0403935909
Tesla,"Mornington VIC, Mornington, VIC, 3931",-38.234305,145.051085,1.0403935909
ChargeFox,"160 Clara Avenue, Melbourne, VIC, 3029",-37.765344,144.69096,1.0398454666
EVUp,"65 Watt Road, Mornington, VIC, 3931",-38.231717,145.056379,1.0394538641
Evie,"12 Wallace Street, Meredith, VIC, 3333",-37.844323,144.076807,1.0390231609
EVUp,"1132 Nepean Highway, Mornington, VIC, 3931",-38.220694,145.061207,1.0387524366
EVUp,"120 Arthurs Seat Road, Red Hill, VIC, 3937",-38.372078,145.018461,1.0384521484
Tesla,"120 Arthurs Seat Road, Red Hill, VIC, 3937",-38.372182,145.018679,1.0384068489
Exploren,"124-134 Millers Road, Melbourne, VIC, 3025",-37.828003,144.847255,1.0377700329
ChargeFox,"134 Millers Road, Melbourne, VIC, 3025",-37.827293,144.847828,1.0375822783
Evie,"475 Fitzgerald Road, Melbourne, VIC, 3020",-37.792922,144.789634,1.0373082161
Evie,"20 Mount Derrimut Road, Melbourne, VIC, 3026",-37.784565,144.772413,1.0372815132
ChargeFox,"1 Syme Street, Melbourne, VIC, 3016",-37.863119,144.904707,1.0367121696
Evie,"201 Exford Road, Weir Views, VIC, 3338",-37.722813,144.572248,1.0363742113
Tesla,"71 Bellarine Highway, Geelong, VIC, 3219",-38.170584,144.392387,1.2135003805
ChargeFox,"31-39 Kensington Road, Leopold, VIC, 3224",-38.18622,144.464413,1.2117916346
Tesla,"6 Bellerine Street, Geelong, VIC, 3220",-38.147286,144.366238,1.209397316
Tesla,"Myers St & Gheringhap St, Geelong, VIC, 3220",-38.151326,144.35656,1.2086164951
ChargeFox,"10 Western Foreshore Road, Geelong, VIC, 3220",-38.143228,144.361128,1.2082598209
ChargeFox,"17 Brougham Street, Geelong, VIC, 3220",-38.144026,144.357984,1.2079534531
Tesla,"99 Barrabool Road, Geelong, VIC, 3216",-38.16679,144.341445,1.2074497938
EVUp,"99 Barrabool Road, Geelong, VIC, 3216",-38.167049,144.339013,1.207039237
ChargeFox,"46-70 Central Boulevard, Geelong, VIC, 3217",-38.231641,144.369055,1.2067459822
Evie,"95-103 Pakington Street, Geelong, VIC, 3218",-38.136841,144.348358,1.2055386305
ChargeFox,"Weddell Rd, Geelong, VIC, 3215",-38.129341,144.345324,1.2038064003
ChargeFox,"240 Pioneer Road, Geelong, VIC, 3216",-38.197658,144.320229,1.2030910254
AmpCharge,"173-199 Pioneer Road, Geelong, VIC, 3216",-38.199149,144.316878,1.2022646666
ChargePoint,"101 Unity Drive, Mount Duneed, VIC, 3217",-38.225341,144.328361,1.2016452551
ChargeFox,"110-120 Unity Dr, Mount Duneed, VIC, 3217",-38.224496,144.32692,1.2014970779
Evie,"179-193 Colac Road, Geelong, VIC, 3216",-38.200663,144.312777,1.2012373209
Evie,"36-46 Province Boulevard, Geelong, VIC, 3216",-38.160661,144.305912,1.1997447014
ChargeFox,"1 Kings Way, Geelong, VIC, 3216",-38.19669,144.299274,1.1982462406
Tesla,"29 Princes Highway, Geelong, VIC, 3214",-38.096811,144.355746,1.1976978779
ChargeFox,"2-10 Homestead Avenue, Wallington, VIC, 3222",-38.2217,144.536264,1.1956427097
ChargeFox,"Peninsula Dr, Drysdale, VIC, 3222",-38.189215,144.554658,1.1935356855
Tesla,"11 Coastal Boulevard, Ocean Grove, VIC, 3226",-38.246668,144.540083,1.1901164055
ChargeFox,"17-21 Palmerston Street, Drysdale, VIC, 3222",-38.174752,144.567191,1.1899284124
Tesla,"470-510 Princes Highway, Geelong, VIC, 3214",-38.065192,144.382451,1.1898388863
Tesla,"675 Anglesea Road, Freshwater Creek, VIC, 3217",-38.259647,144.276227,1.1820349693
ChargeFox,"1 Merrijig Drive, Torquay, VIC, 3228",-38.307031,144.321656,1.1771272421
Exploren,"25 Banks Rd, Mannerim, VIC, 3222",-38.194443,144.612538,1.1743599176
EVUp,"Blackgate Road, Freshwater Creek, VIC, 3217",-38.276781,144.253739,1.1709114313
Tesla,"1280 Blackgate Road, Freshwater Creek, VIC, 3217",-38.277701,144.252901,1.1703957319
Evie,"2 Walker Street, Torquay, VIC, 3228",-38.331237,144.324983,1.1676433086
Tesla,"1 Great Ocean Rd, Torquay, VIC, 3228",-38.339646,144.311534,1.1615824699
ChargeFox,"1 Great Ocean Rd, Torquay, VIC, 3228",-38.340408,144.310669,1.1610846519
EVUp,"39-41 Fenwick Street, Portarlington, VIC, 3223",-38.115897,144.652297,1.1539649963
ChargeFox,"50 Learmonth Street, Queenscliff, VIC, 3225",-38.267948,144.659061,1.1466683149
Evie,"29 High Street, Bannockburn, VIC, 3331",-38.047336,144.170667,1.1330603361
ChargeFox,"3746 Point Nepean Road, Portsea, VIC, 3944",-38.319795,144.714649,1.1135624647
ChargeFox,"40 South Rd, Cocoroc, VIC, 3030",-37.95365,144.636585,1.1074519157
ChargeFox,"1 McMillan Street, Anglesea, VIC, 3230",-38.409798,144.184705,1.1025767326
Evie,"860 Melbourne Road, Sorrento, VIC, 3943",-38.338561,144.737043,1.1010450125
ChargeHub,"23 Constitution Hill Road, Sorrento, VIC, 3943",-38.339581,144.741711,1.0992561579
ChargeFox,"2 Bradfield St, Melbourne, VIC, 3030",-37.911206,144.615243,1.0946269035
EVUp,"445 Gum Flats Road, Wensleydale, VIC, 3241",-38.35946,144.089794,1.0928069353
AmpCharge,"71 Perceval Place, Melbourne, VIC, 3024",-37.89597,144.59922,1.0911186934
ChargeFox,"22 Synnot Street, Melbourne, VIC, 3030",-37.901958,144.662341,1.0819321871
Delta Electronics,"20 Willis Street, Winchelsea, VIC, 3241",-38.239645,143.992976,1.0814192295
ChargeFox,"1B Willis Street, Winchelsea, VIC, 3241",-38.240421,143.991117,1.0807307959
AmpCharge,"45 Cherry Street, Melbourne, VIC, 3030",-37.899707,144.664971,1.0806071758
ChargeFox,"21 Cortland Street, Melbourne, VIC, 3024",-37.876373,144.627052,1.0787723064
ChargeFox,"45 Princes Highway, Melbourne, VIC, 3030",-37.897095,144.670608,1.0785868168
AmpCharge,"2931 Princes Highway, Winchelsea, VIC, 3241",-38.245721,143.983611,1.0778131485
EVUp,"300 Heaths Road, Melbourne, VIC, 3029",-37.876496,144.676114,1.0705559254
Tesla,"Derrimut Rd & Heaths Rd, Melbourne, VIC, 3029",-37.875247,144.679639,1.0695339441
EVUp,"2415 Point Nepean Road, Rye, VIC, 3941",-38.370719,144.820535,1.0686998367
EVERTY,"18 Great Ocean Road, Aireys Inlet, VIC, 3231",-38.457611,144.10689,1.0686599016
Tesla,"14 Nelson Street, Rye, VIC, 3941",-38.371155,144.820937,1.0685063601
Exploren,"1 Tierra Blvd, Melbourne, VIC, 3029",-37.849871,144.636904,1.0677461624
ChargeFox,"6 Congo Drive, Melbourne, VIC, 3029",-37.853375,144.64729,1.0674456358
bp pulse,"Point Nepean Road, Rye, VIC, 3941",-38.371435,144.827662,1.0667023659
ChargeFox,"59 Jamieson Way, Melbourne, VIC, 3030",-37.896352,144.747798,1.0632020235
Tesla,"Murnong St, Melbourne, VIC, 3030",-37.883863,144.735884,1.0620419979
Porsche Smart Mobility,"Browns Rd, Fingal, VIC, 3939",-38.393668,144.844686,1.0583440065
Exploren,"140 Springs Lane, Fingal, VIC, 3939",-38.408405,144.843329,1.0559067726
ChargeFox,"45 Peter Thomson Drive, Fingal, VIC, 3939",-38.405138,144.853464,1.0543371439
ChargeFox,"61 Polly Parade, Melbourne, VIC, 3029",-37.825378,144.683081,1.0539357662
Tesla,"123 Central Avenue, Melbourne, VIC, 3028",-37.871721,144.774901,1.0521678925
Porsche Smart Mobility,"160 Sandy Road, Fingal, VIC, 3939",-38.418999,144.860488,1.0504850149
ChargeFox,"73 Alcock Road, Melbourne, VIC, 3029",-37.828939,144.720734,1.0499556065
ChargeFox,"117 Alcock Road, Melbourne, VIC, 3029",-37.828926,144.724294,1.0494816303
EVERTY,"Cranston Ct, Rosebud, VIC, 3939",-38.36806,144.905142,1.0491139889
Evie,"12 Wallace Street, Meredith, VIC, 3333",-37.844323,144.076807,1.0484191179
ChargeFox,"4 Everton Road, Melbourne, VIC, 3029",-37.819138,144.721469,1.0474797487
Tesla,"306 Jetty Road, Rosebud, VIC, 3939",-38.380924,144.912545,1.0459733009
Exploren,"46 Fitzgerald Road, Melbourne, VIC, 3026",-37.843402,144.782836,1.0447951555
ChargeFox,"115 Civic Parade, Melbourne, VIC, 3018",-37.86367,144.831039,1.0418907404
AmpCharge,"1 Horsburgh Drive, Melbourne, VIC, 3025",-37.846758,144.809225,1.0418550968
Evie,"16-18 Pier Street, Dromana, VIC, 3936",-38.333528,144.965927,1.0408427715
AmpCharge,"354A Robinsons Road, Melbourne, VIC, 3026",-37.805132,144.752026,1.0408177376
EVUp,"392 Boundary Road, Melbourne, VIC, 3026",-37.811446,144.767015,1.0403808355
ChargeFox,"160 Clara Avenue, Melbourne, VIC, 3029",-37.765344,144.69096,1.0386346579
Tesla,"Trent Jones Dr, Cape Schanck, VIC, 3939",-38.461803,144.892685,1.0383844376
ChargeFox,"Trent Jones Dr, Cape Schanck, VIC, 3939",-38.462106,144.893743,1.0381906033
Tesla,"60 Fulton Drive, Melbourne, VIC, 3026",-37.809294,144.781323,1.0383708477
EVUp,"11 Dalkeith Drive, Dromana, VIC, 3936",-38.334671,144.985056,1.0374282598
Evie,"201 Exford Road, Weir Views, VIC, 3338",-37.722813,144.572248,1.0372653008
ChargeFox,"494 Grieve Parade, Melbourne, VIC, 3025",-37.832636,144.827123,1.0371416807
EVUp,"133 Nepean Highway, Dromana, VIC, 3936",-38.330475,144.996107,1.0359264612
Evie,"20 Mount Derrimut Road, Melbourne, VIC, 3026",-37.784565,144.772413,1.0349395275
Evie,"475 Fitzgerald Road, Melbourne, VIC, 3020",-37.792922,144.789634,1.0346852541
ChargeFox,"Bridge Road, Cobblebank, VIC, 3338",-37.715307,144.599737,1.0344625711
Exploren,"124-134 Millers Road, Melbourne, VIC, 3025",-37.828003,144.847255,1.0341373682
ChargeFox,"134 Millers Road, Melbourne, VIC, 3025",-37.827293,144.847828,1.0339723825
Evie,"42 Waterloo Place, Mornington, VIC, 3931",-38.224212,145.039703,1.033475399
Tesla,"88 Craigie Road, Mount Martha, VIC, 3934",-38.256499,145.037711,1.0330049992
Exploren,"1145 Western Hwy, Melbourne, VIC, 3023",-37.757631,144.741023,1.0331237316
bp pulse,"34 Windsor Gardens, Melbourne, VIC, 3023",-37.7555,144.741119,1.032764554
Porsche,"Harrisons Road, Dromana, VIC, 3936",-38.335797,145.018779,1.0322070122
ChargeFox,"1 Syme Street, Melbourne, VIC, 3016",-37.863119,144.904707,1.0323461294
ChargeFox,"15 Mountjoy Parade, Lorne, VIC, 3232",-38.536433,143.974842,1.032079339
Tesla,"Mornington VIC, Mornington, VIC, 3931",-38.234305,145.051085,1.0315984488
ChargeHub,"30 Industry Park Drive, Melbourne, VIC, 3012",-37.81405,144.852591,1.0316402912
