Postcode,State,Fuel Type, 31-Jan-2021 , 31-Jan-2022 , 31-Jan-2023 , 31-Jan-2024 , 31-Jan-2025 
5640,SA,ICE,1104,1136,1189,1193,1234
5641,SA,Hybrid/PHEV,3,6,7,11,18
5641,SA,ICE,1062,1075,1098,1118,1106
5642,SA,Hybrid/PHEV,0,3,0,3,3
5642,SA,ICE,280,295,299,305,300
5650,SA,Hybrid/PHEV,0,0,0,0,0
5650,SA,ICE,170,189,201,201,206
5651,SA,ICE,168,154,160,153,140
5652,SA,Hybrid/PHEV,0,0,3,6,8
5652,SA,ICE,738,731,766,792,784
5653,SA,ICE,97,97,97,97,95
5654,SA,Hybrid/PHEV,0,3,3,0,0
5654,SA,ICE,247,251,254,262,278
5655,SA,ICE,112,126,115,128,119
5660,SA,Hybrid/PHEV,0,3,0,0,3
5660,SA,ICE,43,43,47,52,47
5661,SA,Hybrid/PHEV,0,3,0,0,0
5661,SA,ICE,163,164,168,162,161
5670,SA,Hybrid/PHEV,0,0,3,3,6
5670,SA,ICE,505,488,494,508,551
5671,SA,ICE,236,221,239,264,259
5680,SA,BEV,0,0,3,3,0
5680,SA,Hybrid/PHEV,8,9,12,16,23
5680,SA,ICE,2266,2312,2412,2483,2540
5690,SA,BEV,0,0,0,0,3
5690,SA,Hybrid/PHEV,14,19,24,36,53
5690,SA,ICE,3333,3307,3337,3471,3382
5700,SA,BEV,0,0,3,10,21
5700,SA,Hybrid/PHEV,93,123,160,186,291
5700,SA,ICE,8432,8640,8750,8862,8940
5701,SA,ICE,169,165,158,150,115
5710,SA,BEV,0,0,0,0,4
5710,SA,Hybrid/PHEV,13,19,22,26,40
5710,SA,ICE,1890,1924,1923,1963,1957
5713,SA,ICE,19,23,50,47,44
5715,SA,ICE,18,13,20,22,20
5717,SA,ICE,3,6,15,20,26
5719,SA,ICE,93,84,80,85,86
5720,SA,BEV,0,0,0,0,3
5720,SA,Hybrid/PHEV,0,3,0,0,0
5720,SA,ICE,187,174,191,194,181
5722,SA,Hybrid/PHEV,0,0,0,0,0
5722,SA,ICE,424,411,407,434,437
5723,SA,BEV,0,0,0,0,0
5723,SA,Hybrid/PHEV,7,4,6,7,13
5723,SA,ICE,1597,1559,1581,1573,1601
5724,SA,Hybrid/PHEV,0,0,0,0,0
5724,SA,ICE,399,346,293,290,278
5725,SA,BEV,0,0,3,3,0
5725,SA,Hybrid/PHEV,21,20,29,29,38
5725,SA,ICE,3824,3745,3847,3965,3882
5730,SA,Hybrid/PHEV,0,0,3,3,3
5730,SA,ICE,129,116,122,128,130
5731,SA,Hybrid/PHEV,3,0,3,0,3
5731,SA,ICE,623,605,635,676,613
5732,SA,ICE,187,173,184,189,197
5733,SA,ICE,203,188,189,186,188
5734,SA,ICE,80,79,70,66,83
5950,OTHER,BEV,4,12,39,150,228
5950,OTHER,Hybrid/PHEV,179,515,802,848,875
5950,OTHER,ICE,2195,2800,3671,4155,3536
6000,WA,BEV,33,52,86,203,339
6000,WA,Hybrid/PHEV,480,543,630,884,1338
6000,WA,ICE,18545,17438,18850,22062,22514
6003,WA,BEV,0,9,19,40,63
6003,WA,Hybrid/PHEV,58,92,127,174,205
6003,WA,ICE,2998,2933,3016,3168,3313
6004,WA,BEV,13,51,104,173,204
6004,WA,Hybrid/PHEV,264,377,590,787,958
6004,WA,ICE,11665,11718,11990,12180,11609
6005,WA,BEV,23,35,65,133,232
6005,WA,Hybrid/PHEV,201,267,328,465,705
6005,WA,ICE,6530,7795,8112,8357,8743
6006,WA,BEV,5,20,42,94,149
6006,WA,Hybrid/PHEV,109,150,178,201,259
6006,WA,ICE,6140,6271,6334,6364,6275
6007,WA,BEV,24,42,81,139,194
6007,WA,Hybrid/PHEV,159,216,322,394,469
6007,WA,ICE,6422,6339,6680,6665,6667
6008,WA,BEV,37,73,132,278,404
6008,WA,Hybrid/PHEV,220,325,437,593,687
6008,WA,ICE,12175,12205,12613,13154,12889
6009,WA,BEV,59,118,212,380,552
6009,WA,Hybrid/PHEV,248,308,389,456,626
6009,WA,ICE,12558,12522,12496,12499,12401
6010,WA,BEV,31,89,166,314,457
6010,WA,Hybrid/PHEV,222,308,370,488,697
6010,WA,ICE,12824,12948,13026,13069,13205
6011,WA,BEV,37,73,117,194,266
6011,WA,Hybrid/PHEV,129,165,206,256,338
6011,WA,ICE,7618,7629,7624,7596,7541
6012,WA,BEV,11,41,81,142,188
6012,WA,Hybrid/PHEV,112,141,163,202,253
6012,WA,ICE,6355,6520,6549,6631,6611
6014,WA,BEV,30,75,135,296,460
6014,WA,Hybrid/PHEV,170,249,319,479,718
6014,WA,ICE,14880,15141,15700,15767,15590
6015,WA,BEV,18,51,83,133,205
6015,WA,Hybrid/PHEV,96,110,138,180,249
6015,WA,ICE,5482,5456,5468,5476,5406
6016,WA,BEV,4,21,53,116,192
6016,WA,Hybrid/PHEV,84,126,181,214,326
6016,WA,ICE,6855,6885,7035,7104,6969
6017,WA,BEV,16,52,98,239,424
6017,WA,Hybrid/PHEV,217,357,535,848,1413
6017,WA,ICE,13387,13656,14671,15433,15655
6018,WA,BEV,33,81,195,434,716
6018,WA,Hybrid/PHEV,322,425,585,778,1176
6018,WA,ICE,28805,29079,29288,29888,30008
6019,WA,BEV,12,47,86,203,350
6019,WA,Hybrid/PHEV,150,238,287,370,572
6019,WA,ICE,16948,16954,17131,17489,17773
6020,WA,BEV,21,53,132,267,395
6020,WA,Hybrid/PHEV,181,253,313,424,645
6020,WA,ICE,17388,17435,17425,17318,17238
6021,WA,BEV,13,43,89,209,319
6021,WA,Hybrid/PHEV,453,571,701,838,1012
6021,WA,ICE,19206,18943,19189,19348,19205
6022,WA,BEV,4,5,8,20,44
6022,WA,Hybrid/PHEV,26,39,46,74,115
6022,WA,ICE,3946,3923,4001,4064,4041
6023,WA,BEV,9,21,47,122,195
6023,WA,Hybrid/PHEV,105,157,199,264,391
6023,WA,ICE,11588,11724,11645,11853,11809
6024,WA,BEV,4,15,32,65,113
6024,WA,Hybrid/PHEV,74,101,128,178,268
6024,WA,ICE,10219,10244,10363,10446,10605
6025,WA,BEV,16,38,95,194,332
6025,WA,Hybrid/PHEV,196,300,372,466,728
6025,WA,ICE,23774,23968,24287,24610,24865
6026,WA,BEV,4,19,43,129,225
6026,WA,Hybrid/PHEV,130,184,243,329,528
6026,WA,ICE,17200,17505,17319,17367,17445
6027,WA,BEV,20,46,101,239,405
6027,WA,Hybrid/PHEV,274,378,454,587,894
6027,WA,ICE,32960,33195,33178,33727,34439
6028,WA,BEV,6,31,56,144,267
6028,WA,Hybrid/PHEV,131,194,278,374,576
6028,WA,ICE,17421,17711,17982,18123,18165
6029,WA,BEV,3,8,19,43,53
6029,WA,Hybrid/PHEV,39,51,59,74,87
6029,WA,ICE,2332,2326,2291,2260,2294
6030,WA,BEV,12,31,63,160,271
6030,WA,Hybrid/PHEV,174,272,337,477,703
6030,WA,ICE,28340,28980,29228,29845,30475
6031,WA,BEV,3,7,16,57,111
6031,WA,Hybrid/PHEV,79,103,142,199,346
6031,WA,ICE,12339,12708,13178,13720,14126
6032,WA,BEV,0,3,3,0,3
6032,WA,Hybrid/PHEV,0,3,3,0,3
6032,WA,ICE,221,217,231,271,261
6033,WA,BEV,0,0,0,3,3
6033,WA,Hybrid/PHEV,0,0,3,6,11
6033,WA,ICE,559,556,580,583,601
6034,WA,BEV,0,3,3,14,33
6034,WA,Hybrid/PHEV,21,32,53,66,123
6034,WA,ICE,2116,2374,2667,3091,3944
6035,WA,BEV,0,5,10,39,70
6035,WA,Hybrid/PHEV,46,69,89,127,207
6035,WA,ICE,7157,7296,7626,8182,8772
6036,WA,BEV,0,12,30,63,125
6036,WA,Hybrid/PHEV,83,107,148,188,298
6036,WA,ICE,10700,11105,11460,11843,12388
6037,WA,BEV,3,0,4,16,29
6037,WA,Hybrid/PHEV,16,21,26,39,65
6037,WA,ICE,2878,3030,3192,3410,3656
6038,WA,BEV,3,7,16,51,110
6038,WA,Hybrid/PHEV,53,68,108,166,243
6038,WA,ICE,5828,6359,6943,7565,8364
6041,WA,BEV,0,0,3,4,7
6041,WA,Hybrid/PHEV,7,11,17,20,29
6041,WA,ICE,1634,1685,1733,1798,1853
6042,WA,BEV,0,0,0,0,0
6042,WA,ICE,81,96,109,115,121
6043,WA,Hybrid/PHEV,3,0,0,3,4
6043,WA,ICE,308,336,340,345,374
6044,WA,BEV,0,3,3,3,6
6044,WA,Hybrid/PHEV,3,6,7,13,19
6044,WA,ICE,1412,1453,1471,1487,1560
6050,WA,BEV,29,59,115,218,315
6050,WA,Hybrid/PHEV,137,182,229,288,414
6050,WA,ICE,10649,10713,10704,10837,10861
6051,WA,BEV,13,22,40,99,173
6051,WA,Hybrid/PHEV,133,169,208,286,434
6051,WA,ICE,10002,9542,10421,10667,10935
6052,WA,BEV,7,17,43,99,178
6052,WA,Hybrid/PHEV,79,98,136,198,308
6052,WA,ICE,7745,7954,8113,8246,8420
6053,WA,BEV,6,27,65,133,234
6053,WA,Hybrid/PHEV,139,266,321,512,728
6053,WA,ICE,12018,12226,12441,12971,13152
6054,WA,BEV,13,27,65,110,199
6054,WA,Hybrid/PHEV,220,272,302,410,618
6054,WA,ICE,17702,18052,18569,19095,19133
6055,WA,BEV,12,37,89,221,376
6055,WA,Hybrid/PHEV,222,346,495,727,1295
6055,WA,ICE,22185,23876,25459,27284,29090
6056,WA,BEV,17,47,92,181,299
6056,WA,Hybrid/PHEV,309,404,520,704,1061
6056,WA,ICE,34277,35078,35623,36426,37327
6057,WA,BEV,4,12,26,57,94
6057,WA,Hybrid/PHEV,96,125,156,191,299
6057,WA,ICE,13435,13587,14105,14155,14295
6058,WA,BEV,7,12,20,40,74
6058,WA,Hybrid/PHEV,68,92,137,192,253
6058,WA,ICE,10586,10805,11160,11594,11810
6059,WA,BEV,9,25,66,145,265
6059,WA,Hybrid/PHEV,219,271,345,560,854
6059,WA,ICE,17483,17561,17892,18198,18265
6060,WA,BEV,8,21,51,135,237
6060,WA,Hybrid/PHEV,179,236,320,466,742
6060,WA,ICE,16790,16805,17395,18035,18061
6061,WA,BEV,8,14,48,137,243
6061,WA,Hybrid/PHEV,373,468,530,765,1143
6061,WA,ICE,26295,26448,26966,28244,28700
6062,WA,BEV,13,31,65,168,277
6062,WA,Hybrid/PHEV,274,377,481,668,1037
6062,WA,ICE,25367,25807,26091,27116,27179
6063,WA,BEV,0,4,22,58,103
6063,WA,Hybrid/PHEV,98,107,148,231,366
6063,WA,ICE,10371,10702,10917,11250,11713
6064,WA,BEV,5,10,20,58,119
6064,WA,Hybrid/PHEV,215,292,375,409,648
6064,WA,ICE,21638,21765,21889,22460,22895
6065,WA,BEV,28,78,181,413,784
6065,WA,Hybrid/PHEV,534,723,967,1444,2097
6065,WA,ICE,56156,57789,58516,60329,60881
6066,WA,BEV,8,14,29,66,94
6066,WA,Hybrid/PHEV,124,153,189,270,382
6066,WA,ICE,13748,13791,13782,14012,14073
6067,WA,ICE,4,10,5,7,10
6068,WA,Hybrid/PHEV,0,0,0,0,6
6068,WA,ICE,66,71,32,32,32
6069,WA,BEV,12,40,94,208,387
6069,WA,Hybrid/PHEV,259,366,484,668,1081
6069,WA,ICE,30339,31391,32598,33850,35263
6070,WA,BEV,4,16,24,52,93
6070,WA,Hybrid/PHEV,30,36,44,66,101
6070,WA,ICE,3072,3097,3154,3131,3146
6071,WA,BEV,5,12,27,37,54
6071,WA,Hybrid/PHEV,32,37,42,51,64
6071,WA,ICE,3147,3197,3243,3247,3287
6072,WA,BEV,0,0,3,6,7
6072,WA,Hybrid/PHEV,6,10,12,19,27
6072,WA,ICE,793,797,822,836,828
6073,WA,BEV,0,3,7,18,35
6073,WA,Hybrid/PHEV,22,27,42,58,66
6073,WA,ICE,2971,2973,2982,3004,3060
6074,WA,BEV,0,3,3,6,8
6074,WA,Hybrid/PHEV,6,7,11,16,23
6074,WA,ICE,937,943,974,1013,1001
6076,WA,BEV,25,34,72,162,279
6076,WA,Hybrid/PHEV,223,296,351,473,669
6076,WA,ICE,19209,19219,19256,19504,19704
6077,WA,BEV,3,3,7,19,33
6077,WA,Hybrid/PHEV,16,25,33,30,56
6077,WA,ICE,1897,2094,2217,2276,2319
6078,WA,BEV,0,0,3,3,8
6078,WA,Hybrid/PHEV,5,6,7,16,18
6078,WA,ICE,915,954,952,957,961
6079,WA,ICE,34,46,47,44,38
6081,WA,BEV,3,3,15,30,57
6081,WA,Hybrid/PHEV,34,42,52,66,108
6081,WA,ICE,4478,4536,4603,4699,4796
6082,WA,BEV,0,3,6,15,22
6082,WA,Hybrid/PHEV,15,27,28,42,56
6082,WA,ICE,3003,3070,3068,3178,3259
6083,WA,BEV,3,5,12,24,44
6083,WA,Hybrid/PHEV,18,29,33,38,58
6083,WA,ICE,3819,3884,3977,4141,4182
6084,WA,BEV,0,6,12,28,55
6084,WA,Hybrid/PHEV,26,43,76,107,162
6084,WA,ICE,8117,8530,8872,9345,9973
6090,WA,BEV,5,21,38,78,96
6090,WA,Hybrid/PHEV,50,64,110,181,317
6090,WA,ICE,4631,4953,5407,5757,6116
6100,WA,BEV,11,27,89,179,299
6100,WA,Hybrid/PHEV,441,601,639,715,935
6100,WA,ICE,12868,13525,13940,14289,14382
6101,WA,BEV,10,20,45,121,227
6101,WA,Hybrid/PHEV,164,221,265,406,605
6101,WA,ICE,11667,11832,12010,12333,12424
6102,WA,BEV,31,51,76,144,168
6102,WA,Hybrid/PHEV,151,207,235,381,504
6102,WA,ICE,10608,11037,11808,12216,12264
6103,WA,BEV,3,9,28,63,108
6103,WA,Hybrid/PHEV,111,128,169,276,431
6103,WA,ICE,7236,7532,7777,8041,8208
6104,WA,BEV,7,18,63,109,180
6104,WA,Hybrid/PHEV,291,465,469,467,697
6104,WA,ICE,16233,16289,16412,16375,16063
6105,WA,BEV,36,53,78,254,306
6105,WA,Hybrid/PHEV,526,928,1592,2075,2793
6105,WA,ICE,21409,23203,26379,28693,28590
6106,WA,BEV,8,7,12,41,55
6106,WA,Hybrid/PHEV,303,457,652,715,1123
6106,WA,ICE,8587,9546,10025,9963,9823
6107,WA,BEV,16,42,89,224,397
6107,WA,Hybrid/PHEV,542,634,762,1250,2017
6107,WA,ICE,34474,35287,36250,38497,39074
6108,WA,BEV,3,5,22,57,104
6108,WA,Hybrid/PHEV,140,185,222,336,573
6108,WA,ICE,16601,16674,17047,17416,17527
6109,WA,BEV,5,7,30,50,86
6109,WA,Hybrid/PHEV,193,233,324,425,640
6109,WA,ICE,12033,12833,13105,13931,14158
6110,WA,BEV,5,32,69,178,296
6110,WA,Hybrid/PHEV,255,337,457,672,1106
6110,WA,ICE,30466,31143,31797,32810,33959
6111,WA,BEV,18,22,42,92,172
6111,WA,Hybrid/PHEV,143,186,237,344,488
6111,WA,ICE,18978,19148,19382,19686,20354
6112,WA,BEV,17,48,139,381,683
6112,WA,Hybrid/PHEV,424,587,851,1216,2003
6112,WA,ICE,46773,48229,50183,52712,54768
6121,WA,BEV,0,3,3,11,21
6121,WA,Hybrid/PHEV,12,18,26,36,64
6121,WA,ICE,3193,3284,3372,3450,3519
6122,WA,BEV,4,12,26,61,112
6122,WA,Hybrid/PHEV,104,142,185,260,432
6122,WA,ICE,15536,16205,17008,18048,18887
6123,WA,BEV,0,0,0,9,11
6123,WA,Hybrid/PHEV,5,7,12,22,40
6123,WA,ICE,1936,2040,2081,2127,2231
6124,WA,BEV,0,0,6,6,9
6124,WA,Hybrid/PHEV,7,9,13,16,27
6124,WA,ICE,1124,1135,1133,1136,1160
6125,WA,BEV,0,0,5,14,23
6125,WA,Hybrid/PHEV,12,13,26,27,40
6125,WA,ICE,3270,3389,3506,3649,3736
6126,WA,BEV,0,0,3,0,0
6126,WA,Hybrid/PHEV,3,0,0,0,3
6126,WA,ICE,255,234,242,264,287
6147,WA,BEV,8,13,21,54,105
6147,WA,Hybrid/PHEV,107,132,184,263,416
6147,WA,ICE,10640,10631,10733,11160,11287
6148,WA,BEV,11,33,79,196,331
6148,WA,Hybrid/PHEV,233,274,322,419,656
6148,WA,ICE,12904,13008,13203,13331,13490
6149,WA,BEV,11,33,67,181,305
6149,WA,Hybrid/PHEV,182,229,307,390,582
6149,WA,ICE,13800,13727,13702,13715,13592
6150,WA,BEV,13,31,71,146,252
6150,WA,Hybrid/PHEV,133,178,218,291,432
6150,WA,ICE,9377,9318,9309,9357,9259
6151,WA,BEV,24,52,89,199,313
6151,WA,Hybrid/PHEV,156,204,265,372,547
6151,WA,ICE,13468,13296,13482,13793,13916
6152,WA,BEV,31,72,136,289,451
6152,WA,Hybrid/PHEV,219,314,399,563,787
6152,WA,ICE,17171,17422,17645,17881,17795
6153,WA,BEV,26,81,187,379,577
6153,WA,Hybrid/PHEV,269,352,419,555,825
6153,WA,ICE,16224,16526,16314,16608,16714
6154,WA,BEV,13,25,52,125,212
6154,WA,Hybrid/PHEV,119,170,225,341,476
6154,WA,ICE,8660,8630,8678,8888,9443
6155,WA,BEV,29,77,184,451,776
6155,WA,Hybrid/PHEV,623,853,1015,1388,2160
6155,WA,ICE,39819,40419,40980,41922,41790
6156,WA,BEV,15,39,91,232,300
6156,WA,Hybrid/PHEV,125,164,238,312,566
6156,WA,ICE,14017,14470,14242,14684,14537
6157,WA,BEV,7,16,33,102,152
6157,WA,Hybrid/PHEV,93,122,152,202,353
6157,WA,ICE,10209,10348,10312,10464,10517
6158,WA,BEV,13,22,40,92,152
6158,WA,Hybrid/PHEV,76,86,121,159,211
6158,WA,ICE,5557,5631,5680,5751,5739
6159,WA,BEV,5,17,29,58,84
6159,WA,Hybrid/PHEV,38,58,79,94,131
6159,WA,ICE,3017,3128,3196,3242,3155
6160,WA,BEV,11,24,55,100,176
6160,WA,Hybrid/PHEV,102,148,190,231,384
6160,WA,ICE,7096,7354,7442,7743,8263
6161,WA,Hybrid/PHEV,0,0,3,0,0
6161,WA,ICE,26,29,25,31,39
6162,WA,BEV,16,38,70,124,203
6162,WA,Hybrid/PHEV,97,153,181,238,307
6162,WA,ICE,8531,8666,8585,8870,8912
6163,WA,BEV,27,73,135,334,599
6163,WA,Hybrid/PHEV,358,480,647,862,1351
6163,WA,ICE,43534,44537,45470,47245,48802
6164,WA,BEV,26,73,159,455,838
6164,WA,Hybrid/PHEV,421,631,849,1027,1737
6164,WA,ICE,49546,51127,51873,51464,52868
6165,WA,BEV,0,0,3,3,8
6165,WA,Hybrid/PHEV,3,3,4,5,10
6165,WA,ICE,846,871,867,901,868
6166,WA,BEV,6,9,26,71,129
6166,WA,Hybrid/PHEV,47,69,94,148,258
6166,WA,ICE,9507,9716,9933,10150,10403
6167,WA,BEV,9,26,36,95,176
6167,WA,Hybrid/PHEV,109,140,188,266,442
6167,WA,ICE,19013,19684,20255,21301,22152
6168,WA,BEV,0,8,18,55,99
6168,WA,Hybrid/PHEV,96,171,225,355,553
6168,WA,ICE,19149,19603,19721,19904,20196
6169,WA,BEV,8,16,36,79,145
6169,WA,Hybrid/PHEV,138,173,205,268,467
6169,WA,ICE,25903,25920,26306,26643,27202
6170,WA,BEV,0,18,41,93,148
6170,WA,Hybrid/PHEV,104,130,167,236,415
6170,WA,ICE,10537,10986,11589,12101,12806
6171,WA,BEV,4,24,52,140,290
6171,WA,Hybrid/PHEV,143,198,264,401,726
6171,WA,ICE,24182,25119,26227,27501,29543
6172,WA,BEV,3,9,13,38,64
6172,WA,Hybrid/PHEV,36,60,88,116,189
6172,WA,ICE,9724,9743,9775,9886,10090
6173,WA,BEV,0,4,17,50,84
6173,WA,Hybrid/PHEV,61,79,110,154,238
6173,WA,ICE,8570,8680,8892,8989,9086
6174,WA,BEV,3,3,11,25,46
6174,WA,Hybrid/PHEV,10,20,39,64,106
6174,WA,ICE,3753,3903,4152,4477,4628
6175,WA,BEV,3,4,8,20,31
6175,WA,Hybrid/PHEV,15,20,29,42,67
6175,WA,ICE,2893,2962,3109,3192,3331
6176,WA,BEV,0,4,6,9,12
6176,WA,Hybrid/PHEV,7,11,16,29,40
6176,WA,ICE,1535,1632,1690,1739,1815
6180,WA,BEV,0,5,10,24,37
6180,WA,Hybrid/PHEV,28,40,69,92,146
6180,WA,ICE,4437,4730,5035,5297,5694
6181,WA,BEV,0,0,0,3,3
6181,WA,Hybrid/PHEV,0,4,5,8,13
6181,WA,ICE,496,501,509,539,568
6207,WA,BEV,3,3,4,7,13
6207,WA,Hybrid/PHEV,0,10,8,17,20
6207,WA,ICE,1116,1284,1346,1479,1680
6208,WA,BEV,0,3,7,29,56
6208,WA,Hybrid/PHEV,54,68,91,120,199
6208,WA,ICE,10785,11071,11483,12003,12455
6209,WA,BEV,0,0,0,4,7
6209,WA,Hybrid/PHEV,9,12,18,25,34
6209,WA,ICE,1935,1996,2058,2139,2242
6210,WA,BEV,23,60,111,239,419
6210,WA,Hybrid/PHEV,319,484,674,945,1514
6210,WA,ICE,57168,58455,59708,61002,62475
6211,WA,BEV,3,7,9,24,52
6211,WA,Hybrid/PHEV,33,51,64,92,169
6211,WA,ICE,6699,7012,7348,7683,8153
6213,WA,BEV,0,0,0,0,3
6213,WA,Hybrid/PHEV,3,5,6,8,14
6213,WA,ICE,693,697,707,731,722
6214,WA,BEV,0,0,3,0,4
6214,WA,Hybrid/PHEV,3,0,0,3,10
6214,WA,ICE,729,773,784,815,819
6215,WA,BEV,3,3,6,7,10
6215,WA,Hybrid/PHEV,8,19,22,36,57
6215,WA,ICE,4244,4362,4620,4761,5087
6218,WA,BEV,0,0,3,3,0
6218,WA,Hybrid/PHEV,3,3,4,4,4
6218,WA,ICE,472,491,541,590,609
6219,WA,Hybrid/PHEV,0,0,0,0,0
6219,WA,ICE,73,144,192,242,287
6220,WA,BEV,3,0,4,14,16
6220,WA,Hybrid/PHEV,14,20,30,42,73
6220,WA,ICE,4513,4498,4588,4699,4807
6221,WA,BEV,0,0,3,3,0
6221,WA,Hybrid/PHEV,0,0,3,3,5
6221,WA,ICE,278,288,304,311,323
6223,WA,Hybrid/PHEV,0,0,0,0,3
6223,WA,ICE,229,222,235,240,243
6224,WA,BEV,0,0,0,3,3
6224,WA,Hybrid/PHEV,0,3,3,8,16
6224,WA,ICE,1243,1235,1258,1295,1292
6225,WA,BEV,0,0,3,7,15
6225,WA,Hybrid/PHEV,21,33,40,52,88
6225,WA,ICE,8368,8597,8728,8950,9109
6226,WA,BEV,3,3,3,5,7
6226,WA,Hybrid/PHEV,4,6,10,15,27
6226,WA,ICE,868,883,921,993,1039
6227,WA,BEV,0,0,0,0,3
6227,WA,Hybrid/PHEV,0,4,7,9,11
6227,WA,ICE,715,748,749,784,826
6228,WA,BEV,0,0,0,0,3
6228,WA,ICE,196,183,190,199,190
6229,WA,BEV,0,0,3,7,11
6229,WA,Hybrid/PHEV,3,0,6,8,11
6229,WA,ICE,819,937,970,1000,1006
6230,WA,BEV,9,20,44,104,189
6230,WA,Hybrid/PHEV,190,300,412,598,923
6230,WA,ICE,36127,37016,37446,38465,39400
6232,WA,BEV,3,0,6,15,35
6232,WA,Hybrid/PHEV,30,49,69,95,158
6232,WA,ICE,8269,8532,8736,8936,9146
6233,WA,BEV,0,0,9,48,86
6233,WA,Hybrid/PHEV,70,107,163,240,360
6233,WA,ICE,16154,16474,16922,17464,18146
6236,WA,BEV,0,0,0,6,11
6236,WA,Hybrid/PHEV,8,13,13,18,38
6236,WA,ICE,2162,2192,2296,2404,2430
6237,WA,BEV,0,0,4,10,11
6237,WA,Hybrid/PHEV,12,15,23,38,44
6237,WA,ICE,2476,2608,2677,2817,2780
6239,WA,BEV,0,3,3,9,19
6239,WA,Hybrid/PHEV,15,25,41,60,77
6239,WA,ICE,4457,4598,4721,4860,4941
6240,WA,BEV,0,0,0,0,3
6240,WA,Hybrid/PHEV,0,3,3,3,4
6240,WA,ICE,155,158,156,158,165
6243,WA,ICE,75,81,78,81,74
6244,WA,BEV,0,0,0,0,3
6244,WA,Hybrid/PHEV,4,6,12,12,20
6244,WA,ICE,1726,1792,1847,1916,1961
6251,WA,Hybrid/PHEV,4,3,7,7,8
6251,WA,ICE,395,432,455,477,462
6252,WA,Hybrid/PHEV,0,3,3,3,4
6252,WA,ICE,124,135,133,135,143
6253,WA,BEV,0,3,3,5,9
6253,WA,Hybrid/PHEV,3,4,4,5,6
6253,WA,ICE,685,705,716,747,765
6254,WA,BEV,0,0,3,4,4
6254,WA,Hybrid/PHEV,3,0,6,6,13
6254,WA,ICE,590,581,666,680,750
6255,WA,BEV,0,0,0,6,11
6255,WA,Hybrid/PHEV,22,30,46,58,91
6255,WA,ICE,3968,4121,4225,4412,4580
6256,WA,BEV,0,0,0,0,3
6256,WA,Hybrid/PHEV,3,0,3,0,5
6256,WA,ICE,220,255,287,281,302
6258,WA,BEV,3,3,4,8,13
6258,WA,Hybrid/PHEV,24,38,62,93,136
6258,WA,ICE,5998,6184,6262,6331,6373
6260,WA,BEV,0,0,3,3,0
6260,WA,Hybrid/PHEV,5,6,9,14,24
6260,WA,ICE,1377,1410,1415,1472,1501
6262,WA,BEV,0,0,0,3,0
6262,WA,Hybrid/PHEV,4,4,5,8,6
6262,WA,ICE,807,817,835,831,846
6271,WA,BEV,0,3,3,10,13
6271,WA,Hybrid/PHEV,7,17,22,30,49
6271,WA,ICE,3191,3319,3426,3504,3640
6275,WA,BEV,3,3,4,5,7
6275,WA,Hybrid/PHEV,14,13,14,15,28
6275,WA,ICE,1474,1498,1552,1590,1641
6280,WA,BEV,5,16,29,62,110
6280,WA,Hybrid/PHEV,179,269,382,517,739
6280,WA,ICE,25170,26025,26467,27348,28170
6281,WA,BEV,5,9,25,45,62
6281,WA,Hybrid/PHEV,55,80,117,159,252
6281,WA,ICE,7162,7478,7700,8023,8330
6282,WA,BEV,0,3,11,19,26
6282,WA,Hybrid/PHEV,15,20,26,38,56
6282,WA,ICE,1558,1641,1663,1655,1668
6284,WA,BEV,0,0,7,10,23
6284,WA,Hybrid/PHEV,18,21,28,37,53
6284,WA,ICE,2411,2532,2589,2728,2946
6285,WA,BEV,8,16,32,51,81
6285,WA,Hybrid/PHEV,50,70,104,139,181
6285,WA,ICE,8961,9371,9602,9976,10276
6286,WA,BEV,0,3,4,11,22
6286,WA,Hybrid/PHEV,5,11,12,18,34
6286,WA,ICE,783,895,1078,1143,1311
6288,WA,BEV,0,0,0,0,0
6288,WA,Hybrid/PHEV,0,5,4,5,8
6288,WA,ICE,661,673,714,755,813
6290,WA,BEV,0,3,4,6,10
6290,WA,Hybrid/PHEV,8,12,17,26,39
6290,WA,ICE,1833,1888,1934,1976,2047
6302,WA,BEV,0,3,3,5,11
6302,WA,Hybrid/PHEV,18,22,30,34,47
6302,WA,ICE,3660,3776,3908,4000,4180
6304,WA,BEV,0,3,0,3,3
6304,WA,Hybrid/PHEV,7,9,10,12,12
6304,WA,ICE,1865,1909,1992,2036,2041
6306,WA,BEV,0,0,0,0,0
6306,WA,Hybrid/PHEV,3,3,4,6,14
6306,WA,ICE,1064,1076,1082,1072,1144
6308,WA,BEV,0,0,3,0,3
6308,WA,Hybrid/PHEV,3,4,6,10,18
6308,WA,ICE,1762,1782,1824,1860,1899
6309,WA,BEV,0,0,0,0,3
6309,WA,Hybrid/PHEV,0,0,0,3,3
6309,WA,ICE,385,377,418,399,444
6311,WA,BEV,0,0,0,0,0
6311,WA,Hybrid/PHEV,3,3,3,6,9
6311,WA,ICE,647,657,642,673,678
6312,WA,BEV,0,0,3,3,3
6312,WA,Hybrid/PHEV,16,21,28,36,60
6312,WA,ICE,3883,3920,3926,4040,4134
6313,WA,Hybrid/PHEV,0,0,0,0,0
6313,WA,ICE,225,241,232,230,256
6315,WA,BEV,0,0,0,0,0
6315,WA,Hybrid/PHEV,5,8,9,15,22
