,NB_SCATS_SITE,QT_INTERVAL_COUNT,NB_DETECTOR,V00,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,NM_REGION,CT_RECORDS,QT_VOLUME_24HOUR,CT_ALARM_24HOUR,Location
1624,5842,2025-01-01,6,5,17,10,12,7,5,4,2,2,3,1,6,1,1,1,0,1,2,1,1,0,1,0,1,1,2,3,3,2,0,4,2,5,4,5,4,7,17,8,14,26,25,24,23,33,26,31,30,32,35,34,35,35,28,30,34,31,30,24,34,30,30,35,30,19,24,28,20,19,21,12,19,20,13,11,14,17,16,14,11,8,24,12,9,11,13,12,12,16,12,8,6,2,2,6,4,VIC,96,1325,0,STURT/DAWSON
1625,5842,2025-01-01,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,3,3,6,5,9,6,8,8,7,3,5,9,6,9,4,7,3,2,5,6,4,3,6,0,7,1,1,1,4,6,1,3,3,1,3,1,2,1,1,3,1,2,2,3,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,VIC,96,189,0,STURT/DAWSON
1626,5842,2025-01-01,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,3,3,6,5,9,6,8,8,7,3,5,9,6,9,4,7,3,2,5,6,4,3,6,0,7,1,1,1,4,6,1,3,3,1,3,1,2,1,1,3,1,2,2,3,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,VIC,96,189,0,STURT/DAWSON
1627,5842,2025-01-01,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,4,6,4,4,1,2,2,4,11,9,4,8,4,3,13,5,4,6,4,3,4,4,7,7,5,4,3,6,1,2,0,4,1,2,6,6,4,0,4,4,3,2,3,2,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,VIC,96,200,0,STURT/DAWSON
1628,5842,2025-01-01,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,4,6,4,4,1,2,2,4,11,9,4,8,4,3,13,5,4,6,4,3,4,4,7,7,5,4,3,6,1,2,0,4,1,2,6,6,4,0,4,4,3,2,3,2,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,VIC,96,200,0,STURT/DAWSON
1629,5842,2025-01-01,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,2,2,1,3,2,3,4,2,2,3,7,3,1,5,0,3,0,4,0,0,3,0,1,1,0,2,1,1,2,0,4,0,2,1,1,1,2,1,0,2,1,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,VIC,96,89,0,STURT/DAWSON
1630,5842,2025-01-01,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,2,2,1,3,2,3,4,2,2,3,7,3,1,5,0,3,0,4,0,0,3,0,1,1,0,2,1,1,2,0,4,0,2,1,1,1,2,1,0,2,1,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,VIC,96,89,0,STURT/DAWSON
1631,5842,2025-01-01,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,3,2,0,0,1,1,4,4,3,3,3,3,4,1,3,2,1,0,3,1,0,0,2,0,2,2,1,1,0,1,2,0,0,3,0,3,0,1,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,VIC,96,72,0,STURT/DAWSON
1632,5842,2025-01-01,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,3,2,0,0,1,1,4,4,3,3,3,3,4,1,3,2,1,0,3,1,0,0,2,0,2,2,1,1,0,1,2,0,0,3,0,3,0,1,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,VIC,96,72,0,STURT/DAWSON
1633,5842,2025-01-01,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,2,1,1,1,1,1,4,9,7,4,1,4,3,3,6,10,5,6,5,2,7,1,3,4,2,3,2,3,1,3,2,1,2,4,3,2,4,2,3,2,4,4,2,2,3,2,2,2,0,1,0,2,0,1,1,2,1,0,0,0,0,0,0,1,VIC,96,167,0,STURT/DAWSON
1634,5842,2025-01-01,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,2,1,1,1,1,1,4,9,7,4,1,4,3,3,6,10,5,6,5,2,7,1,3,4,2,3,2,3,1,3,2,1,2,4,3,2,4,2,3,2,4,4,2,2,3,2,2,2,0,1,0,2,0,1,1,2,1,0,0,0,0,0,0,1,VIC,96,167,0,STURT/DAWSON
1635,5842,2025-01-01,12,0,1,0,0,1,0,2,0,0,1,1,1,0,1,0,2,2,0,1,1,0,0,0,0,0,2,1,1,2,1,1,1,0,1,0,3,2,2,2,7,4,4,4,3,2,6,4,8,6,10,7,5,4,7,6,6,9,5,8,5,8,5,4,4,8,2,3,2,13,5,1,6,3,3,2,4,3,2,2,1,2,0,3,2,2,2,0,2,2,2,0,0,1,0,0,0,VIC,96,252,0,STURT/DAWSON
1636,5842,2025-01-01,12,0,1,0,0,1,0,2,0,0,1,1,1,0,1,0,2,2,0,1,1,0,0,0,0,0,2,1,1,2,1,1,1,0,1,0,3,2,2,2,7,4,4,4,3,2,6,4,8,6,10,7,5,4,7,6,6,9,5,8,5,8,5,4,4,8,2,3,2,13,5,1,6,3,3,2,4,3,2,2,1,2,0,3,2,2,2,0,2,2,2,0,0,1,0,0,0,VIC,96,252,0,STURT/DAWSON
1637,5842,2025-01-01,13,5,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,1,3,6,4,2,2,7,9,8,7,3,6,10,6,15,15,13,14,9,9,12,15,12,12,13,8,18,7,12,13,9,8,7,7,6,9,3,8,3,8,11,11,13,3,5,5,3,10,5,5,5,6,6,2,4,3,1,3,1,2,0,3,0,0,0,0,0,VIC,96,461,0,STURT/DAWSON
1638,5842,2025-01-01,13,5,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,1,3,6,4,2,2,7,9,8,7,3,6,10,6,15,15,13,14,9,9,12,15,12,12,13,8,18,7,12,13,9,8,7,7,6,9,3,8,3,8,11,11,13,3,5,5,3,10,5,5,5,6,6,2,4,3,1,3,1,2,0,3,0,0,0,0,0,VIC,96,461,0,STURT/DAWSON
1639,5842,2025-01-01,14,1,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,0,2,3,3,0,5,3,4,5,9,9,7,4,7,9,3,7,10,6,11,6,3,11,4,5,8,5,5,4,8,5,9,5,4,3,6,5,2,5,4,4,6,7,6,5,2,6,3,3,2,0,2,0,3,1,2,2,2,1,0,0,0,0,0,1,1,VIC,96,285,0,STURT/DAWSON
1640,5842,2025-01-01,14,1,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,0,2,3,3,0,5,3,4,5,9,9,7,4,7,9,3,7,10,6,11,6,3,11,4,5,8,5,5,4,8,5,9,5,4,3,6,5,2,5,4,4,6,7,6,5,2,6,3,3,2,0,2,0,3,1,2,2,2,1,0,0,0,0,0,1,1,VIC,96,285,0,STURT/DAWSON
1641,5842,2025-01-01,15,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,3,0,1,1,1,2,3,2,1,2,2,5,2,5,3,4,5,4,2,6,7,4,4,8,1,7,0,9,5,3,4,2,0,2,3,2,3,3,5,3,6,3,4,2,2,2,4,3,2,4,3,3,2,4,2,0,3,1,2,0,2,0,0,0,0,0,VIC,96,194,0,STURT/DAWSON
1642,5842,2025-01-01,15,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,3,0,1,1,1,2,3,2,1,2,2,5,2,5,3,4,5,4,2,6,7,4,4,8,1,7,0,9,5,3,4,2,0,2,3,2,3,3,5,3,6,3,4,2,2,2,4,3,2,4,3,3,2,4,2,0,3,1,2,0,2,0,0,0,0,0,VIC,96,194,0,STURT/DAWSON
1643,5842,2025-01-01,16,0,1,0,0,1,0,2,0,0,2,0,2,0,1,1,2,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,3,3,7,5,13,9,5,6,6,3,10,6,9,7,11,9,5,7,11,8,8,9,8,9,6,11,6,5,6,8,5,5,2,13,4,3,6,6,4,2,5,4,3,5,3,2,1,2,5,2,3,0,3,2,1,2,0,1,0,0,0,VIC,96,338,0,STURT/DAWSON
1644,5842,2025-01-01,16,0,1,0,0,1,0,2,0,0,2,0,2,0,1,1,2,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,3,3,7,5,13,9,5,6,6,3,10,6,9,7,11,9,5,7,11,8,8,9,8,9,6,11,6,5,6,8,5,5,2,13,4,3,6,6,4,2,5,4,3,5,3,2,1,2,5,2,3,0,3,2,1,2,0,1,0,0,0,VIC,96,338,0,STURT/DAWSON
1645,5842,2025-01-01,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,STURT/DAWSON
1646,5842,2025-01-01,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,STURT/DAWSON
1647,5842,2025-01-01,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,STURT/DAWSON
1648,5842,2025-01-01,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,STURT/DAWSON
1649,5842,2025-01-01,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,STURT/DAWSON
1650,5842,2025-01-01,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,STURT/DAWSON
1651,5842,2025-01-01,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,STURT/DAWSON
1652,5842,2025-01-01,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,STURT/DAWSON
1653,5842,2025-01-01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,STURT/DAWSON
1654,5842,2025-01-01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,STURT/DAWSON
1655,5842,2025-01-01,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,STURT/DAWSON
1656,5842,2025-01-01,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,STURT/DAWSON
1657,5842,2025-01-01,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,STURT/DAWSON
1658,5842,2025-01-01,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,STURT/DAWSON
1659,5842,2025-01-01,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,STURT/DAWSON
1660,5842,2025-01-01,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,STURT/DAWSON
2133,5872,2025-01-01,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,3,1,1,3,3,2,3,6,5,2,4,0,2,1,1,1,2,3,2,0,3,2,1,1,2,2,3,3,2,6,3,0,2,1,5,2,3,0,4,0,1,2,3,0,0,0,1,0,0,1,0,0,0,0,0,VIC,96,116,0,BALLARAT-BUNINYONG RD NR DAMACUS COLLEGE
2134,5872,2025-01-01,2,13,22,21,27,11,11,9,8,3,11,9,4,6,6,5,8,9,1,6,5,6,6,4,10,14,15,18,20,21,11,16,23,16,27,17,27,27,44,29,48,52,39,56,74,74,74,71,77,86,79,76,88,66,76,73,60,78,64,72,70,79,61,88,62,58,57,49,60,60,48,63,61,49,54,59,64,49,34,29,23,34,30,34,31,17,8,15,17,14,16,13,10,16,4,3,6,VIC,96,3374,0,BALLARAT-BUNINYONG RD NR DAMACUS COLLEGE
2135,5872,2025-01-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,2,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,24,0,BALLARAT-BUNINYONG RD NR DAMACUS COLLEGE
2136,5872,2025-01-01,4,1,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,1,0,1,2,3,1,1,6,4,1,8,5,6,4,4,6,5,10,6,7,4,11,10,2,5,6,6,9,8,12,8,5,7,4,8,6,5,8,6,5,4,12,5,12,3,5,5,3,7,5,3,2,5,2,2,0,2,3,3,2,0,1,1,2,0,0,4,1,VIC,96,324,0,BALLARAT-BUNINYONG RD NR DAMACUS COLLEGE
2137,5872,2025-01-01,5,9,16,26,14,11,9,9,3,6,6,6,5,5,5,4,10,1,6,3,2,3,1,11,7,13,8,17,9,10,11,10,12,10,10,14,20,21,28,26,43,36,35,57,65,40,35,57,50,59,56,61,49,63,60,75,57,57,56,56,78,62,59,51,62,60,57,52,63,62,65,51,43,64,41,53,37,39,43,29,25,23,22,26,17,32,19,20,13,16,10,7,11,8,3,7,4,VIC,96,2798,0,BALLARAT-BUNINYONG RD NR DAMACUS COLLEGE
2138,5872,2025-01-01,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,VIC,96,10,0,BALLARAT-BUNINYONG RD NR DAMACUS COLLEGE
2139,5872,2025-01-01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,1,0,BALLARAT-BUNINYONG RD NR DAMACUS COLLEGE
2140,5872,2025-01-01,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,8,0,BALLARAT-BUNINYONG RD NR DAMACUS COLLEGE
2141,5872,2025-01-01,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,5,0,BALLARAT-BUNINYONG RD NR DAMACUS COLLEGE
2142,5872,2025-01-01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,5,0,BALLARAT-BUNINYONG RD NR DAMACUS COLLEGE
2143,5872,2025-01-01,11,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,VIC,96,19,0,BALLARAT-BUNINYONG RD NR DAMACUS COLLEGE
2144,5872,2025-01-01,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,BALLARAT-BUNINYONG RD NR DAMACUS COLLEGE
2145,5872,2025-01-01,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,BALLARAT-BUNINYONG RD NR DAMACUS COLLEGE
2146,5872,2025-01-01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,BALLARAT-BUNINYONG RD NR DAMACUS COLLEGE
2147,5872,2025-01-01,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,BALLARAT-BUNINYONG RD NR DAMACUS COLLEGE
2148,5872,2025-01-01,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,BALLARAT-BUNINYONG RD NR DAMACUS COLLEGE
2149,5872,2025-01-01,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,BALLARAT-BUNINYONG RD NR DAMACUS COLLEGE
2150,5872,2025-01-01,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,BALLARAT-BUNINYONG RD NR DAMACUS COLLEGE
2151,5872,2025-01-01,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,BALLARAT-BUNINYONG RD NR DAMACUS COLLEGE
2152,5872,2025-01-01,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,BALLARAT-BUNINYONG RD NR DAMACUS COLLEGE
2153,5872,2025-01-01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,BALLARAT-BUNINYONG RD NR DAMACUS COLLEGE
