station_code,station_name,latitude,longitude,elevation_m,date,precipitation_mm,temp_avg_c,temp_max_c,temp_min_c
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-23,0.2,15.2,18.8,9.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-24,0.0,14.4,25.5,10.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-25,0.0,8.7,15.0,5.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-26,2.2,11.8,15.9,5.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-27,0.4,13.8,20.7,7.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-28,0.0,14.7,23.5,6.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-29,0.0,15.9,24.6,6.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-30,0.0,14.3,24.9,9.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-31,0.8,12.2,18.0,7.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-01,0.0,12.9,15.6,8.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-02,0.0,13.1,17.0,10.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-03,0.0,12.8,16.6,11.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-04,0.0,13.9,19.6,9.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-05,0.0,17.8,24.9,7.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-06,0.0,24.1,29.9,10.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-07,0.0,23.1,31.9,15.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-08,3.0,18.4,32.6,16.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-09,2.4,17.6,23.9,13.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-10,0.0,27.3,33.7,11.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-11,0.0,14.3,21.4,19.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-12,0.0,14.4,21.3,9.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-13,0.0,14.8,21.5,9.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-14,0.2,14.1,17.9,11.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-15,0.2,14.8,19.8,11.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-16,0.0,13.3,18.6,10.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-17,0.0,14.3,17.8,9.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-18,0.0,15.5,21.5,11.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-19,0.0,17.4,25.0,9.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-20,0.0,16.3,20.4,13.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-21,0.0,15.9,21.5,14.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-22,0.0,16.6,20.9,13.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-23,0.0,20.4,25.6,14.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-24,0.0,20.4,28.2,15.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-25,13.2,19.1,26.4,16.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-26,9.8,15.4,20.6,14.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-27,2.4,14.7,18.1,12.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-28,0.6,18.6,24.4,12.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-29,2.2,16.0,18.0,13.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-11-30,4.0,15.2,17.6,13.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-01,2.4,17.6,22.6,13.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-02,6.0,14.3,15.9,14.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-03,16.0,17.3,22.8,12.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-04,0.0,22.8,32.7,11.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-05,0.0,18.8,29.2,11.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-06,0.0,16.7,23.1,13.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-07,0.0,22.2,27.3,11.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-08,0.0,23.7,33.0,14.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-09,2.2,14.8,16.9,15.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-10,9.6,17.4,19.4,13.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-11,0.8,17.8,19.0,15.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-12,1.0,26.3,32.9,16.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-13,3.8,23.8,33.5,19.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-14,1.0,18.2,25.6,14.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-15,0.0,16.9,24.9,11.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-16,0.0,16.2,22.4,9.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-17,0.0,18.7,25.9,9.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-18,0.0,20.6,28.2,13.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-19,1.6,14.3,19.0,14.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-20,1.0,16.3,19.9,11.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-21,0.0,18.0,26.0,11.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-22,0.0,16.8,23.7,10.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-23,0.0,17.9,24.8,9.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-24,0.0,17.6,25.4,12.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-25,22.4,17.4,19.7,15.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-26,18.0,18.8,23.8,15.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-27,6.0,19.8,25.4,14.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-28,0.4,16.5,21.2,16.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-29,0.4,16.1,20.6,11.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-30,0.0,15.5,19.2,11.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-12-31,0.0,16.7,20.5,11.9
